ASIN,Date,Category,BSR,Last Known BSR
952743,15/09/2022,Shampoo,547,
952743,16/09/2022,Shampoo,538,547
952743,17/09/2022,Shampoo,540,538
952743,18/09/2022,Shampoo,527,540
1506996,15/09/2022,Shampoo,557,
1506996,16/09/2022,Shampoo,551,557
1506996,17/09/2022,Shampoo,556,551
1506996,18/09/2022,Shampoo,569,556
730077,15/09/2022,Shampoo,601,
730077,16/09/2022,Shampoo,600,601
730077,17/09/2022,Shampoo,598,600
730077,18/09/2022,Shampoo,594,598
730070,15/09/2022,Shampoo,604,
730070,16/09/2022,Shampoo,599,604
730070,17/09/2022,Shampoo,597,599
730070,18/09/2022,Shampoo,597,597
730113,15/09/2022,Shampoo,641,
730113,16/09/2022,Shampoo,645,641
730113,17/09/2022,Shampoo,644,645
730113,18/09/2022,Shampoo,639,644
730082,15/09/2022,Shampoo,710,
730082,16/09/2022,Shampoo,698,710
730082,17/09/2022,Shampoo,695,698
730082,18/09/2022,Shampoo,696,695
952749,15/09/2022,Shampoo,742,
952749,16/09/2022,Shampoo,741,742
952749,17/09/2022,Shampoo,747,741
952749,18/09/2022,Shampoo,756,747
1488673,15/09/2022,Shampoo,519,
1488673,16/09/2022,Shampoo,519,519
1488673,17/09/2022,Shampoo,535,519
1488673,18/09/2022,Shampoo,525,535
1488672,15/09/2022,Shampoo,558,
1488672,16/09/2022,Shampoo,561,558
1488672,17/09/2022,Shampoo,550,561
1488672,18/09/2022,Shampoo,530,550
3535712,15/09/2022,Shampoo,563,
3535712,16/09/2022,Shampoo,563,563
3535712,17/09/2022,Shampoo,571,563
3535712,18/09/2022,Shampoo,564,571
430560,15/09/2022,Shampoo,566,
430560,16/09/2022,Shampoo,558,566
430560,17/09/2022,Shampoo,563,558
430560,18/09/2022,Shampoo,560,563
1488674,15/09/2022,Shampoo,578,
1488674,16/09/2022,Shampoo,576,578
1488674,17/09/2022,Shampoo,572,576
1488674,18/09/2022,Shampoo,557,572
7678,15/09/2022,Shampoo,587,
7678,16/09/2022,Shampoo,583,587
7678,17/09/2022,Shampoo,587,583
7678,18/09/2022,Shampoo,584,587
982102,15/09/2022,Shampoo,673,
982102,16/09/2022,Shampoo,673,673
982102,17/09/2022,Shampoo,666,673
982102,18/09/2022,Shampoo,653,666
1031095,15/09/2022,Shampoo,696,
1031095,16/09/2022,Shampoo,691,696
1031095,17/09/2022,Shampoo,678,691
1031095,18/09/2022,Shampoo,667,678
982101,15/09/2022,Shampoo,880,
982101,16/09/2022,Shampoo,862,880
982101,17/09/2022,Shampoo,872,862
982101,18/09/2022,Shampoo,863,872
208997,15/09/2022,Shampoo,11,
208997,16/09/2022,Shampoo,12,11
208997,17/09/2022,Shampoo,12,12
208997,18/09/2022,Shampoo,12,12
971624,15/09/2022,Shampoo,23,
971624,16/09/2022,Shampoo,26,23
971624,17/09/2022,Shampoo,25,26
971624,18/09/2022,Shampoo,28,25
7681,15/09/2022,Shampoo,41,
7681,16/09/2022,Shampoo,44,41
7681,17/09/2022,Shampoo,43,44
7681,18/09/2022,Shampoo,42,43
384438,15/09/2022,Shampoo,42,
384438,16/09/2022,Shampoo,45,42
384438,17/09/2022,Shampoo,45,45
384438,18/09/2022,Shampoo,44,45
774828,15/09/2022,Shampoo,62,
774828,16/09/2022,Shampoo,64,62
774828,17/09/2022,Shampoo,63,64
774828,18/09/2022,Shampoo,61,63
864831,15/09/2022,Shampoo,105,
864831,16/09/2022,Shampoo,105,105
864831,17/09/2022,Shampoo,105,105
864831,18/09/2022,Shampoo,100,105
117539,15/09/2022,Shampoo,121,
117539,16/09/2022,Shampoo,123,121
117539,17/09/2022,Shampoo,124,123
117539,18/09/2022,Shampoo,121,124
7679,15/09/2022,Shampoo,135,
7679,16/09/2022,Shampoo,135,135
7679,17/09/2022,Shampoo,136,135
7679,18/09/2022,Shampoo,134,136
5788860,15/09/2022,Shampoo,158,
5788860,16/09/2022,Shampoo,156,158
5788860,17/09/2022,Shampoo,155,156
5788860,18/09/2022,Shampoo,151,155
780639,15/09/2022,Shampoo,165,
780639,16/09/2022,Shampoo,167,165
780639,17/09/2022,Shampoo,168,167
780639,18/09/2022,Shampoo,164,168
208994,15/09/2022,Shampoo,230,
208994,16/09/2022,Shampoo,226,230
208994,17/09/2022,Shampoo,226,226
208994,18/09/2022,Shampoo,224,226
881205,15/09/2022,Shampoo,231,
881205,16/09/2022,Shampoo,228,231
881205,17/09/2022,Shampoo,230,228
881205,18/09/2022,Shampoo,225,230
430559,15/09/2022,Shampoo,278,
430559,16/09/2022,Shampoo,274,278
430559,17/09/2022,Shampoo,279,274
430559,18/09/2022,Shampoo,279,279
1488687,15/09/2022,Shampoo,325,
1488687,16/09/2022,Shampoo,316,325
1488687,17/09/2022,Shampoo,326,316
1488687,18/09/2022,Shampoo,329,326
774831,15/09/2022,Shampoo,341,
774831,16/09/2022,Shampoo,340,341
774831,17/09/2022,Shampoo,346,340
774831,18/09/2022,Shampoo,339,346
14684,15/09/2022,Shampoo,368,
14684,16/09/2022,Shampoo,353,368
14684,17/09/2022,Shampoo,349,353
14684,18/09/2022,Shampoo,341,349
774832,15/09/2022,Shampoo,388,
774832,16/09/2022,Shampoo,389,388
774832,17/09/2022,Shampoo,394,389
774832,18/09/2022,Shampoo,389,394
117532,15/09/2022,Shampoo,389,
117532,16/09/2022,Shampoo,392,389
117532,17/09/2022,Shampoo,410,392
117532,18/09/2022,Shampoo,413,410
5788864,15/09/2022,Shampoo,396,
5788864,16/09/2022,Shampoo,379,396
5788864,17/09/2022,Shampoo,374,379
5788864,18/09/2022,Shampoo,377,374
881204,15/09/2022,Shampoo,499,
881204,16/09/2022,Shampoo,493,499
881204,17/09/2022,Shampoo,499,493
881204,18/09/2022,Shampoo,493,499
546747,15/09/2022,Shampoo,104,
546747,16/09/2022,Shampoo,106,104
546747,17/09/2022,Shampoo,108,106
546747,18/09/2022,Shampoo,106,108
937932,15/09/2022,Shampoo,234,
937932,16/09/2022,Shampoo,235,234
937932,17/09/2022,Shampoo,242,235
937932,18/09/2022,Shampoo,214,242
4240687,15/09/2022,Shampoo,256,
4240687,16/09/2022,Shampoo,250,256
4240687,17/09/2022,Shampoo,260,250
4240687,18/09/2022,Shampoo,265,260
546751,15/09/2022,Shampoo,334,
546751,16/09/2022,Shampoo,329,334
546751,17/09/2022,Shampoo,334,329
546751,18/09/2022,Shampoo,333,334
546745,15/09/2022,Shampoo,345,
546745,16/09/2022,Shampoo,330,345
546745,17/09/2022,Shampoo,338,330
546745,18/09/2022,Shampoo,338,338
359049,15/09/2022,Shampoo,390,
359049,16/09/2022,Shampoo,395,390
359049,17/09/2022,Shampoo,404,395
359049,18/09/2022,Shampoo,416,404
442741,15/09/2022,Shampoo,399,
442741,16/09/2022,Shampoo,400,399
442741,17/09/2022,Shampoo,409,400
442741,18/09/2022,Shampoo,402,409
10772,15/09/2022,Shampoo,477,
10772,16/09/2022,Shampoo,475,477
10772,17/09/2022,Shampoo,478,475
10772,18/09/2022,Shampoo,476,478
218621,15/09/2022,Shampoo,576,
218621,16/09/2022,Shampoo,566,576
218621,17/09/2022,Shampoo,574,566
218621,18/09/2022,Shampoo,577,574
240535,15/09/2022,Shampoo,660,
240535,16/09/2022,Shampoo,662,660
240535,17/09/2022,Shampoo,656,662
240535,18/09/2022,Shampoo,641,656
