ASIN,Date,Selling Price,Last Known Selling Price,BSR,Last Known BSR,Estimated Sales,Availability
117532,17/09/2022,488,488,410,392,0,1
117532,18/09/2022,488,488,413,410,0,1
5788864,15/09/2022,450,,396,,0,1
5788864,16/09/2022,450,450,379,396,0,1
5788864,17/09/2022,450,450,374,379,0,1
5788864,18/09/2022,450,450,377,374,0,1
881204,15/09/2022,1440,,499,,0,1
881204,16/09/2022,1440,1440,493,499,0,1
881204,17/09/2022,1440,1440,499,493,0,1
881204,18/09/2022,1440,1440,493,499,0,1
546747,15/09/2022,454,,104,,0,1
546747,16/09/2022,688,454,106,104,0,1
546747,17/09/2022,688,688,108,106,0,1
546747,18/09/2022,712,688,106,108,0,1
937932,15/09/2022,569,,234,,0,1
937932,16/09/2022,700,569,235,234,0,1
937932,17/09/2022,871,700,242,235,0,1
937932,18/09/2022,700,871,214,242,0,1
4240687,15/09/2022,539,,256,,0,1
4240687,16/09/2022,719,539,250,256,0,1
4240687,17/09/2022,719,719,260,250,0,1
4240687,18/09/2022,450,719,265,260,0,1
546751,15/09/2022,75,,334,,0,1
546751,16/09/2022,75,75,329,334,0,1
546751,17/09/2022,75,75,334,329,0,1
546751,18/09/2022,75,75,333,334,0,1
546745,15/09/2022,569,,345,,0,1
546745,16/09/2022,760,569,330,345,0,1
546745,17/09/2022,760,760,338,330,0,1
546745,18/09/2022,760,760,338,338,0,1
359049,15/09/2022,454,,390,,0,1
359049,16/09/2022,559,454,395,390,0,1
359049,17/09/2022,559,559,404,395,0,1
359049,18/09/2022,559,559,416,404,0,1
442741,15/09/2022,536,,399,,0,1
442741,16/09/2022,660,536,400,399,0,1
442741,17/09/2022,660,660,409,400,0,1
442741,18/09/2022,660,660,402,409,0,1
10772,15/09/2022,170,,477,,0,1
10772,16/09/2022,170,170,475,477,0,1
10772,17/09/2022,170,170,478,475,0,1
10772,18/09/2022,170,170,476,478,0,1
218621,15/09/2022,444,,576,,0,1
218621,16/09/2022,592,444,566,576,0,1
218621,17/09/2022,592,592,574,566,0,1
218621,18/09/2022,592,592,577,574,0,1
240535,15/09/2022,220,,660,,0,1
240535,16/09/2022,220,220,662,660,0,1
240535,17/09/2022,220,220,656,662,0,1
240535,18/09/2022,220,220,641,656,0,1
