ASIN,Date,Category,BSR,Last Known BSR
B08W8JX2R2,2022-07-27,Refrigerators,96.0,103.0
B08W8JX2R2,2022-07-28,Refrigerators,15.0,96.0
B08W8JX2R2,2022-07-29,Refrigerators,7.0,15.0
B08W8JX2R2,2022-07-30,Refrigerators,3.0,7.0
B08W8JX2R2,2022-07-31,Refrigerators,3.0,3.0
B08W8JX2R2,2022-08-01,Refrigerators,3.0,3.0
B08W8JX2R2,2022-08-02,Refrigerators,16.0,3.0
B08W8JX2R2,2022-08-03,Refrigerators,19.0,16.0
B08W8JX2R2,2022-08-04,Refrigerators,16.0,19.0
B08W8JX2R2,2022-08-05,Refrigerators,27.0,16.0
B08W8JX2R2,2022-08-06,Refrigerators,17.0,27.0
B08W8JX2R2,2022-08-07,Refrigerators,18.0,17.0
B08W8JX2R2,2022-08-08,Refrigerators,26.0,18.0
B08HRX87FJ,2022-07-01,Home & Kitchen,17715.0,
B08HRX87FJ,2022-07-02,Home & Kitchen,16703.0,17715.0
B08HRX87FJ,2022-07-03,Home & Kitchen,19464.0,16703.0
B08HRX87FJ,2022-07-04,Home & Kitchen,24014.0,19464.0
B08HRX87FJ,2022-07-05,Home & Kitchen,19245.0,24014.0
B08HRX87FJ,2022-07-06,Home & Kitchen,14215.0,19245.0
B08HRX87FJ,2022-07-07,Home & Kitchen,13118.0,14215.0
B08HRX87FJ,2022-07-08,Home & Kitchen,10494.0,13118.0
B08HRX87FJ,2022-07-09,Home & Kitchen,15895.0,10494.0
B08HRX87FJ,2022-07-10,Home & Kitchen,28046.0,15895.0
B08HRX87FJ,2022-07-11,Home & Kitchen,38890.0,28046.0
B08HRX87FJ,2022-07-13,Home & Kitchen,23777.0,38890.0
B08HRX87FJ,2022-07-14,Home & Kitchen,25158.0,23777.0
B08HRX87FJ,2022-07-15,Home & Kitchen,48646.0,25158.0
B08HRX87FJ,2022-07-16,Home & Kitchen,25377.0,48646.0
B08HRX87FJ,2022-07-17,Home & Kitchen,11365.0,25377.0
B08HRX87FJ,2022-07-18,Home & Kitchen,35214.0,11365.0
B08HRX87FJ,2022-07-19,Home & Kitchen,40528.0,35214.0
B08HRX87FJ,2022-07-20,Home & Kitchen,32160.0,40528.0
B08HRX87FJ,2022-07-21,Home & Kitchen,19281.0,32160.0
B08HRX87FJ,2022-07-22,Home & Kitchen,21507.0,19281.0
B08HRX87FJ,2022-07-23,Home & Kitchen,14452.0,21507.0
B08HRX87FJ,2022-07-24,Home & Kitchen,14320.0,14452.0
B08HRX87FJ,2022-07-25,Home & Kitchen,10352.0,14320.0
B08HRX87FJ,2022-07-26,Home & Kitchen,15785.0,10352.0
B08HRX87FJ,2022-07-27,Home & Kitchen,23111.0,15785.0
B08HRX87FJ,2022-07-28,Home & Kitchen,12498.0,23111.0
B08HRX87FJ,2022-07-29,Home & Kitchen,18940.0,12498.0
B08HRX87FJ,2022-07-30,Home & Kitchen,25308.0,18940.0
B08HRX87FJ,2022-07-31,Home & Kitchen,26665.0,25308.0
B08HRX87FJ,2022-08-01,Home & Kitchen,36514.0,26665.0
B08HRX87FJ,2022-08-02,Home & Kitchen,51390.0,36514.0
B08HRX87FJ,2022-08-03,Home & Kitchen,28919.0,51390.0
B08HRX87FJ,2022-08-04,Home & Kitchen,14489.0,28919.0
B08HRX87FJ,2022-08-05,Home & Kitchen,19732.0,14489.0
B08HRX87FJ,2022-08-06,Home & Kitchen,11289.0,19732.0
B08HRX87FJ,2022-08-07,Home & Kitchen,5960.0,11289.0
B08HRX87FJ,2022-08-08,Home & Kitchen,10288.0,5960.0
B08HRX87FJ,2022-07-01,Refrigerators,68.0,
B08HRX87FJ,2022-07-02,Refrigerators,72.0,68.0
B08HRX87FJ,2022-07-03,Refrigerators,74.0,72.0
B08HRX87FJ,2022-07-04,Refrigerators,93.0,74.0
B08HRX87FJ,2022-07-05,Refrigerators,71.0,93.0
B08HRX87FJ,2022-07-06,Refrigerators,61.0,71.0
B08HRX87FJ,2022-07-07,Refrigerators,55.0,61.0
B08HRX87FJ,2022-07-08,Refrigerators,48.0,55.0
B08HRX87FJ,2022-07-09,Refrigerators,71.0,48.0
B08HRX87FJ,2022-07-10,Refrigerators,91.0,71.0
B08HRX87FJ,2022-07-11,Refrigerators,112.0,91.0
B08HRX87FJ,2022-07-13,Refrigerators,82.0,112.0
B08HRX87FJ,2022-07-14,Refrigerators,91.0,82.0
B08HRX87FJ,2022-07-15,Refrigerators,131.0,91.0
B08HRX87FJ,2022-07-16,Refrigerators,89.0,131.0
B08HRX87FJ,2022-07-17,Refrigerators,51.0,89.0
B08HRX87FJ,2022-07-18,Refrigerators,98.0,51.0
B08HRX87FJ,2022-07-19,Refrigerators,107.0,98.0
B08HRX87FJ,2022-07-20,Refrigerators,88.0,107.0
B08HRX87FJ,2022-07-21,Refrigerators,74.0,88.0
B08HRX87FJ,2022-07-22,Refrigerators,81.0,74.0
B08HRX87FJ,2022-07-23,Refrigerators,83.0,81.0
B08HRX87FJ,2022-07-24,Refrigerators,97.0,83.0
B08HRX87FJ,2022-07-25,Refrigerators,74.0,97.0
B08HRX87FJ,2022-07-26,Refrigerators,80.0,74.0
B08HRX87FJ,2022-07-27,Refrigerators,84.0,80.0
B08HRX87FJ,2022-07-28,Refrigerators,45.0,84.0
B08HRX87FJ,2022-07-29,Refrigerators,64.0,45.0
B08HRX87FJ,2022-07-30,Refrigerators,76.0,64.0
B08HRX87FJ,2022-07-31,Refrigerators,80.0,76.0
B08HRX87FJ,2022-08-01,Refrigerators,103.0,80.0
B08HRX87FJ,2022-08-02,Refrigerators,124.0,103.0
B08HRX87FJ,2022-08-03,Refrigerators,81.0,124.0
B08HRX87FJ,2022-08-04,Refrigerators,54.0,81.0
B08HRX87FJ,2022-08-05,Refrigerators,87.0,54.0
B08HRX87FJ,2022-08-06,Refrigerators,56.0,87.0
B08HRX87FJ,2022-08-07,Refrigerators,42.0,56.0
B08HRX87FJ,2022-08-08,Refrigerators,70.0,42.0
B079QY27NK,2022-07-01,Home & Kitchen,42110.0,
B079QY27NK,2022-07-02,Home & Kitchen,87244.0,42110.0
B079QY27NK,2022-07-03,Home & Kitchen,78571.0,87244.0
B079QY27NK,2022-07-04,Home & Kitchen,130819.0,78571.0
B079QY27NK,2022-07-05,Home & Kitchen,36075.0,130819.0
B079QY27NK,2022-07-06,Home & Kitchen,96742.0,36075.0
B079QY27NK,2022-07-07,Home & Kitchen,118187.0,96742.0
B079QY27NK,2022-07-08,Home & Kitchen,126009.0,118187.0
B079QY27NK,2022-07-09,Home & Kitchen,134601.0,126009.0
B079QY27NK,2022-07-10,Home & Kitchen,139436.0,134601.0
B079QY27NK,2022-07-11,Home & Kitchen,149878.0,139436.0
B079QY27NK,2022-07-13,Home & Kitchen,150937.0,149878.0
B079QY27NK,2022-07-14,Home & Kitchen,154195.0,150937.0
B079QY27NK,2022-07-15,Home & Kitchen,153141.0,154195.0
B079QY27NK,2022-07-16,Home & Kitchen,154592.0,153141.0
B079QY27NK,2022-07-17,Home & Kitchen,74602.0,154592.0
B079QY27NK,2022-07-18,Home & Kitchen,120461.0,74602.0
B079QY27NK,2022-07-19,Home & Kitchen,134367.0,120461.0
B079QY27NK,2022-07-20,Home & Kitchen,142401.0,134367.0
B079QY27NK,2022-07-21,Home & Kitchen,149558.0,142401.0
B079QY27NK,2022-07-22,Home & Kitchen,154536.0,149558.0
B079QY27NK,2022-07-23,Home & Kitchen,38485.0,154536.0
B079QY27NK,2022-07-24,Home & Kitchen,53220.0,38485.0
B079QY27NK,2022-07-25,Home & Kitchen,53014.0,53220.0
B079QY27NK,2022-07-26,Home & Kitchen,87499.0,53014.0
B079QY27NK,2022-07-27,Home & Kitchen,24065.0,87499.0
B079QY27NK,2022-07-28,Home & Kitchen,24775.0,24065.0
B079QY27NK,2022-07-29,Home & Kitchen,25469.0,24775.0
B079QY27NK,2022-07-30,Home & Kitchen,46086.0,25469.0
B079QY27NK,2022-07-31,Home & Kitchen,28536.0,46086.0
B079QY27NK,2022-08-01,Home & Kitchen,25984.0,28536.0
B079QY27NK,2022-08-02,Home & Kitchen,21307.0,25984.0
B079QY27NK,2022-08-04,Home & Kitchen,28413.0,21307.0
B079QY27NK,2022-08-05,Home & Kitchen,15980.0,28413.0
B079QY27NK,2022-08-06,Home & Kitchen,8652.0,15980.0
B079QY27NK,2022-08-07,Home & Kitchen,6700.0,8652.0
B079QY27NK,2022-08-08,Home & Kitchen,2088.0,6700.0
B079QY27NK,2022-07-01,Refrigerators,124.0,
B079QY27NK,2022-07-02,Refrigerators,204.0,124.0
B079QY27NK,2022-07-03,Refrigerators,187.0,204.0
B079QY27NK,2022-07-04,Refrigerators,264.0,187.0
