ASIN,Title,Brand,Latest Selling Price,Latest BSR,Reviews,Ratings,Sentiment Score,Details Changed,Original Price,Last Day Selling Price,Last Day BSR,Estimated Sales,Fulfilled,Availability,Category,Gender
B08RZ2JKK5,"Samsung 192 L 3 star Inverter Direct Cool Single Door Refrigerator (RR20A1Y2YU8/HL, Saffron Blue)",Samsung,14990.0,20.0,685,4.2,NA,NA,17990.0,14990.0,20.0,0.0,Fulfilled,1.0,Refrigerators,
B08445QGNJ,"Samsung 198 L 5 Star Inverter Direct-Cool Single Door Refrigerator (RR21T2H2W9R/HL, Paradise Purple, Base Stand with Drawer)",Samsung,19040.0,61.0,539,4.4,NA,NA,21990.0,19040.0,80.0,0.0,Fulfilled,1.0,Refrigerators,
B08SC2ZTDP,"Samsung 192 L 2 Star Direct Cool Single Door Refrigerator (RR19A241BGS/NL, Grey Silver)",Samsung,13190.0,2.0,4195,4.3,NA,NA,14990.0,13190.0,2.0,0.0,Fulfilled,1.0,Refrigerators,
B08SC26TC4,"Samsung 230 L 3 Star Inverter Single Door Refrigerator (RR24A2Y2YS8/NL, Elegant Inox)",Samsung,17090.0,17.0,1500,4.2,NA,NA,18990.0,17090.0,17.0,0.0,Fulfilled,1.0,Refrigerators,
B08346HPXM,"Samsung 275L 3 Star Inverter Frost Free Double Door Refrigerator (RT30T3443S9/HL, Refined Inox)",Samsung,27440.0,59.0,506,4.3,NA,NA,31990.0,27440.0,69.0,0.0,Fulfilled,1.0,Refrigerators,
B09ZYKRQLP,"Samsung 415L 3 Star Frost-Free Digital Inverter Double Door Refrigerator (RT42B553ES8/TL Convertible, Elegant Inox)",Samsung,45490.0,39.0,1078,4.2,NA,NA,62990.0,45490.0,49.0,0.0,Fulfilled,1.0,Refrigerators,
B08346C9R3,"Samsung 230 L 3 Star Inverter Direct Cool Single Door Refrigerator(RR24T285YCR/NL, Camellia Purple, Base Stand with Drawer)",Samsung,18490.0,47.0,853,4.2,NA,NA,22990.0,18490.0,50.0,0.0,Fulfilled,1.0,Refrigerators,
B08SM5GCD8,"Samsung 225 L 4 Star Inverter Direct Cool Single Door Refrigerator(RR23A2F3X9U/HL, Paradise Blue, Base Stand with Drawer, Digi-Touch Cool)",Samsung,20490.0,11.0,1431,4.3,NA,NA,23990.0,20490.0,12.0,0.0,Fulfilled,1.0,Refrigerators,
B08445PP98,"Samsung 198 L 5 Star Inverter Direct-Cool Single Door Refrigerator (RR21T2H2WCB/HL, Camellia Black, Base Stand with Drawer)",Samsung,18000.0,13.0,3217,4.4,NA,NA,22990.0,18000.0,9.0,0.0,Fulfilled,1.0,Refrigerators,
B08346JDBY,"Samsung 192 L 3 Star Inverter Direct-Cool Single Door Refrigerator (RR20T172YS8/HL, Elegant Inox)",Samsung,14590.0,16.0,1349,4.2,NA,NA,17990.0,14590.0,15.0,0.0,Fulfilled,1.0,Refrigerators,
B08345R1ZW,"Samsung 324L 3 Star Inverter Frost Free Double Door Refrigerator (RT34T4513S8/HL, Elegant Inox, Convertible)",Samsung,34790.0,19.0,1880,4.3,NA,NA,41900.0,34790.0,26.0,0.0,Fulfilled,1.0,Refrigerators,
B08125V275,"Voltas Beko 230 L 3 Star Inverter Frost-Free Double Door Refrigerator (RFF253I, Silver)",Voltas Beko,,2073.0,2,4.5,NA,NA,,,2091.0,0.0,NA,1.0,Refrigerators,
B08345Q835,"Samsung 345L 3 Star Inverter Frost Free Double Door Refrigerator (RT37T4513S8/HL, Elegant Inox, Convertible)",Samsung,35990.0,7.0,2044,4.3,NA,NA,44990.0,35990.0,8.0,0.0,Fulfilled,1.0,Refrigerators,
B09BQMYHYW,Voltas Beko RDC215CDWEX/XXSG 195 L 3 Star Direct Cool Single Door Refrigerator (Dahlia Wine),Voltas Beko,,1083.0,6,4.3,NA,NA,,,1080.0,0.0,NA,1.0,Refrigerators,
B08SBFB2CH,"Samsung 314 L 2 Star Inverter Frost-Free Double Door Refrigerator (RT34A4622BX/HL, Luxe Black, Curd Maestro, Convertible)",Samsung,33010.0,94.0,516,4.2,NA,NA,39990.0,34010.0,96.0,0.0,Fulfilled,1.0,Refrigerators,
B07R9NJCVZ,AmazonBasics 564 L Side-by-Side Door Refrigerator (Black Glass Door),Amazonbasics,51999.0,103.0,907,4.2,NA,NA,83999.0,51999.0,84.0,0.0,Fulfilled,1.0,Refrigerators,
B083JNJZ9Y,"Whirlpool 340 L 3 Star Inverter Frost-Free Double Door Refrigerator (INTELLIFRESH INV CNV 355 3S, German Steel, Convertible)",Whirlpool,35990.0,44.0,1051,4.2,NA,NA,47950.0,35990.0,58.0,0.0,Fulfilled,1.0,Refrigerators,
B08126ZT9R,"Voltas Beko 250 L 3 Star Inverter Frost-Free Double Door Refrigerator (RFF273B, Wooden Black)",Voltas Beko,,1409.0,2,5.0,NA,NA,,,1408.0,0.0,NA,1.0,Refrigerators,
B09BM1PF53,"Voltas Beko 626 L Frost Free Side-by-Side Inverter Refrigerator (RSB64GF, Glass Black)",Voltas Beko,,701.0,,,NA,NA,,,683.0,0.0,NA,1.0,Refrigerators,
B08KS4H1C8,Voltas Beko 251 L 2 Star Frost Free Double Door Refrigerator (Emeria Red) (2020) RFF2753EREF,Voltas Beko,,,,,NA,NA,,,,0.0,NA,1.0,Refrigerators,
B08NF8P8H5,Voltas Beko Brushed Silver 251 L 2 Star Frost Free Double Door Refrigerator (2020) RFF2753XICF,Voltas Beko,23989.0,1560.0,4,5.0,NA,NA,29590.0,23989.0,1559.0,0.0,Fulfilled,1.0,Refrigerators,
B08HCSLQXG,"Voltas Beko 195 L 2 Star Single Door Refrigerator ((2020) RDC215DBWRX, Belus Wine)",Voltas Beko,,1428.0,4,3.7,NA,NA,,,1428.0,0.0,NA,1.0,Refrigerators,
B08JCP1FCL,"Voltas Beko 185L 2 Star Direct-Cool Single Door Refrigerator (RDC205DXIRX,Silver) 2020",Voltas Beko,,513.0,12,4.3,NA,NA,,,453.0,0.0,NA,1.0,Refrigerators,
