Keyword,Rank,ASIN,Title,Brand,Latest Selling Price,Original Price,Fulfilled,Sponsored,Present
Tooth gel,-1,B09QQQBR8Q,TCCO ENTERPRISE Speed Dental Care Water-Jet Flosser Tooth Pick Power Dental Cleaning Whitening Teeth Kit Power Floss Air Powered Dental Water Jet for Tooth Cleaner (White Coloured),Tcco Enterprise,297.00,999.00,NA,,False
Tooth gel,-1,B07B4YTVYN,"Beauté Secrets Dental Tools 8 Pcs with Pick, Floss, Hygiene Tool Set, Tooth Scraper Plaque Tartar Remover Tweezers Gum Floss for Personal Oral Care & Pet Use",Beauté Secrets,569.00,999.00,Fulfilled,,False
Tooth gel,-1,B07HKXSC6K,"Dabur Red Paste - India's No.1 Ayurvedic Paste, Provides Protection Plaque Removal, Toothache, Yellow Teeth, Bad Breath- 800g (200gm*4)",Dabur,,300.00,Fulfilled,,False
Tooth gel,-1,B09BJR3D93,"Sporton 3 in 1 Tooth Cleaning Fresh Dental Floss Toothpick Cleaners,Oral Care Plastic Disposable Teeth Flossing Thread Toothpicks Stick Set for Fresh, Healthy and Breath Gums(Pack of 50pcs)",Sporton,165.00,499.00,Fulfilled,,False
Tooth gel,-1,B07QXLHYCL,Caresmith Ace Cordless Dental Flosser | 3 Pressure Settings | IPX7 Waterproof,Caresmith,1698.00,4650.00,Fulfilled,,False
Tooth gel,-1,B07D7ZFRQ8,"BENTODENT TOOTHPASTE Flouride-free Natural Cardamom Enamel Protection Toothpaste, 100 gm",Bentodent Toothpaste,161.00,170.00,Fulfilled,,False
Tooth gel,-1,B07L8FCZ1S,Caresmith Professional Cordless Dental Flosser | 300 ml Large Detachable Water Tank | 3 Modes | IPX7 Waterproof | Oral Flosser,Caresmith,2048.00,5250.00,Fulfilled,,False
Tooth gel,-1,B07VGRT3DQ,ORACURA® Smart Water Flosser® OC010 without Protective Case | Portable & Rechargeable | IPX7 Waterproof | 3 Modes | Water Flossing for Home and Travel,Oracura,2150.00,2850.00,Fulfilled,,False
Tooth gel,-1,B0B5X9YWD2,"AEXERO Water Dental Flosser,Portable Flosser for Teeth,5 Modes Dental Oral Irrigator with 4 Jet Tips,Portable and Rechargeable IPX7 Waterproof Water Teeth Cleaner Picks for Home Travel (Green)",Aexero,1999.00,3999.00,NA,,False
Tooth gel,-1,B07VCK4M5T,ORACURA® Smart Water Flosser® OC100 with 300ml water tank capacity| Portable & Rechargeable | IPX7 Waterproof | 3 Modes | Flossing at Home and Travel,Oracura,2232.00,3050.00,Fulfilled,,False
Tooth gel,-1,B09PNV9C37,"Colgate Active Salt Toothpaste, Daily Germ Protection, Pack of 800g (Buy 3 Get 1 Free), Colgate Toothpaste with Salt and Mint, Healthy Gums & Teeth, Toothpaste that Fights Germs & Eliminates Bad Breath",Colgate,,345.00,Fulfilled,,False
Tooth gel,-1,B09R1RRR35,"Philips Sonicare Electric Toothbrush 1100 Series with Sonic Technology, Up to 3x Plaque Removal, Easy Start Tech, QuadPacer, 2-minute Smart Timer. HX3641/11",Philips,1849.00,2195.00,Fulfilled,,False
Tooth gel,-1,B09DGBS1HV,"Colgate Total Whole Mouth Health, Antibacterial Toothpaste, 120gm + 120gm (Charcoal Deep Clean, Saver Pack)",Colgate,210.00,310.00,Fulfilled,,False
Tooth gel,-1,B09MYGG3J9,"Colgate Strong Teeth Cavity Protection Toothpaste, Colgate Toothpaste with Calcium Boost, 700gm Saver Pack, India's No.1 Toothpaste",Colgate,,270.00,Fulfilled,,False
Tooth gel,-1,B0B2JJD77C,Colgate Visible White Toothpaste with Makeup Applicator Sponge - 400gm (4x100g),Colgate,,600.00,Fulfilled,,False
Tooth gel,-1,B089ZQC4G3,Dabur Herb'l Neem - Germ Protection Toothpaste with No added Fluoride and Parabens - 200 g,Dabur,85.00,95.00,Fulfilled,,False
Tooth gel,-1,B00DRE1MYO,"Colgate Kid's Barbie Anticavity Toothpaste -Strawberry Flavour for Cavity Protection, Enamel Protection (80g)",Colgate,112.00,125.00,NA,,False
Tooth gel,-1,B07SBW66BP,"Mamaearth Natural Toothpaste, Orange Flavour, SLS Free, with 750 PPM Fluoride, 4+ Years, Plant Based, 50gm",Mamaearth,109.00,149.00,Fulfilled,,False
Tooth gel,-1,B09QRTXCWD,"Colgate Visible White O2, Teeth Whitening Toothpaste, Peppermint Sparkle, 50g, Active Oxygen Technology, Enamel Safe Teeth Whitening Product",Colgate,188.00,250.00,Fulfilled,,False
Tooth gel,-1,B00DRE33UU,"Pepsodent 2 in 1 Toothpaste Tooth Decay Prevention, Cavity Protection, Sensitivity Relief, Plaque Removal, 150 g",Pepsodent,93.00,97.00,NA,,False
Tooth gel,-1,B09C5DWLT3,"Sensodyne Toothpaste Sensitivity & Gum, Dual action tooth paste for sensitive teeth and healthy gums, 70 gm",Sensodyne,167.00,185.00,Fulfilled,,False
Tooth gel,-1,B00UFF4HC2,Closeup Everfresh+ Anti-Germ Gel Plaque Removal Toothpaste Red Hot 80 g,Closeup,39.00,53.00,NA,,False
Tooth gel,-1,B0746QB2WK,Colgate Kids Bubblefruit Toothpaste 40g,Colgate,60.00, ,NA,,False
Tooth gel,-1,B07CHSCH9C,Colgate Swarna Vedshakti Ayurvedic Gum CareToothpaste With Anti-Germ Properties For Whole Mouth Protection - 4 x 200gm,Colgate,320.00,380.00,NA,,False
Tooth gel,-1,B0746QKP6F,"Colgate Kids Strawberry Toothpaste,Cavity Protection, 40g",Colgate,60.00, ,NA,,False
Tooth gel,-1,B0755FMSWZ,Colgate Swarna Vedshakti Ayurvedic Oral Care Toothpaste with anti-germ properties for whole mouth protection - 200gm,Colgate,105.00,114.00,Fulfilled,,False
Tooth gel,-1,B00U2DT3H6,"Pepsodent Expert Protection Gum Care+ Toothpaste, Reduces Gum Problems With Advanced Anti Bacterial Zinc Technology, Improves Gum Health, 140 g",Pepsodent,92.00,98.00,NA,,False
Tooth gel,-1,B012RIL1M8,"Colgate Active Salt Neem Toothpaste, Germ Fighting Toothpaste For Healthy, Tight Gums, Oral Care 200G",Colgate,100.00,100.00,Fulfilled,,False
