ASIN,Date,Selling Price,Last Known Selling Price,BSR,Last Known BSR,Estimated Sales,Availability
5071340,2022-09-18,1102.0,1162.0,200.0,200.0,0.0,1.0
5071340,2022-09-20,1053.0,1102.0,208.0,200.0,0.0,1.0
5071340,2022-09-21,1053.0,1053.0,213.0,208.0,0.0,1.0
5071340,2022-09-22,976.0,1053.0,211.0,213.0,0.0,1.0
5071340,2022-09-23,976.0,976.0,207.0,211.0,0.0,1.0
4586543,2022-09-15,338.0,,216.0,,0.0,1.0
4586543,2022-09-16,338.0,338.0,216.0,216.0,0.0,1.0
4586543,2022-09-17,338.0,338.0,220.0,216.0,0.0,1.0
4586543,2022-09-18,338.0,338.0,216.0,220.0,0.0,1.0
4586543,2022-09-20,338.0,338.0,220.0,216.0,0.0,1.0
4586543,2022-09-21,338.0,338.0,222.0,220.0,0.0,1.0
4586543,2022-09-22,293.0,338.0,226.0,222.0,0.0,1.0
4586543,2022-09-23,293.0,293.0,216.0,226.0,0.0,1.0
5941,2022-09-15,281.0,,257.0,,0.0,1.0
5941,2022-09-16,281.0,281.0,253.0,257.0,0.0,1.0
5941,2022-09-17,281.0,281.0,251.0,253.0,0.0,1.0
5941,2022-09-18,281.0,281.0,248.0,251.0,0.0,1.0
5941,2022-09-20,281.0,281.0,253.0,248.0,0.0,1.0
5941,2022-09-21,281.0,281.0,256.0,253.0,0.0,1.0
5941,2022-09-22,252.0,281.0,260.0,256.0,0.0,1.0
5941,2022-09-23,224.0,252.0,246.0,260.0,0.0,1.0
4583845,2022-09-15,1004.0,,293.0,,0.0,1.0
4583845,2022-09-16,1004.0,1004.0,300.0,293.0,0.0,1.0
4583845,2022-09-17,1004.0,1004.0,308.0,300.0,0.0,1.0
4583845,2022-09-18,1004.0,1004.0,302.0,308.0,0.0,1.0
4583845,2022-09-20,1004.0,1004.0,303.0,302.0,0.0,1.0
4583845,2022-09-21,1004.0,1004.0,303.0,303.0,0.0,1.0
4583845,2022-09-22,821.0,1004.0,307.0,303.0,0.0,1.0
4583845,2022-09-23,821.0,821.0,296.0,307.0,0.0,1.0
5071337,2022-09-15,645.0,,315.0,,0.0,1.0
5071337,2022-09-16,645.0,645.0,309.0,315.0,0.0,1.0
5071337,2022-09-17,645.0,645.0,313.0,309.0,0.0,1.0
5071337,2022-09-18,645.0,645.0,310.0,313.0,0.0,1.0
5071337,2022-09-20,645.0,645.0,307.0,310.0,0.0,1.0
5071337,2022-09-21,645.0,645.0,308.0,307.0,0.0,1.0
5071337,2022-09-22,598.0,645.0,312.0,308.0,0.0,1.0
5071337,2022-09-23,598.0,598.0,306.0,312.0,0.0,1.0
14292,2022-09-15,563.0,,320.0,,0.0,1.0
14292,2022-09-16,563.0,563.0,315.0,320.0,0.0,1.0
14292,2022-09-17,563.0,563.0,321.0,315.0,0.0,1.0
14292,2022-09-18,563.0,563.0,316.0,321.0,0.0,1.0
14292,2022-09-20,563.0,563.0,318.0,316.0,0.0,1.0
14292,2022-09-21,563.0,563.0,318.0,318.0,0.0,1.0
14292,2022-09-22,497.0,563.0,317.0,318.0,0.0,1.0
14292,2022-09-23,497.0,497.0,304.0,317.0,0.0,1.0
24274,2022-09-15,530.0,,338.0,,0.0,1.0
24274,2022-09-16,530.0,530.0,334.0,338.0,0.0,1.0
24274,2022-09-17,530.0,530.0,339.0,334.0,0.0,1.0
24274,2022-09-18,530.0,530.0,336.0,339.0,0.0,1.0
24274,2022-09-20,530.0,530.0,338.0,336.0,0.0,1.0
24274,2022-09-21,530.0,530.0,339.0,338.0,0.0,1.0
24274,2022-09-22,463.0,530.0,337.0,339.0,0.0,1.0
24274,2022-09-23,463.0,463.0,323.0,337.0,0.0,1.0
2638478,2022-09-15,72.0,,340.0,,0.0,1.0
