ASIN,url,Flipkart_URL
B01N3TH1Q3,https://www.amazon.in/dp/B01N3TH1Q3,https://www.flipkart.com/vega-vhss-02-personal-care-appliance-combo/p/itmccc452fef35ba?pid=HSTERZTNPBYHFPWC&lid=LSTHSTERZTNPBYHFPWCQRCJMT&marketplace=FLIPKART&q=VHSS-02&store=search.flipkart.com&srno=s_1_2&otracker=search&otracker1=search&fm=SEARCH&iid=8b57f209-9d17-4136-9ea7-82ac5dfd0e8e.HSTERZTNPBYHFPWC.SEARCH&ppt=sp&ppn=sp&ssid=rk1fqcnppc0000001642674846956&qH=2e8c613c6d395f9a
B00TTTTYVO,https://www.amazon.in/dp/B00TTTTYVO,https://www.flipkart.com/vega-vhch-02-electric-hair-curler/p/itme53c3qsh4beyw?pid=HCRE53C22MQCSTK5&lid=LSTHCRE53C22MQCSTK5KG2UR5&marketplace=FLIPKART&q=VHCH-02&store=zlw%2F79s%2F76i&srno=s_1_1&otracker=search&otracker1=search&fm=SEARCH&iid=36eb62ed-3109-4db2-9b16-75bc7416f4cc.HCRE53C22MQCSTK5.SEARCH&ppt=sp&ppn=sp&ssid=vh4br29vb40000001642674980552&qH=13212bb6e32b73c4
B07HW3YZGW,https://www.amazon.in/dp/B07HW3YZGW,https://www.flipkart.com/vega-silk-touch-trimmer-vhbt-01-runtime-250-min-women/p/itmf6764c7108f85?pid=TMRFBCPGJZGSJPVJ&lid=LSTTMRFBCPGJZGSJPVJNEU8RY&marketplace=FLIPKART&q=VHBT-01&store=search.flipkart.com&srno=s_1_1&otracker=search&otracker1=search&fm=SEARCH&iid=c8490e92-c377-4324-9b0f-2ad88c2a53dd.TMRFBCPGJZGSJPVJ.SEARCH&ppt=sp&ppn=sp&ssid=cfdo7p95cg0000001642675068788&qH=aed03c08b6544304
B08SMPC12X,https://www.amazon.in/dp/B08SMPC12X,https://www.flipkart.com/philips-bhd356-10-2100w-thermoprotect-airflower-advanced-care-6-heat-speed-settings-black-hair-dryer/p/itmf6df66cc87ba4?pid=HDRGYCC9AYS5TZHM&lid=LSTHDRGYCC9AYS5TZHMHGFJLU&marketplace=FLIPKART&q=Philips+Professional+Hair+Dryer+BHD356%2F10&store=zlw%2F79s%2Fmh8&srno=s_1_1&otracker=search&otracker1=search&fm=SEARCH&iid=f73dbc0a-9372-4a1f-9455-b42c3302325a.HDRGYCC9AYS5TZHM.SEARCH&ppt=sp&ppn=sp&ssid=8r04rtok680000001642675149701&qH=c934b5f24c0909bf
B08SMMRJJL,https://www.amazon.in/dp/B08SMMRJJL,https://www.flipkart.com/philips-bhd318-00-1600w-thermoprotect-airflower-advanced-ionic-care-3-heat-speed-settings-hair-dryer/p/itmdcc14bf1cb1e0?pid=HDRG2CM9HVDMPT6Q&lid=LSTHDRG2CM9HVDMPT6QALGNII&marketplace=FLIPKART&q=Philips+Hair+Dryer+BHD318%2F00+1600+Watts+Thermoprotect+AirFlower+Advanced+Ionic+Care+3+Heat+%26+Speed+Settings+to+Give+Frizz+Free+Shiny+Hair-Purple&store=zlw%2F79s%2Fmh8&srno=s_1_1&otracker=search&otracker1=search&fm=SEARCH&iid=030726bb-a2c8-45f3-98ec-53b808dc087f.HDRG2CM9HVDMPT6Q.SEARCH&ppt=sp&ppn=sp&ssid=nelya865fk0000001642675215373&qH=048a2b7af0483f37
B096VXPTRK,https://www.amazon.in/dp/B096VXPTRK,https://www.flipkart.com/philips-bhd308-30-hair-dryer/p/itm35d62a2add4b3?pid=HDRG3D7MG6VHHZSZ&lid=LSTHDRG3D7MG6VHHZSZ8FGEHK&marketplace=FLIPKART&q=PHILIPS+Hair+Dryer+BHD308%2F30&store=zlw%2F79s%2Fmh8&srno=s_1_1&otracker=search&otracker1=search&fm=SEARCH&iid=e4316b47-b759-4e1e-adfd-ebd90492659d.HDRG3D7MG6VHHZSZ.SEARCH&ppt=sp&ppn=sp&ssid=1is3k34tbk0000001642675388802&qH=add644fb800cddb4
B086WLNW4N,https://www.amazon.in/dp/B086WLNW4N,https://www.flipkart.com/philips-bhc017-00-hair-dryer/p/itm3fff2e1210494?pid=HDRFSHH2PNCCYSYH&lid=LSTHDRFSHH2PNCCYSYHJL9WE6&marketplace=FLIPKART&q=Philips+Hair+Dryer+Bhc017%2F00&store=zlw%2F79s%2Fmh8&srno=s_1_1&otracker=search&otracker1=search&fm=SEARCH&iid=c086c312-d839-410e-a7b6-dba008ead7e9.HDRFSHH2PNCCYSYH.SEARCH&ppt=sp&ppn=sp&ssid=ju9nxf1gvk0000001642675480274&qH=a7ce3b0749fb8fbd
B01ER4TCYE,https://www.amazon.in/dp/B01ER4TCYE,https://www.flipkart.com/philips-hp8643-46-hair-straightener-dryer/p/itmemhnmp8wwwsup?pid=HDREMHNMMS6PBXKZ&lid=LSTHDREMHNMMS6PBXKZPZXEC1&marketplace=FLIPKART&q=PHILIPS+HP8643%2F46&store=zlw%2F79s%2Fmh8&srno=s_1_1&otracker=search&otracker1=search&fm=SEARCH&iid=fca5d3e5-1d7f-43e2-b4cd-364648f91206.HDREMHNMMS6PBXKZ.SEARCH&ppt=sp&ppn=sp&ssid=mmjwvpmm000000001642675656714&qH=e6cb7e5513df3c7c
B074KKM2MP,https://www.amazon.in/dp/B074KKM2MP,https://www.flipkart.com/philips-hp8100-60-hair-dryer/p/itmff6qnhzbshgwt?pid=HDRFF2VTK5ZWYV63&lid=LSTHDRFF2VTK5ZWYV63H3IGFT&marketplace=FLIPKART&q=Philips+HP8100%2F60&store=zlw%2F79s%2Fmh8&srno=s_1_1&otracker=search&otracker1=search&fm=SEARCH&iid=caa7b40f-57b6-4501-ad05-3ed3104d9869.HDRFF2VTK5ZWYV63.SEARCH&ppt=sp&ppn=sp&ssid=w58ctkyv740000001642675683671&qH=d73d68aa465fb3b1
B00KCD8NFY,https://www.amazon.in/dp/B00KCD8NFY,https://www.flipkart.com/philips-hp8100-46-hair-dryer/p/itmfhbrgkk38zkfz?pid=HDRDW3SEFGZ6BCTG&lid=LSTHDRDW3SEFGZ6BCTGRVLUMQ&marketplace=FLIPKART&q=Philips+HP8100%2F46+Hair+Dryer&store=zlw%2F79s%2Fmh8&spotlightTagId=BestsellerId_zlw%2F79s%2Fmh8&srno=s_1_1&otracker=search&otracker1=search&fm=SEARCH&iid=ee168abc-b395-46d6-b98b-72ddbd4c6da4.HDRDW3SEFGZ6BCTG.SEARCH&ppt=sp&ppn=sp&ssid=lhzmfy1u740000001642676099436&qH=c4704c220a8893a1
B096W99WQM,https://www.amazon.in/dp/B096W99WQM,https://www.flipkart.com/philips-bre285-00-corded-epilator/p/itm4852305e68f0e?pid=EPRG6H2WEWXQGTM5&lid=LSTEPRG6H2WEWXQGTM5CLKCVV&marketplace=FLIPKART&q=PHILIPS+BRE285%2F00+&store=search.flipkart.com&srno=s_1_1&otracker=search&otracker1=search&fm=SEARCH&iid=9e231671-15ad-431f-8cbb-34c2b15fe3da.EPRG6H2WEWXQGTM5.SEARCH&ppt=sp&ppn=sp&ssid=scj2amxy6o0000001642676130192&qH=519af9b82c442653
B08H16Z3YS,https://www.amazon.in/dp/B08H16Z3YS,https://www.flipkart.com/philips-bre710-00-cordless-epilator/p/itme12da7b1042c4?pid=EPRFVXJ6D5UWQS4M&lid=LSTEPRFVXJ6D5UWQS4MCDQRBU&marketplace=FLIPKART&q=Philips+Cordless+Epilator&store=zlw%2F79s%2Fk32&srno=s_1_1&otracker=search&otracker1=search&fm=SEARCH&iid=05b0b5c2-ec18-4242-8756-6c3138318ae7.EPRFVXJ6D5UWQS4M.SEARCH&ppt=sp&ppn=sp&ssid=2nbmegwwxc0000001642676202819&qH=ae3adb6e4b21bdb4
B07NGXH8B9,https://www.amazon.in/dp/B07NGXH8B9,https://www.flipkart.com/philips-bre235-00-corded-epilator/p/itmfdwhbmtafhrah?pid=EPRFDWHBPYRRRCJF&lid=LSTEPRFDWHBPYRRRCJFER4RAR&marketplace=FLIPKART&q=Philips+BRE235%2F00&store=zlw%2F79s%2Fk32&srno=s_1_1&otracker=search&otracker1=search&fm=SEARCH&iid=939f2b1f-5503-4ad2-aadd-a6ac76efcf00.EPRFDWHBPYRRRCJF.SEARCH&ppt=sp&ppn=sp&ssid=sfly8li71c0000001642676288859&qH=c57be22ff140478a
B096LRZCWY,https://www.amazon.in/dp/B096LRZCWY,
B07NGX85Y1,https://www.amazon.in/dp/B07NGX85Y1,https://www.flipkart.com/philips-bre245-00-corded-epilator/p/itmfdwhbxfkm5hab?pid=EPRFDWHBA5YD3MFZ&lid=LSTEPRFDWHBA5YD3MFZIALQLI&marketplace=FLIPKART&q=Philips+BRE245%2F00&store=zlw%2F79s%2Fk32&srno=s_1_1&otracker=search&otracker1=search&fm=SEARCH&iid=e8c83547-bf01-408e-b2d6-6994675bd1f5.EPRFDWHBA5YD3MFZ.SEARCH&ppt=sp&ppn=sp&ssid=6m2wxr0bb40000001642676383761&qH=43cca54a9bc02863
B07B2XDD9T,https://www.amazon.in/dp/B07B2XDD9T,
B07JZ8CDCC,https://www.amazon.in/dp/B07JZ8CDCC,https://www.flipkart.com/syska-ultratrim-ht700-runtime-45-min-trimmer-men/p/itmca8e4e82abb8a?pid=TMRFB6QCYFFPSWZG&lid=LSTTMRFB6QCYFFPSWZG1EZWGP&marketplace=FLIPKART&q=Syska+UltraTrim+HT700&store=zlw%2F79s%2Fby3&srno=s_1_1&otracker=search&otracker1=search&fm=SEARCH&iid=5f083879-b563-455d-9e88-277774f00a74.TMRFB6QCYFFPSWZG.SEARCH&ppt=sp&ppn=sp&ssid=fzsvyvfk000000001642676505755&qH=b16b1cd19f2263f8
B078HT8FMX,https://www.amazon.in/dp/B078HT8FMX,
B0759TRF4P,https://www.amazon.in/dp/B0759TRF4P,
B01N5Q9G76,https://www.amazon.in/dp/B01N5Q9G76,
B071XD3CD2,https://www.amazon.in/dp/B071XD3CD2,https://www.flipkart.com/syska-ht3052k-01-runtime-50-min-trimmer-men/p/itm6e07af296ccfc?pid=TMRF85NZUXSJPWHG&lid=LSTTMRF85NZUXSJPWHGWGWXOZ&marketplace=FLIPKART&q=Syska+HT3052K&store=zlw%2F79s%2Fby3&srno=s_1_2&otracker=search&otracker1=search&fm=SEARCH&iid=818096c7-ed54-41d0-8b25-0860ee680345.TMRF85NZUXSJPWHG.SEARCH&ppt=sp&ppn=sp&ssid=bedwqgdsnk0000001642676678467&qH=9749380a23674af0
B01N34TVYY,https://www.amazon.in/dp/B01N34TVYY,
B01N6RUG62,https://www.amazon.in/dp/B01N6RUG62,
B01N23W4VO,https://www.amazon.in/dp/B01N23W4VO,
B07BJT5NVQ,https://www.amazon.in/dp/B07BJT5NVQ,https://www.flipkart.com/syska-uniblade-ut1000-runtime-60-min-trimmer-men/p/itma12ee8b90651a?pid=TMRF85NZDE4BNZVE&lid=LSTTMRF85NZDE4BNZVEBW0DUU&marketplace=FLIPKART&q=Syska+UT1000+Cordless+Trimmer+for+Men+%28Black%2C+Blue%29&store=zlw%2F79s%2Fby3&srno=s_1_1&otracker=search&otracker1=search&fm=SEARCH&iid=1e1d4200-7a4f-41dd-af6f-182ffeed86cc.TMRF85NZDE4BNZVE.SEARCH&ppt=sp&ppn=sp&ssid=1brfptrkbk0000001642676887956&qH=0703bf28c4ecc282
B079967GN4,https://www.amazon.in/dp/B079967GN4,
B07QD2N3RJ,https://www.amazon.in/dp/B07QD2N3RJ,
B07MZWMVQW,https://www.amazon.in/dp/B07MZWMVQW,https://www.flipkart.com/syska-hc-700-electric-hair-curler/p/itm86ebdb7fb6eee?pid=EHRFJ5H2EMPHKTN6&lid=LSTEHRFJ5H2EMPHKTN6WVOMC2&marketplace=FLIPKART&q=SYSKA+HC700&store=zlw%2F79s&srno=s_1_1&otracker=search&otracker1=search&fm=SEARCH&iid=4f3321af-64be-40e5-b8b9-4478e78bb858.EHRFJ5H2EMPHKTN6.SEARCH&ppt=sp&ppn=sp&ssid=pq1fba5bhs0000001642677144125&qH=72208f64523bf6b1
B07PFYBJTL,https://www.amazon.in/dp/B07PFYBJTL,https://www.flipkart.com/syska-superglam-hs6810-hair-straightener/p/itm8b367718103e1?pid=HSTF6YQG7S3YHU8W&lid=LSTHSTF6YQG7S3YHU8WRWMHEN&marketplace=FLIPKART&q=Syska+SuperGlam+Hair+Straightener+Purple&store=zlw%2F79s%2Fdk5&srno=s_1_1&otracker=search&otracker1=search&fm=SEARCH&iid=1ae1d1b4-1027-4ebc-b539-69fdee7802f4.HSTF6YQG7S3YHU8W.SEARCH&ppt=sp&ppn=sp&ssid=ctnuygx26o0000001642677187552&qH=185e40ad7fdc873b
B077RY8CTX,https://www.amazon.in/dp/B077RY8CTX,https://www.flipkart.com/syska-hd1610-hair-dryer/p/itmf3thpyb4wrznr?pid=HDRF3T797YCHGPWG&lid=LSTHDRF3T797YCHGPWGMV75GI&marketplace=FLIPKART&q=SYSKA+1200+Watts+Hair+Dryer+HD1610&store=zlw%2F79s%2Fmh8&spotlightTagId=BestsellerId_zlw%2F79s%2Fmh8&srno=s_1_2&otracker=search&otracker1=search&fm=SEARCH&iid=6adc337c-ffcf-47da-be59-3b385467e6c2.HDRF3T797YCHGPWG.SEARCH&ppt=sp&ppn=sp&ssid=d7dttptmcw0000001642677230931&qH=69211eae1068433a
B077S4GDR1,https://www.amazon.in/dp/B077S4GDR1,https://www.flipkart.com/syska-super-glam-hs6810-hair-straightener/p/itm8b367718103e1?pid=HSTF2BREX9AQPQRA&lid=LSTHSTF2BREX9AQPQRA3Q6RYS&marketplace=FLIPKART&q=Syska+Super+Glam+HS6810+Hair+Straightener+%28Pink%29&store=zlw%2F79s%2Fdk5&spotlightTagId=BestsellerId_zlw%2F79s%2Fdk5&srno=s_1_1&otracker=search&otracker1=search&fm=SEARCH&iid=be52624b-dd4b-4b4f-b231-4c77a9476878.HSTF2BREX9AQPQRA.SEARCH&ppt=sp&ppn=sp&ssid=iy91lan8ow0000001642677318970&qH=7b66429a2a450166
B079J1BW26,https://www.amazon.in/dp/B079J1BW26,https://www.flipkart.com/syska-1600w-hd-1600-hair-dryer/p/itmfc0e7aece67f9?pid=HDRFNTB6YHFSZFHB&lid=LSTHDRFNTB6YHFSZFHBGSWUMA&marketplace=FLIPKART&q=Syska+HD1600&store=zlw%2F79s&srno=s_1_3&otracker=search&otracker1=search&fm=SEARCH&iid=7d4909d6-9159-4ae0-b6e4-3c9e6d6c0beb.HDRFNTB6YHFSZFHB.SEARCH&ppt=sp&ppn=sp&ssid=ljo9a1hykg0000001642677350488&qH=0c39834a0005a8b5
B07G4FY6L2,https://www.amazon.in/dp/B07G4FY6L2,https://www.flipkart.com/syska-ft006-runtime-400-min-trimmer-women/p/itm6bab6a2af0c5d?pid=TMRF7XYJKXPNH5YG&lid=LSTTMRF7XYJKXPNH5YGUXNQWG&marketplace=FLIPKART&q=Syska+FT006+Female+Hair+Trimmer&store=zlw%2F79s%2Fby3&srno=s_1_1&otracker=search&otracker1=search&fm=SEARCH&iid=9c7a7af9-45a6-4f5a-a497-a945b50de16a.TMRF7XYJKXPNH5YG.SEARCH&ppt=sp&ppn=sp&ssid=ocuj9fv34g0000001642677518163&qH=7591fb815b9843d5
B07BJT1716,https://www.amazon.in/dp/B07BJT1716,
B07JFBVMJR,https://www.amazon.in/dp/B07JFBVMJR,https://www.flipkart.com/syska-hd1600-hair-dryer/p/itmf2brk985kcdqx?pid=HDRF6KZJ7WXK66WU&lid=LSTHDRF6KZJ7WXK66WU3OMGZ8&marketplace=FLIPKART&q=Syska+HD1600&store=zlw%2F79s&srno=s_1_2&otracker=search&otracker1=search&fm=SEARCH&iid=d78eeb13-2ba1-48f8-b637-50bc9c53fa91.HDRF6KZJ7WXK66WU.SEARCH&ppt=sp&ppn=sp&ssid=79n8tdz7o00000001642677711231&qH=0c39834a0005a8b5
B093X95TLH,https://www.amazon.in/dp/B093X95TLH,https://www.flipkart.com/syska-keratin-plus-technology-instant-heating-temperature-control-360-degree-swivel-cord-hs6830-hair-straightener/p/itm2e06a2056be09?pid=HSTG2MDFWNBQXYNH&lid=LSTHSTG2MDFWNBQXYNHXOWBEH&marketplace=FLIPKART&q=SYSKA+HS6830&store=search.flipkart.com&srno=s_1_1&otracker=search&otracker1=search&fm=SEARCH&iid=3f8d6f30-50a3-49b6-a99b-5874f30b7a09.HSTG2MDFWNBQXYNH.SEARCH&ppt=sp&ppn=sp&ssid=o4wpqm7xio0000001642677838264&qH=62dbc052b1a85799
B07P7G8T2X,https://www.amazon.in/dp/B07P7G8T2X,https://www.flipkart.com/syska-hd1500-hair-dryer/p/itmf9x9k6scf4puz?pid=HDRF9X4CMNJYKAVC&lid=LSTHDRF9X4CMNJYKAVCBH263N&marketplace=FLIPKART&q=Syska+HD1500&store=search.flipkart.com&srno=s_1_1&otracker=search&otracker1=search&fm=SEARCH&iid=2507375b-7a53-4b78-af31-213d03524d7e.HDRF9X4CMNJYKAVC.SEARCH&ppt=sp&ppn=sp&ssid=968cnbx7vk0000001642677925349&qH=35f75925df739ec4
B07MYSQNFX,https://www.amazon.in/dp/B07MYSQNFX,https://www.flipkart.com/syska-hdp-1000-hair-dryer/p/itmfdyzjyzyr7day?pid=HDRFDY4WYGADQVFJ&lid=LSTHDRFDY4WYGADQVFJZVO1NV&marketplace=FLIPKART&q=SYSKA+HDP1000&store=search.flipkart.com&srno=s_1_1&otracker=search&otracker1=search&fm=SEARCH&iid=cc5bea52-abfc-435f-a15f-fd405b66a768.HDRFDY4WYGADQVFJ.SEARCH&ppt=sp&ppn=sp&ssid=e2n1s8dpnk0000001642677971162&qH=72c03690e7f60100
B01LHAZMLS,https://www.amazon.in/dp/B01LHAZMLS,
B0828WX669,https://www.amazon.in/dp/B0828WX669,https://www.flipkart.com/vega-vhdp-04-hair-dryer/p/itmf8fbbb265c983?pid=HDRFWHGK3GG2HHEF&lid=LSTHDRFWHGK3GG2HHEF0J087U&marketplace=FLIPKART&q=VHDP-04&store=zlw%2F79s%2Fmh8&srno=s_1_1&otracker=search&otracker1=search&fm=SEARCH&iid=c3dc4eeb-cdfd-4a50-b6bd-7cb92084b82a.HDRFWHGK3GG2HHEF.SEARCH&ppt=sp&ppn=sp&ssid=mozxdrraw00000001642678154951&qH=c16423109b5347f5
B07H5CWR2B,https://www.amazon.in/dp/B07H5CWR2B,https://www.flipkart.com/vega-x-look-paddle-straightening-brush-vhsb-02-hair-straightener/p/itmc3319f8ce0828?pid=HSTF8TYZZHUNPMVZ&lid=LSTHSTF8TYZZHUNPMVZZBMBYT&marketplace=FLIPKART&q=VHSB-02&store=search.flipkart.com&srno=s_1_1&otracker=search&otracker1=search&fm=SEARCH&iid=0e960b8c-0430-437a-b2a0-c684a3b993c3.HSTF8TYZZHUNPMVZ.SEARCH&ppt=sp&ppn=sp&ssid=xu64c0sh4w0000001642678278421&qH=5dd5be23dff365cf
B08P23YS34,https://www.amazon.in/dp/B08P23YS34,https://www.flipkart.com/vega-vhdh-23-hair-dryer/p/itma9809307825bb?pid=HDRFXRY5YWV56HDH&lid=LSTHDRFXRY5YWV56HDHZ235WK&marketplace=FLIPKART&q=VHDH-23&store=zlw%2F79s%2Fmh8&srno=s_1_1&otracker=search&otracker1=search&fm=SEARCH&iid=92db5f37-5d93-43cb-8152-628fe5198a03.HDRFXRY5YWV56HDH.SEARCH&ppt=sp&ppn=sp&ssid=8or96hhs8w0000001642678380246&qH=deb50407fbb461db
B07Y919DML,https://www.amazon.in/dp/B07Y919DML,https://www.flipkart.com/vega-vhdh-22-hair-dryer/p/itm9d59cbe330e8a?pid=HDRFHYZEWP4XMYGX&lid=LSTHDRFHYZEWP4XMYGXS7J0LO&marketplace=FLIPKART&q=VHDH-22&store=zlw%2F79s%2Fmh8&srno=s_1_1&otracker=search&otracker1=search&fm=SEARCH&iid=eaf7d614-f7f1-4c7e-abac-6e61b8c4a847.HDRFHYZEWP4XMYGX.SEARCH&ppt=sp&ppn=sp&ssid=aunev2yvb40000001642678424674&qH=9d78e05863d5c93f
B07YY6LH8C,https://www.amazon.in/dp/B07YY6LH8C,https://www.flipkart.com/vega-vhcs-01-electric-hair-curler/p/itm33661417c3cf9?pid=HCRFH3QXHEHCABDX&lid=LSTHCRFH3QXHEHCABDXQWUM7U&marketplace=FLIPKART&q=VEGA+VHCS-01&store=search.flipkart.com&srno=s_1_2&otracker=search&otracker1=search&fm=SEARCH&iid=c04c8819-c3a5-4ca9-8ad1-e8d02566207a.HCRFH3QXHEHCABDX.SEARCH&ppt=sp&ppn=sp&ssid=b5j3dzmk4w0000001642678551207&qH=13f132974f44474e
B0864DNLCP,https://www.amazon.in/dp/B0864DNLCP,https://www.flipkart.com/vega-ultra-shine-hair-straightener-vhsh-25/p/itm7b6aac71ca210?pid=HSTFG9AQ4T7XYRGW&lid=LSTHSTFG9AQ4T7XYRGWNNL3O2&marketplace=FLIPKART&q=VEGA+VHSH-25&store=zlw%2F79s%2Fdk5&srno=s_1_1&otracker=search&otracker1=search&fm=SEARCH&iid=781f141d-b8e6-4278-87a9-b667f55d4c41.HSTFG9AQ4T7XYRGW.SEARCH&ppt=sp&ppn=sp&ssid=6qazctz8kg0000001642678872263&qH=915a42c476785a92
B01J5JQ6F4,https://www.amazon.in/dp/B01J5JQ6F4,https://www.flipkart.com/vega-vhch-04-electric-hair-curler/p/itmemncrs76rzmzj?pid=HCREMNCRMFZBBGMS&lid=LSTHCREMNCRMFZBBGMSGOGLET&marketplace=FLIPKART&q=VHCH-04&store=zlw%2F79s%2F76i&srno=s_1_1&otracker=search&otracker1=search&fm=SEARCH&iid=1133c666-406f-419e-8945-ce0ec6bbf70a.HCREMNCRMFZBBGMS.SEARCH&ppt=sp&ppn=sp&ssid=hh0yk40l000000001642678923806&qH=da32d15aeb41db57
B01MY9XTEO,https://www.amazon.in/dp/B01MY9XTEO,https://www.flipkart.com/vega-keratin-glow-flat-vhsh-20-hair-straightener/p/itmca3b18907e076?pid=HSTERB7DKRWDGBAB&lid=LSTHSTERB7DKRWDGBABD3WNG5&marketplace=FLIPKART&q=VHSH-20&store=zlw%2F79s%2Fdk5&srno=s_1_1&otracker=search&otracker1=search&fm=SEARCH&iid=a1b55a8c-3c66-4f39-b60c-aeba61b5f8fa.HSTERB7DKRWDGBAB.SEARCH&ppt=sp&ppn=sp&ssid=byq35f5ctc0000001642678953620&qH=607244646c843605
B07HM33Y8S,https://www.amazon.in/dp/B07HM33Y8S,https://www.flipkart.com/vega-go-style-vhdh-18-hair-dryer/p/itmcfe023d40a85f?pid=HDRF892SRGTGUMPZ&lid=LSTHDRF892SRGTGUMPZKOGY9K&marketplace=FLIPKART&q=VHDH-18&store=zlw%2F79s%2Fmh8&srno=s_1_1&otracker=search&otracker1=search&fm=SEARCH&iid=5f37422e-a7bc-4c26-bb42-3dfe9bda2eb2.HDRF892SRGTGUMPZ.SEARCH&ppt=sp&ppn=sp&ssid=5qpc8j30v40000001642679016567&qH=a5a22dd9a3c47d18
B07YCYTNCB,https://www.amazon.in/dp/B07YCYTNCB,https://www.flipkart.com/vega-pro-ease-hair-straightener-vhsh-26/p/itm6dc9219df5446?pid=HSTFHFY9JKAWD8ZA&lid=LSTHSTFHFY9JKAWD8ZALFCPIH&marketplace=FLIPKART&q=VHSH-26&store=zlw%2F79s%2Fdk5&srno=s_1_1&otracker=search&otracker1=search&fm=SEARCH&iid=c8afe54f-a0e2-4b78-889b-120488a10de4.HSTFHFY9JKAWD8ZA.SEARCH&ppt=sp&ppn=sp&ssid=4wgc1cdn280000001642679056847&qH=f9477d4b95a9b36d
B07HMBDKCH,https://www.amazon.in/dp/B07HMBDKCH,https://www.flipkart.com/vega-vhdh-19-hair-dryer/p/itmf8tyrvffnnrhf?pid=HDRF8TYRDXNUYYAS&lid=LSTHDRF8TYRDXNUYYASWPO1TA&marketplace=FLIPKART&q=VEGA+VHDH-19&store=zlw%2F79s%2Fmh8&srno=s_1_1&otracker=search&otracker1=search&fm=SEARCH&iid=e2f9fcbb-cae9-464a-a8df-98c030777f3a.HDRF8TYRDXNUYYAS.SEARCH&ppt=sp&ppn=sp&ssid=h94vvvlr4g0000001642679140231&qH=4123408cfb0b282f
B00TTULINA,https://www.amazon.in/dp/B00TTULINA,https://www.flipkart.com/vega-vhch-03-electric-hair-curler/p/itme53c3ygjcthve?pid=HCRE53C3RUNZD4KK&lid=LSTHCRE53C3RUNZD4KKR5NXLM&marketplace=FLIPKART&q=VHCH-03&store=zlw%2F79s%2F76i&srno=s_1_1&otracker=search&otracker1=search&fm=SEARCH&iid=4429f113-b39e-499a-a933-7fd9a3f98227.HCRE53C3RUNZD4KK.SEARCH&ppt=sp&ppn=sp&ssid=vamcodxb1c0000001642679168649&qH=a0e9bc0e55932298
B00TTUAQDS,https://www.amazon.in/dp/B00TTUAQDS,https://www.flipkart.com/vega-vhss-01-personal-care-appliance-combo/p/itm8448dd45b2273?pid=HDRE4MNHYPUYVRMF&lid=LSTHDRE4MNHYPUYVRMFSFMKXE&marketplace=FLIPKART&q=VHSS-01&store=search.flipkart.com&srno=s_1_1&otracker=search&otracker1=search&fm=SEARCH&iid=a05df1d1-ba26-4744-9d29-3d81122e19ba.HDRE4MNHYPUYVRMF.SEARCH&ppt=sp&ppn=sp&ssid=93im81plj40000001642679194148&qH=57fdb4bd91d7f0af
B07Y91TPGK,https://www.amazon.in/dp/B07Y91TPGK,https://www.flipkart.com/vega-glam-shine-hair-straightener-vhsh-24/p/itm54bb8b71ef67a?pid=HSTFKH66GBF8AYGM&lid=LSTHSTFKH66GBF8AYGMSIUH3C&marketplace=FLIPKART&q=VHSH-24&store=zlw%2F79s%2Fdk5&srno=s_1_1&otracker=search&otracker1=search&fm=SEARCH&iid=dd29791c-8e9c-493a-bb2d-96303bee478a.HSTFKH66GBF8AYGM.SEARCH&ppt=sp&ppn=sp&ssid=8u1ynmt5740000001642679235159&qH=634d6bd671a3aa5c
B0986W69TG,https://www.amazon.in/dp/B0986W69TG,https://www.flipkart.com/nova-nht-1099-runtime-90-min-trimmer-men/p/itm15cfb8daf3232?pid=TMRG2NVRZMZYJFCD&lid=LSTTMRG2NVRZMZYJFCDNC7SW3&marketplace=FLIPKART&q=Nova+NHT+1099+Runtime&store=zlw%2F79s%2Fby3&srno=s_1_1&otracker=search&otracker1=search&fm=SEARCH&iid=e356bc6a-2f0a-4228-b8e5-3d03cfa436b6.TMRG2NVRZMZYJFCD.SEARCH&ppt=sp&ppn=sp&ssid=9d4ozfg8hs0000001642679275040&qH=eb5b26ea98a0a5b1
B07TXTCFB5,https://www.amazon.in/dp/B07TXTCFB5,https://www.flipkart.com/nova-ng-1153-digital-usb-runtime-160-mins-trimmer-men/p/itmf3cadf508407c?pid=TMRFGDD3G2C7JPG3&lid=LSTTMRFGDD3G2C7JPG3UXDUUR&marketplace=FLIPKART&q=Nova+NG+1153&store=zlw%2F79s%2Fby3&spotlightTagId=BestsellerId_zlw%2F79s%2Fby3&srno=s_1_1&otracker=search&otracker1=search&fm=SEARCH&iid=e5538e29-80dd-4e1d-b8d2-20e25c68e9af.TMRFGDD3G2C7JPG3.SEARCH&ppt=sp&ppn=sp&ssid=ep3ztompow0000001642679311059&qH=b014bc2e1903f9c3
B099FB78WM,https://www.amazon.in/dp/B099FB78WM,
