ASIN,Category,Latest BSR,Last Day BSR
B0948TZLJR,Home & Kitchen,24186.0,23165.0
B0948TZLJR,LED Bulbs,352.0,346.0
B0866HY6B3,Home & Kitchen,17552.0,11974.0
B0866HY6B3,Desk Lights,36.0,23.0
B07CGN3FZW,Home & Kitchen,2195489.0,2193448.0
B07CGN3FZW,Ceiling Lighting,13037.0,13026.0
B07CGN3FZW,Lighting Fixtures,17003.0,16994.0
B0948V9GBM,Home & Kitchen,24186.0,23165.0
B0948V9GBM,LED Bulbs,352.0,346.0
B07QM692QG,Home & Kitchen,382042.0,374715.0
B07QM692QG,Emergency Lights,1182.0,1154.0
B07CGZZPGN,Home & Kitchen,1774044.0,1771155.0
B07CGZZPGN,Lighting Fixtures,13779.0,13766.0
B07CGZZRW4,Home & Kitchen,1480060.0,1477586.0
B07CGZZRW4,LED Bulbs,13890.0,13937.0
B078YGVBHJ,Home & Kitchen,684730.0,671303.0
B078YGVBHJ,LED Bulbs,7544.0,7460.0
B07QM6N941,Home & Kitchen,304361.0,301199.0
B07QM6N941,Emergency Lights,945.0,932.0
B07CJLLZNR,Home & Kitchen,152237.0,86654.0
B07CJLLZNR,LED Bulbs,1932.0,1128.0
B07RDPPSZK,Home & Kitchen,347509.0,310636.0
B07RDPPSZK,LED Bulbs,4190.0,3844.0
B08D4C2MR8,Home & Kitchen,281089.0,274514.0
B08D4C2MR8,LED Bulbs,3455.0,3402.0
B093DX6DR9,Home & Kitchen,27692.0,14665.0
B093DX6DR9,LED Bulbs,397.0,224.0
B07NF53CDD,Home & Kitchen,116957.0,55673.0
B07NF53CDD,Emergency Lights,394.0,214.0
B015ZJY3V2,Home & Kitchen,56775.0,102816.0
B015ZJY3V2,Table Lamps,166.0,312.0
B097FC76JZ,Home Improvement,32115.0,30243.0
B097FC76JZ,Wall Plates,47.0,47.0
B097FC76JZ,"Electrical Cords, Adapters & Multi-Outlets",272.0,251.0
B07M7X2T99,Home & Kitchen,21787.0,26906.0
B07M7X2T99,LED Bulbs,321.0,394.0
B082PKLCL2,Home & Kitchen,75750.0,217404.0
B082PKLCL2,Emergency Lights,289.0,702.0
B07MT5D86Q,Home & Kitchen,434256.0,419403.0
B07MT5D86Q,LED Bulbs,5132.0,5006.0
B00EZ2TD3E,Home & Kitchen,75972.0,151449.0
B00EZ2TD3E,Emergency Lights,268.0,486.0
B01DNPUHA6,Home & Kitchen,14900.0,12464.0
B01DNPUHA6,LED Bulbs,238.0,199.0
B09RVYZM3W,Home & Kitchen,8108.0,6549.0
B09RVYZM3W,LED Bulbs,128.0,104.0
