ASIN,Category,Latest BSR,Last Day BSR
B08QWYLC3Y,Home & Kitchen,647122.0,595177.0
B08QWYLC3Y,"Water Coolers, Filters & Cartridges",1591.0,1478.0
B017B2TTUG,Home & Kitchen,1344904.0,1343848.0
B017B2TTUG,"Water Coolers, Filters & Cartridges",2846.0,2844.0
B07YMY91VQ,Home & Kitchen,154957.0,135980.0
B07YMY91VQ,Water Purifier Accessories,1414.0,1244.0
B08QWYKH9L,Home & Kitchen,824012.0,804209.0
B08QWYKH9L,"Water Coolers, Filters & Cartridges",1945.0,1910.0
B017M2CAYM,Home & Kitchen,1203257.0,1201530.0
B017M2CAYM,"Water Coolers, Filters & Cartridges",2606.0,2597.0
B00WQTYGWG,Home & Kitchen,300892.0,300509.0
B00WQTYGWG,"Water Coolers, Filters & Cartridges",847.0,847.0
B08QWZJT9G,Home & Kitchen,833.0,844.0
B08QWZJT9G,"Water Coolers, Filters & Cartridges",5.0,6.0
B08QWZSFSK,Home & Kitchen,1273198.0,1272513.0
B08QWZSFSK,"Water Coolers, Filters & Cartridges",2728.0,2715.0
B00V679BEC,Home Improvement,221.0,222.0
B00V679BEC,Water Dispensers & Coolers,5.0,6.0
B01IVQZB6W,Home & Kitchen,346726.0,347356.0
B01IVQZB6W,"Water Coolers, Filters & Cartridges",952.0,964.0
B08QWXNFLK,Home & Kitchen,309901.0,296231.0
B08QWXNFLK,"Water Coolers, Filters & Cartridges",864.0,834.0
B077XGFNBB,Home & Kitchen,142643.0,99577.0
B077XGFNBB,Water Purifiers & Accessories,1890.0,1319.0
B07NLC65GP,Home & Kitchen,171485.0,176390.0
B07NLC65GP,"Water Coolers, Filters & Cartridges",508.0,528.0
B09HV2R3HX,Home & Kitchen,4794.0,7293.0
B09HV2R3HX,Water Cartridges,6.0,6.0
B09HV2R3HX,Water Purifier Accessories,36.0,57.0
B09FFJGYFD,Home & Kitchen,933522.0,483343.0
B09FFJGYFD,"Water Coolers, Filters & Cartridges",2220.0,1192.0
B071WBL7HL,Home & Kitchen,338471.0,263236.0
B071WBL7HL,"Water Coolers, Filters & Cartridges",931.0,735.0
