ASIN,username,rating,title,date,description,keyword,importance,sentiment_score,magnitude,Marketplace,likes,dislikes,verified
TLCG2HDUGHHSZYM5,Flipkart Customer,5,Mind-blowing purchase,2022-05-08 00:00:00,Good fragrance and good for controlling prickles for children,prickles,0.09039513766765594,0.800000011920929,0.800000011920929,FLIPKART,0,0,"Certified Buyer , Sri Potti Sriramulu Nellore District"
TLCFUGXYUFMKZKCK,Shirin Hasan,5,Just wow!,2022-08-08 00:00:00,On time delivery.... As expected..... wonderful product 🤩🤩🤩🤩,delivery,0.737481415271759,0.699999988079071,0.699999988079071,FLIPKART,0,0,"Certified Buyer , Ahmedabad"
TLCFUGXYUFMKZKCK,Shirin Hasan,5,Just wow!,2022-08-08 00:00:00,On time delivery.... As expected..... wonderful product 🤩🤩🤩🤩,product,0.26251858472824097,0.8999999761581421,0.8999999761581421,FLIPKART,0,0,"Certified Buyer , Ahmedabad"
TLCFSDEGHD8T6EPH,Flipkart Customer,5,Brilliant,2021-07-31 00:00:00,It smells good and soothing to the skin.,skin,1.0,0.699999988079071,0.699999988079071,FLIPKART,1,1,"Certified Buyer , Bengaluru"
TLCFH56FJWZ4MBYG,Rakesh Khanna,5,Perfect product!,2022-10-27 00:00:00,Navratan cool talcum use in Summer best .,Navratan,0.6551247239112854,0.699999988079071,0.699999988079071,FLIPKART,0,0,"Certified Buyer , Chandigarh"
TLCFH56FJWZ4MBYG,Rakesh Khanna,5,Perfect product!,2022-10-27 00:00:00,Navratan cool talcum use in Summer best .,talcum use,0.3448752760887146,0.6000000238418579,0.6000000238418579,FLIPKART,0,0,"Certified Buyer , Chandigarh"
TLCFE7KUSQHMWWGE,Flipkart Customer,5,Super!,2021-08-31 00:00:00,I'm satisfied with your product,product,1.0,0.800000011920929,0.800000011920929,FLIPKART,0,0,"Certified Buyer , Kochi"
TLCF4D8MAGTRGKZ5,Babita Singh,3,Just okay,2018-08-31 00:00:00,MRP of these product is 99×2=198 but it has been mentioned as 258 which is wrong. I buy this product in Rs 215 from Flipkart. It is costly as compare with local market.,MRP,0.4773864150047302,0.0,0.0,FLIPKART,17,0,"Certified Buyer , New Delhi"
TLCF4D8MAGTRGKZ5,Babita Singh,3,Just okay,2018-08-31 00:00:00,MRP of these product is 99×2=198 but it has been mentioned as 258 which is wrong. I buy this product in Rs 215 from Flipkart. It is costly as compare with local market.,product,0.2500791847705841,0.0,0.0,FLIPKART,17,0,"Certified Buyer , New Delhi"
TLCF4D8MAGTRGKZ5,Babita Singh,3,Just okay,2018-08-31 00:00:00,MRP of these product is 99×2=198 but it has been mentioned as 258 which is wrong. I buy this product in Rs 215 from Flipkart. It is costly as compare with local market.,258,0.2140282541513443,0.0,0.0,FLIPKART,17,0,"Certified Buyer , New Delhi"
TLCF4D8MAGTRGKZ5,Babita Singh,3,Just okay,2018-08-31 00:00:00,MRP of these product is 99×2=198 but it has been mentioned as 258 which is wrong. I buy this product in Rs 215 from Flipkart. It is costly as compare with local market.,product,0.03697516769170761,0.0,0.0,FLIPKART,17,0,"Certified Buyer , New Delhi"
TLCF4D8MAGTRGKZ5,Babita Singh,3,Just okay,2018-08-31 00:00:00,MRP of these product is 99×2=198 but it has been mentioned as 258 which is wrong. I buy this product in Rs 215 from Flipkart. It is costly as compare with local market.,market,0.015666484832763672,-0.6000000238418579,0.6000000238418579,FLIPKART,17,0,"Certified Buyer , New Delhi"
TLCF4D8MAGTRGKZ5,Babita Singh,3,Just okay,2018-08-31 00:00:00,MRP of these product is 99×2=198 but it has been mentioned as 258 which is wrong. I buy this product in Rs 215 from Flipkart. It is costly as compare with local market.,Flipkart,0.005864500533789396,0.0,0.0,FLIPKART,17,0,"Certified Buyer , New Delhi"
TLCF4D7765BAQBFF,Vishakha Malwad,3,Just okay,2020-09-30 00:00:00,Product is nice 👍 but poor packaging,packaging,1.0,-0.699999988079071,1.399999976158142,FLIPKART,0,0,"Certified Buyer , Ambejogai"
TLCEUHM7P6X5HZXT,Syed momin Syed ali,5,Excellent,2022-10-31 00:00:00,I feel happy to buy this product,product,1.0,0.8999999761581421,0.8999999761581421,FLIPKART,0,0,"Certified Buyer , Bengaluru"
