ASIN,Details Tag,Marketplace,Present
TLCGD8GGUBH8CN8V,Country of Origin,FLIPKART,True
TLCGD8GGUBH8CN8V,Sales Package,FLIPKART,True
TLCGD8GGUBH8CN8V,Maximum Shelf Life,FLIPKART,False
TLCGD8GGUBH8CN8V,Fragrance,FLIPKART,False
TLCGD8GGUBH8CN8V,Brand,FLIPKART,True
TLCGD8GGUBH8CN8V,Ideal For,FLIPKART,True
TLCGD8GGUBH8CN8V,Other Features,FLIPKART,False
TLCGD8GGUBH8CN8V,Model Number,FLIPKART,False
TLCGD8GGUBH8CN8V,Container Type,FLIPKART,True
TLCGD8GGUBH8CN8V,Organic,FLIPKART,True
TLCGD8GGUBH8CN8V,Quantity,FLIPKART,True
TLCGD8GGUBH8CN8V,Pack of,FLIPKART,True
TLCGD8GGUBH8CN8V,Ingredient Type,FLIPKART,False
TLCGD8GGUBH8CN8V,Model Name,FLIPKART,True
TLCFPF4F9DHMKZDF,Country of Origin,FLIPKART,False
TLCFPF4F9DHMKZDF,Sales Package,FLIPKART,False
TLCFPF4F9DHMKZDF,Maximum Shelf Life,FLIPKART,False
TLCFPF4F9DHMKZDF,Fragrance,FLIPKART,False
TLCFPF4F9DHMKZDF,Brand,FLIPKART,True
TLCFPF4F9DHMKZDF,Ideal For,FLIPKART,True
TLCFPF4F9DHMKZDF,Other Features,FLIPKART,False
TLCFPF4F9DHMKZDF,Model Number,FLIPKART,False
TLCFPF4F9DHMKZDF,Container Type,FLIPKART,False
TLCFPF4F9DHMKZDF,Organic,FLIPKART,False
TLCFPF4F9DHMKZDF,Quantity,FLIPKART,True
TLCFPF4F9DHMKZDF,Pack of,FLIPKART,True
TLCFPF4F9DHMKZDF,Ingredient Type,FLIPKART,False
TLCFPF4F9DHMKZDF,Model Name,FLIPKART,True
TLCFSDFBHCMAAD4M,Country of Origin,FLIPKART,False
TLCFSDFBHCMAAD4M,Sales Package,FLIPKART,False
TLCFSDFBHCMAAD4M,Maximum Shelf Life,FLIPKART,False
TLCFSDFBHCMAAD4M,Fragrance,FLIPKART,False
TLCFSDFBHCMAAD4M,Brand,FLIPKART,True
TLCFSDFBHCMAAD4M,Ideal For,FLIPKART,True
TLCFSDFBHCMAAD4M,Other Features,FLIPKART,False
TLCFSDFBHCMAAD4M,Model Number,FLIPKART,False
TLCFSDFBHCMAAD4M,Container Type,FLIPKART,False
TLCFSDFBHCMAAD4M,Organic,FLIPKART,False
TLCFSDFBHCMAAD4M,Quantity,FLIPKART,True
TLCFSDFBHCMAAD4M,Pack of,FLIPKART,True
TLCFSDFBHCMAAD4M,Ingredient Type,FLIPKART,False
TLCFSDFBHCMAAD4M,Model Name,FLIPKART,True
TLCGDF88NEBZGH7H,Country of Origin,FLIPKART,True
TLCGDF88NEBZGH7H,Sales Package,FLIPKART,True
TLCGDF88NEBZGH7H,Maximum Shelf Life,FLIPKART,False
TLCGDF88NEBZGH7H,Fragrance,FLIPKART,False
TLCGDF88NEBZGH7H,Brand,FLIPKART,True
TLCGDF88NEBZGH7H,Ideal For,FLIPKART,True
TLCGDF88NEBZGH7H,Other Features,FLIPKART,False
TLCGDF88NEBZGH7H,Model Number,FLIPKART,False
TLCGDF88NEBZGH7H,Container Type,FLIPKART,True
TLCGDF88NEBZGH7H,Organic,FLIPKART,True
TLCGDF88NEBZGH7H,Quantity,FLIPKART,True
TLCGDF88NEBZGH7H,Pack of,FLIPKART,True
TLCGDF88NEBZGH7H,Ingredient Type,FLIPKART,False
TLCGDF88NEBZGH7H,Model Name,FLIPKART,True
TLCFSDEH6SU7CVHC,Country of Origin,FLIPKART,False
TLCFSDEH6SU7CVHC,Sales Package,FLIPKART,False
TLCFSDEH6SU7CVHC,Maximum Shelf Life,FLIPKART,False
TLCFSDEH6SU7CVHC,Fragrance,FLIPKART,False
TLCFSDEH6SU7CVHC,Brand,FLIPKART,True
TLCFSDEH6SU7CVHC,Ideal For,FLIPKART,True
TLCFSDEH6SU7CVHC,Other Features,FLIPKART,False
TLCFSDEH6SU7CVHC,Model Number,FLIPKART,False
TLCFSDEH6SU7CVHC,Container Type,FLIPKART,False
TLCFSDEH6SU7CVHC,Organic,FLIPKART,False
TLCFSDEH6SU7CVHC,Quantity,FLIPKART,True
TLCFSDEH6SU7CVHC,Pack of,FLIPKART,True
TLCFSDEH6SU7CVHC,Ingredient Type,FLIPKART,False
TLCFSDEH6SU7CVHC,Model Name,FLIPKART,True
TLCG4S4ZWBQAZNGA,Country of Origin,FLIPKART,True
TLCG4S4ZWBQAZNGA,Sales Package,FLIPKART,True
TLCG4S4ZWBQAZNGA,Maximum Shelf Life,FLIPKART,True
TLCG4S4ZWBQAZNGA,Fragrance,FLIPKART,False
TLCG4S4ZWBQAZNGA,Brand,FLIPKART,True
TLCG4S4ZWBQAZNGA,Ideal For,FLIPKART,True
TLCG4S4ZWBQAZNGA,Other Features,FLIPKART,False
TLCG4S4ZWBQAZNGA,Model Number,FLIPKART,False
TLCG4S4ZWBQAZNGA,Container Type,FLIPKART,False
TLCG4S4ZWBQAZNGA,Organic,FLIPKART,False
TLCG4S4ZWBQAZNGA,Quantity,FLIPKART,True
TLCG4S4ZWBQAZNGA,Pack of,FLIPKART,True
TLCG4S4ZWBQAZNGA,Ingredient Type,FLIPKART,False
TLCG4S4ZWBQAZNGA,Model Name,FLIPKART,True
TLCFRQBWCDTBKK54,Country of Origin,FLIPKART,False
TLCFRQBWCDTBKK54,Sales Package,FLIPKART,False
TLCFRQBWCDTBKK54,Maximum Shelf Life,FLIPKART,False
TLCFRQBWCDTBKK54,Fragrance,FLIPKART,False
TLCFRQBWCDTBKK54,Brand,FLIPKART,True
TLCFRQBWCDTBKK54,Ideal For,FLIPKART,True
TLCFRQBWCDTBKK54,Other Features,FLIPKART,False
TLCFRQBWCDTBKK54,Model Number,FLIPKART,False
TLCFRQBWCDTBKK54,Container Type,FLIPKART,False
TLCFRQBWCDTBKK54,Organic,FLIPKART,False
TLCFRQBWCDTBKK54,Quantity,FLIPKART,True
TLCFRQBWCDTBKK54,Pack of,FLIPKART,True
TLCFRQBWCDTBKK54,Ingredient Type,FLIPKART,False
TLCFRQBWCDTBKK54,Model Name,FLIPKART,True
TLCFTZCKXJDFVWQP,Country of Origin,FLIPKART,False
TLCFTZCKXJDFVWQP,Sales Package,FLIPKART,False
TLCFTZCKXJDFVWQP,Maximum Shelf Life,FLIPKART,False
TLCFTZCKXJDFVWQP,Fragrance,FLIPKART,False
TLCFTZCKXJDFVWQP,Brand,FLIPKART,True
TLCFTZCKXJDFVWQP,Ideal For,FLIPKART,True
TLCFTZCKXJDFVWQP,Other Features,FLIPKART,False
TLCFTZCKXJDFVWQP,Model Number,FLIPKART,False
TLCFTZCKXJDFVWQP,Container Type,FLIPKART,False
TLCFTZCKXJDFVWQP,Organic,FLIPKART,False
TLCFTZCKXJDFVWQP,Quantity,FLIPKART,True
TLCFTZCKXJDFVWQP,Pack of,FLIPKART,True
TLCFTZCKXJDFVWQP,Ingredient Type,FLIPKART,False
TLCFTZCKXJDFVWQP,Model Name,FLIPKART,True
TLCG73JYENANDESM,Country of Origin,FLIPKART,True
TLCG73JYENANDESM,Sales Package,FLIPKART,True
TLCG73JYENANDESM,Maximum Shelf Life,FLIPKART,True
TLCG73JYENANDESM,Fragrance,FLIPKART,True
TLCG73JYENANDESM,Brand,FLIPKART,True
TLCG73JYENANDESM,Ideal For,FLIPKART,True
TLCG73JYENANDESM,Other Features,FLIPKART,False
TLCG73JYENANDESM,Model Number,FLIPKART,False
TLCG73JYENANDESM,Container Type,FLIPKART,True
TLCG73JYENANDESM,Organic,FLIPKART,True
TLCG73JYENANDESM,Quantity,FLIPKART,True
TLCG73JYENANDESM,Pack of,FLIPKART,True
TLCG73JYENANDESM,Ingredient Type,FLIPKART,True
TLCG73JYENANDESM,Model Name,FLIPKART,True
TLCGB9W2HFHZRE8H,Country of Origin,FLIPKART,False
TLCGB9W2HFHZRE8H,Sales Package,FLIPKART,False
TLCGB9W2HFHZRE8H,Maximum Shelf Life,FLIPKART,False
TLCGB9W2HFHZRE8H,Fragrance,FLIPKART,False
TLCGB9W2HFHZRE8H,Brand,FLIPKART,True
TLCGB9W2HFHZRE8H,Ideal For,FLIPKART,True
TLCGB9W2HFHZRE8H,Other Features,FLIPKART,False
TLCGB9W2HFHZRE8H,Model Number,FLIPKART,False
TLCGB9W2HFHZRE8H,Container Type,FLIPKART,False
TLCGB9W2HFHZRE8H,Organic,FLIPKART,False
TLCGB9W2HFHZRE8H,Quantity,FLIPKART,True
TLCGB9W2HFHZRE8H,Pack of,FLIPKART,True
TLCGB9W2HFHZRE8H,Ingredient Type,FLIPKART,False
TLCGB9W2HFHZRE8H,Model Name,FLIPKART,True
TLCF4D7765BAQBFF,Country of Origin,FLIPKART,False
TLCF4D7765BAQBFF,Sales Package,FLIPKART,True
TLCF4D7765BAQBFF,Maximum Shelf Life,FLIPKART,False
TLCF4D7765BAQBFF,Fragrance,FLIPKART,False
TLCF4D7765BAQBFF,Brand,FLIPKART,True
TLCF4D7765BAQBFF,Ideal For,FLIPKART,True
TLCF4D7765BAQBFF,Other Features,FLIPKART,False
TLCF4D7765BAQBFF,Model Number,FLIPKART,True
TLCF4D7765BAQBFF,Container Type,FLIPKART,False
TLCF4D7765BAQBFF,Organic,FLIPKART,True
TLCF4D7765BAQBFF,Quantity,FLIPKART,True
TLCF4D7765BAQBFF,Pack of,FLIPKART,True
TLCF4D7765BAQBFF,Ingredient Type,FLIPKART,False
TLCF4D7765BAQBFF,Model Name,FLIPKART,True
TLCG4QCPHNAXQ9U4,Country of Origin,FLIPKART,True
TLCG4QCPHNAXQ9U4,Sales Package,FLIPKART,True
TLCG4QCPHNAXQ9U4,Maximum Shelf Life,FLIPKART,True
TLCG4QCPHNAXQ9U4,Fragrance,FLIPKART,True
TLCG4QCPHNAXQ9U4,Brand,FLIPKART,True
TLCG4QCPHNAXQ9U4,Ideal For,FLIPKART,True
TLCG4QCPHNAXQ9U4,Other Features,FLIPKART,False
TLCG4QCPHNAXQ9U4,Model Number,FLIPKART,False
TLCG4QCPHNAXQ9U4,Container Type,FLIPKART,True
TLCG4QCPHNAXQ9U4,Organic,FLIPKART,True
TLCG4QCPHNAXQ9U4,Quantity,FLIPKART,True
TLCG4QCPHNAXQ9U4,Pack of,FLIPKART,True
TLCG4QCPHNAXQ9U4,Ingredient Type,FLIPKART,True
TLCG4QCPHNAXQ9U4,Model Name,FLIPKART,True
TLCFSDEHWE2RTRGG,Country of Origin,FLIPKART,False
TLCFSDEHWE2RTRGG,Sales Package,FLIPKART,False
TLCFSDEHWE2RTRGG,Maximum Shelf Life,FLIPKART,False
TLCFSDEHWE2RTRGG,Fragrance,FLIPKART,False
TLCFSDEHWE2RTRGG,Brand,FLIPKART,True
TLCFSDEHWE2RTRGG,Ideal For,FLIPKART,True
TLCFSDEHWE2RTRGG,Other Features,FLIPKART,False
TLCFSDEHWE2RTRGG,Model Number,FLIPKART,False
TLCFSDEHWE2RTRGG,Container Type,FLIPKART,False
TLCFSDEHWE2RTRGG,Organic,FLIPKART,False
TLCFSDEHWE2RTRGG,Quantity,FLIPKART,True
TLCFSDEHWE2RTRGG,Pack of,FLIPKART,True
TLCFSDEHWE2RTRGG,Ingredient Type,FLIPKART,False
TLCFSDEHWE2RTRGG,Model Name,FLIPKART,True
TLCGETGWUMZBF32Y,Country of Origin,FLIPKART,True
TLCGETGWUMZBF32Y,Sales Package,FLIPKART,True
TLCGETGWUMZBF32Y,Maximum Shelf Life,FLIPKART,True
TLCGETGWUMZBF32Y,Fragrance,FLIPKART,False
TLCGETGWUMZBF32Y,Brand,FLIPKART,True
TLCGETGWUMZBF32Y,Ideal For,FLIPKART,True
TLCGETGWUMZBF32Y,Other Features,FLIPKART,False
TLCGETGWUMZBF32Y,Model Number,FLIPKART,False
TLCGETGWUMZBF32Y,Container Type,FLIPKART,True
TLCGETGWUMZBF32Y,Organic,FLIPKART,True
TLCGETGWUMZBF32Y,Quantity,FLIPKART,True
TLCGETGWUMZBF32Y,Pack of,FLIPKART,True
TLCGETGWUMZBF32Y,Ingredient Type,FLIPKART,False
TLCGETGWUMZBF32Y,Model Name,FLIPKART,True
TLCGH6PGMNGWW2PK,Country of Origin,FLIPKART,False
TLCGH6PGMNGWW2PK,Sales Package,FLIPKART,False
TLCGH6PGMNGWW2PK,Maximum Shelf Life,FLIPKART,False
TLCGH6PGMNGWW2PK,Fragrance,FLIPKART,False
TLCGH6PGMNGWW2PK,Brand,FLIPKART,True
TLCGH6PGMNGWW2PK,Ideal For,FLIPKART,True
TLCGH6PGMNGWW2PK,Other Features,FLIPKART,False
TLCGH6PGMNGWW2PK,Model Number,FLIPKART,False
TLCGH6PGMNGWW2PK,Container Type,FLIPKART,False
TLCGH6PGMNGWW2PK,Organic,FLIPKART,False
TLCGH6PGMNGWW2PK,Quantity,FLIPKART,True
TLCGH6PGMNGWW2PK,Pack of,FLIPKART,True
TLCGH6PGMNGWW2PK,Ingredient Type,FLIPKART,False
TLCGH6PGMNGWW2PK,Model Name,FLIPKART,True
TLCFSDENYGTMKT8Y,Country of Origin,FLIPKART,False
TLCFSDENYGTMKT8Y,Sales Package,FLIPKART,True
TLCFSDENYGTMKT8Y,Maximum Shelf Life,FLIPKART,False
TLCFSDENYGTMKT8Y,Fragrance,FLIPKART,False
TLCFSDENYGTMKT8Y,Brand,FLIPKART,True
TLCFSDENYGTMKT8Y,Ideal For,FLIPKART,True
TLCFSDENYGTMKT8Y,Other Features,FLIPKART,False
TLCFSDENYGTMKT8Y,Model Number,FLIPKART,False
TLCFSDENYGTMKT8Y,Container Type,FLIPKART,True
TLCFSDENYGTMKT8Y,Organic,FLIPKART,False
TLCFSDENYGTMKT8Y,Quantity,FLIPKART,True
TLCFSDENYGTMKT8Y,Pack of,FLIPKART,True
TLCFSDENYGTMKT8Y,Ingredient Type,FLIPKART,False
TLCFSDENYGTMKT8Y,Model Name,FLIPKART,True
TLCG27XKGCUDSKUA,Country of Origin,FLIPKART,True
TLCG27XKGCUDSKUA,Sales Package,FLIPKART,True
TLCG27XKGCUDSKUA,Maximum Shelf Life,FLIPKART,True
TLCG27XKGCUDSKUA,Fragrance,FLIPKART,True
TLCG27XKGCUDSKUA,Brand,FLIPKART,True
TLCG27XKGCUDSKUA,Ideal For,FLIPKART,True
TLCG27XKGCUDSKUA,Other Features,FLIPKART,False
TLCG27XKGCUDSKUA,Model Number,FLIPKART,False
TLCG27XKGCUDSKUA,Container Type,FLIPKART,True
TLCG27XKGCUDSKUA,Organic,FLIPKART,True
TLCG27XKGCUDSKUA,Quantity,FLIPKART,True
TLCG27XKGCUDSKUA,Pack of,FLIPKART,True
TLCG27XKGCUDSKUA,Ingredient Type,FLIPKART,True
TLCG27XKGCUDSKUA,Model Name,FLIPKART,True
TLCF4D8MAGTRGKZ5,Country of Origin,FLIPKART,False
TLCF4D8MAGTRGKZ5,Sales Package,FLIPKART,True
TLCF4D8MAGTRGKZ5,Maximum Shelf Life,FLIPKART,False
TLCF4D8MAGTRGKZ5,Fragrance,FLIPKART,False
TLCF4D8MAGTRGKZ5,Brand,FLIPKART,True
TLCF4D8MAGTRGKZ5,Ideal For,FLIPKART,True
TLCF4D8MAGTRGKZ5,Other Features,FLIPKART,False
TLCF4D8MAGTRGKZ5,Model Number,FLIPKART,True
TLCF4D8MAGTRGKZ5,Container Type,FLIPKART,False
TLCF4D8MAGTRGKZ5,Organic,FLIPKART,True
TLCF4D8MAGTRGKZ5,Quantity,FLIPKART,True
TLCF4D8MAGTRGKZ5,Pack of,FLIPKART,True
TLCF4D8MAGTRGKZ5,Ingredient Type,FLIPKART,False
TLCF4D8MAGTRGKZ5,Model Name,FLIPKART,True
TLCFUGXYUFMKZKCK,Country of Origin,FLIPKART,False
TLCFUGXYUFMKZKCK,Sales Package,FLIPKART,False
TLCFUGXYUFMKZKCK,Maximum Shelf Life,FLIPKART,False
TLCFUGXYUFMKZKCK,Fragrance,FLIPKART,False
TLCFUGXYUFMKZKCK,Brand,FLIPKART,True
TLCFUGXYUFMKZKCK,Ideal For,FLIPKART,True
TLCFUGXYUFMKZKCK,Other Features,FLIPKART,False
TLCFUGXYUFMKZKCK,Model Number,FLIPKART,False
TLCFUGXYUFMKZKCK,Container Type,FLIPKART,False
TLCFUGXYUFMKZKCK,Organic,FLIPKART,False
TLCFUGXYUFMKZKCK,Quantity,FLIPKART,True
TLCFUGXYUFMKZKCK,Pack of,FLIPKART,True
TLCFUGXYUFMKZKCK,Ingredient Type,FLIPKART,False
TLCFUGXYUFMKZKCK,Model Name,FLIPKART,True
TLCFE7KUSQHMWWGE,Country of Origin,FLIPKART,False
TLCFE7KUSQHMWWGE,Sales Package,FLIPKART,False
TLCFE7KUSQHMWWGE,Maximum Shelf Life,FLIPKART,True
TLCFE7KUSQHMWWGE,Fragrance,FLIPKART,False
TLCFE7KUSQHMWWGE,Brand,FLIPKART,True
TLCFE7KUSQHMWWGE,Ideal For,FLIPKART,True
TLCFE7KUSQHMWWGE,Other Features,FLIPKART,False
TLCFE7KUSQHMWWGE,Model Number,FLIPKART,False
TLCFE7KUSQHMWWGE,Container Type,FLIPKART,False
TLCFE7KUSQHMWWGE,Organic,FLIPKART,True
TLCFE7KUSQHMWWGE,Quantity,FLIPKART,True
TLCFE7KUSQHMWWGE,Pack of,FLIPKART,True
TLCFE7KUSQHMWWGE,Ingredient Type,FLIPKART,False
TLCFE7KUSQHMWWGE,Model Name,FLIPKART,True
TLCFSYGXUCED8DQG,Country of Origin,FLIPKART,False
TLCFSYGXUCED8DQG,Sales Package,FLIPKART,True
TLCFSYGXUCED8DQG,Maximum Shelf Life,FLIPKART,True
TLCFSYGXUCED8DQG,Fragrance,FLIPKART,False
TLCFSYGXUCED8DQG,Brand,FLIPKART,True
TLCFSYGXUCED8DQG,Ideal For,FLIPKART,True
TLCFSYGXUCED8DQG,Other Features,FLIPKART,False
TLCFSYGXUCED8DQG,Model Number,FLIPKART,False
TLCFSYGXUCED8DQG,Container Type,FLIPKART,True
TLCFSYGXUCED8DQG,Organic,FLIPKART,False
TLCFSYGXUCED8DQG,Quantity,FLIPKART,True
TLCFSYGXUCED8DQG,Pack of,FLIPKART,True
TLCFSYGXUCED8DQG,Ingredient Type,FLIPKART,False
TLCFSYGXUCED8DQG,Model Name,FLIPKART,True
TLCG27XTJFAQ3SHR,Country of Origin,FLIPKART,True
TLCG27XTJFAQ3SHR,Sales Package,FLIPKART,True
TLCG27XTJFAQ3SHR,Maximum Shelf Life,FLIPKART,True
TLCG27XTJFAQ3SHR,Fragrance,FLIPKART,True
TLCG27XTJFAQ3SHR,Brand,FLIPKART,True
TLCG27XTJFAQ3SHR,Ideal For,FLIPKART,True
TLCG27XTJFAQ3SHR,Other Features,FLIPKART,False
TLCG27XTJFAQ3SHR,Model Number,FLIPKART,False
TLCG27XTJFAQ3SHR,Container Type,FLIPKART,True
TLCG27XTJFAQ3SHR,Organic,FLIPKART,True
TLCG27XTJFAQ3SHR,Quantity,FLIPKART,True
TLCG27XTJFAQ3SHR,Pack of,FLIPKART,True
