Keyword,Rank,ASIN,Title,Brand,Latest Selling Price,Original Price,Fulfilled,Present
Smoothing Shampoo,-1,HTTDABA8UQ5B8W8Z,L'Oréal Paris Total Repair 5 Masque,L'Oréal Paris Hair Treatment,310,365,TRUE,FALSE
Smoothing Shampoo,-1,SMPGBNYFZS4XTVKZ,Kesh King Scalp and Hair Medicine Anti-Hairfall Shampoo  (200 ml),Kesh King Shampoo,125,,TRUE,FALSE
Smoothing Shampoo,-1,SMPFEQJT5PZDXUAF,DOVE Healthy Ritual for Growing Hair Shampoo  (650 ml),Dove Shampoo,582,,TRUE,FALSE
Smoothing Shampoo,-1,CNDFJAZ4FHZBCHQF,"MamaEarth ""Onion Conditioner for Hair Growth & Hair Fall Control with Coconut Oil 250ml""  (250 ml)",Mamaearth Conditioner,307,,TRUE,FALSE
Smoothing Shampoo,-1,MSCFAMQ3MHBPNSDG,POND's Light Moisturiser  (250 ml),Pond'S Moisturizer,220,,TRUE,FALSE
Smoothing Shampoo,-1,MSCECNPQDHJDRUXT,"Lacto Calamine Daily Face care Lotion for Oil Balance - Oily Skin, Retain Moisture, Absorb excess Oil & Helps prevent Pimples, acne & dark spots  (120 ml)",Lacto Calamine Moisturizer,196,,TRUE,FALSE
Smoothing Shampoo,-1,HOLGH9FZ9YUFBVKY,SKOOKUM 4 x Faster Beard Growth oil with 100% Natural Ingredients Based  Hair Oil  (120 ml),Skookum Hair Oil,499,,TRUE,FALSE
Smoothing Shampoo,-1,MSCET7YRBUNFUGV2,"NIVEA Body Lotion for Very Dry Skin, Nourishing Body Milk with 2x Almond Oil, For Men & Women  (120 ml)",Nivea Moisturizer,95,,TRUE,FALSE
Smoothing Shampoo,-1,FRNG24FKUXCX7AGR,GOOD VIBES Rosehip Radiant Glow Face Serum  (30 ml),Good Vibes Skin Treatment,299,,TRUE,FALSE
Smoothing Shampoo,-1,HSMD9YWJPG4BHZMK,L'Oréal Paris Total Repair 5 Serum  (40 ml),L'Oréal Paris Hair Serum,142,,FALSE,FALSE
Smoothing Shampoo,-1,FRNG24QKBSK3RUAH,GOOD VIBES Rosehip Radiant Glow Face Serum  (50 ml),Good Vibes Skin Treatment,431,,TRUE,FALSE
Smoothing Shampoo,-1,FRNGFZAYVQ5AT37Z,"Dr. Alies Professional Vitamin C Face Serum - Skin Brightening Serum , Anti-Aging, Skin Repair, Supercharged Face Serum, Dark Circle, Fine Line & Sun Damage Corrector Face Serum  (30 ml)",Dr. Alies Professional Skin Brightening Cream,219,,TRUE,FALSE
Smoothing Shampoo,-1,MSCG7GXHM8R2WGGM,MamaEarth Ubtan Oil-Free Face Moisturizer with Turmeric & Saffron for Skin Brightening  (80 ml),Mamaearth Moisturizer,269,,TRUE,FALSE
Smoothing Shampoo,-1,MSCFN6WUS8ZZK9WG,"NIVEA Body Lotion, Aloe Hydration  (600 ml)",Nivea Moisturizer,308,,TRUE,FALSE
Smoothing Shampoo,-1,HOLGH9FZFEUCH6MU,SKOOKUM 4 x Faster Beard Growth oil with 100% Natural Ingredients Based  Hair Oil  (60 ml),Skookum Hair Oil,299,,TRUE,FALSE
Smoothing Shampoo,-1,MSCET7YRGJPXUHS2,"NIVEA Body Lotion for Very Dry Skin, Nourishing Body Milk with 2x Almond Oil, For Men & Women  (200 ml)",Nivea Moisturizer,169,,TRUE,FALSE
Smoothing Shampoo,-1,BSTFHGS2BZ4VEFGZ,BOROPLUS Doodh Kesar Body Lotion  (400 ml),Boroplus Moisturizer,176,,TRUE,FALSE
Smoothing Shampoo,-1,MSCG6NYPD8ZKTFZS,Lakmé Lumi Skin Cream  (30 g),Lakmé Moisturizer,194,,TRUE,FALSE
Smoothing Shampoo,-1,MSCESXX8ENDF6NGS,NIVEA Soft Moisturizing Cream for all skin types  (300 ml),Nivea Moisturizer,253,,TRUE,FALSE
Smoothing Shampoo,-1,MSCGGZ5GREMUS4H3,Regolith Advansed Deep Nourish Body Lotion  (100 ml),Regolith Moisturizer,179,,TRUE,FALSE
Smoothing Shampoo,-1,MSCFQFYHF27S347V,Lakmé Absolute Perfect Radiance Skin Brightening Day Creme,Lakmé Moisturizer,98,99,TRUE,FALSE
Smoothing Shampoo,-1,HOLG5M8CWBZ3Z9FP,BAJAJ 100% Pure Coconut Oil Hair Oil,Bajaj Hair Oil,164,249,TRUE,FALSE
Smoothing Shampoo,-1,MSCEZPYFZGJFBGPK,Neutriderm Moisturising Lotion - 125ml  (125 ml),Neutriderm Moisturizer,850,,TRUE,FALSE
Smoothing Shampoo,-1,SMPEE4QZ96UCKPHZ,DOVE Hair Fall Rescue Shampoo  (650 ml),Dove Shampoo,661,,TRUE,FALSE
Smoothing Shampoo,-1,MSCFQFYHPYC6GRYW,Lakmé Absolute Perfect Radiance Skin Brightening Day Creme  (50 g),Lakmé Moisturizer,271,,TRUE,FALSE
Smoothing Shampoo,-1,HOLEUWYDPQYB7Y5T,indulekha Bringha Hair Oil,Indulekha Hair Oil,210,234,TRUE,FALSE
Smoothing Shampoo,-1,MSCF6Y86XFKRFZDG,NIVEA Body Milk Nourishing Body Lotion 400ml & 120 ml - Pack of 2  (520 ml),Nivea Moisturizer,309,,TRUE,FALSE
Smoothing Shampoo,-1,HNAGE737Y3QRYZCT,Naturenna Natural Henna & Indigo Powder for Natural Hair Colour & Hair Growth,Naturenna Henna,225,398,TRUE,FALSE
Smoothing Shampoo,-1,HOLE344H5P8CP2HQ,MAXCARE Virgin Coconut (Cold Pressed) Hair Oil  (500 ml),Maxcare Hair Oil,370,,TRUE,FALSE
Smoothing Shampoo,-1,HOLFYF6KGEU5FTZC,"BAJAJ Almond Drops Hair Oil enriched with 6X Vitamin E, Reduces Hair Fall, 650 ml Hair Oil",Bajaj Hair Oil,330,415,TRUE,FALSE
Smoothing Shampoo,-1,HTTGCGS2SF7TSCFN,indulekha Bringha Hair Strengthening Mask  (200 ml),Indulekha Hair Treatment,550,,TRUE,FALSE
Smoothing Shampoo,-1,HOLG6ATAYUAZJYUR,"Organic Harvest Hair Loss Control Hair Oil, Infused with Organic Onion Oil and a Combination of 13 Organic Natural Oils, Reduces Hair Breakage and Prevents Thinning Hair Oil  (150 ml)",Organic Harvest Hair Oil,387,,TRUE,FALSE
Smoothing Shampoo,-1,HOLGF3EFYGDVHRRY,REGLET Beard Oil For Beard Hair Growth and Moustache for Men Beard  Hair Oil  (30 ml),Reglet Hair Oil,169,,TRUE,FALSE
Smoothing Shampoo,-1,HOLFQGRF4GKYHHEU,indulekha Bhringa  Hair Oil,Indulekha Hair Oil,993,1170,TRUE,FALSE
Smoothing Shampoo,-1,HOLGF4CQJF3UVGXF,Coco Soul Hair Fall Control Ayurvedic Medicine by Makers of Parachute Hair Oil  (95 ml),Coco Soul Hair Oil,349,,TRUE,FALSE
Smoothing Shampoo,-1,HNAF55R8GNFZYNKH,Indus Valley 100% Natural Henna Leaf Powder - Bulk Jar  (500 g),Indus Valley Henna,381,,TRUE,FALSE
Smoothing Shampoo,-1,HOLGDZ2JNYHFT7XJ,"Coco Soul Extra Virgin Coconut Oil with Vitamin E Enriched with Almond, Argan & Jojoba Hair Oil  (200 ml)",Coco Soul Hair Oil,300,,TRUE,FALSE
Smoothing Shampoo,-1,HOLGFQUYGDFM6PRC,SKOOKUM Adivasi Herbal Premium quality hair oil for hair Regrowth (Pack of 2)  Hair Oil,Skookum Hair Oil,168,598,TRUE,FALSE
Smoothing Shampoo,-1,HOLGAVZEND9EYRRX,Phillauri Black Seed Onion Hair Oil - WITH COMB APPLICATOR - Controls Hair Fall Hair Oil  (200 ml),Phillauri Hair Oil,199,,TRUE,FALSE
Smoothing Shampoo,-1,HOLEEHPAGZWHYGCM,BIOTIQUE Bio Bhringraj Hair Oil  (120 ml),Biotique Hair Oil,117,,TRUE,FALSE
Smoothing Shampoo,-1,FRNGFHXC5SC8VNNJ,"Earth Rhythm Oil Control Face Serum with 2% Salicylic Acid, for Oily & Acne Prone Skin - 15ml",Earth Rhythm Skin Brightening Cream,269,499,FALSE,FALSE
Smoothing Shampoo,-1,FRNG8YWRGTHRXEPV,Alna Care Charcoal serum  (150 ml),Alna Care Skin Brightening Cream,199,,FALSE,FALSE
Smoothing Shampoo,-1,HOLE9EVWUNTTZZ8P,indulekha Bhringa Hair Oil,Indulekha Hair Oil,344,432,TRUE,FALSE
Smoothing Shampoo,-1,FCWG824STQHBSKAE,Bella vita organic Vitamin C oil control anti acne Face Wash  (200 ml),Bella Vita Organic Face Wash,388,,TRUE,FALSE
Smoothing Shampoo,-1,SCBGDSRGYF7T2WAX,mCaffeine Exfoliating Coffee Body & Espresso Face Scrub Combo for Tan & Blackheads Removal Scrub  (130 g),Mcaffeine Scrub,379,,TRUE,FALSE
Smoothing Shampoo,-1,FCWDB5PAJTYJMQQW,LOTUS HERBALS Herbals WHITEGLOW 3 in 1 Deep Cleansing Skin Whitening Facial Foam Face Wash  (50 g),Lotus Herbals Face Wash,121,,TRUE,FALSE
Smoothing Shampoo,-1,FCKG86HAT59CNBYP,"Biofresh Anti-Tan Facial Kit For Deep Cleanses, Removes Tan, Skin Lightening & Brightening, Suitable Men and Women For All Skin Type - (Set Of 5)  (5 x 50 g)",Biofresh Facial Kit,560,,TRUE,FALSE
Smoothing Shampoo,-1,FCWFYGA63J8VFMMZ,"WOW SKIN SCIENCE Brightening Vitamin C Foaming  with Built-In Face Brush for deep cleansing - No Parabens, Sulphate, Silicones & Color - 150 ml Face Wash  (150 ml)",Wow Skin Science Face Wash,289,,TRUE,FALSE
Smoothing Shampoo,-1,FCWGAJZGWG93HHKA,"NIVEA MEN , Deep Impact Intense Clean, for Beard & Face, with Black Carbon, Face Wash  (50 g)",Nivea Face Wash,99,,TRUE,FALSE
Smoothing Shampoo,-1,FCWG8Z59NWCQRJWZ,"BEARDO Activated Charcoal Anti-Pollution  for Deep Pore Cleaning, 100ml | Removes Dirt & Impurities | Suitable for Acne Prone Skin | For Men Face Wash  (100 ml)",Beardo Face Wash,233,,TRUE,FALSE
Smoothing Shampoo,-1,FCTFBFNH9ES5HHPC,"Indus Valley 100% Bio Organic Aloe Vera Gel For Skin Acne, Scars, Dark spots Face & Hair Care  (400 ml)",Indus Valley Skin Treatment,381,,TRUE,FALSE
Smoothing Shampoo,-1,FCWFY34ATEJ2SUWH,GARNIER Men Power White Double Action Charcoal  Face Wash  (150 g),Garnier Face Wash,241,,TRUE,FALSE
Smoothing Shampoo,-1,FCWDNFZ9RNTNP7A4,"LOTUS HERBALS WhiteGlow 3-In-1 Deep Cleansing Skin Whitening Facial Foam, face wash, for all skin types Face Wash",Lotus Herbals Face Wash,173,205,TRUE,FALSE
Smoothing Shampoo,-1,FRNG3W4YGYFWVJC7,Fair & Lovely Advanced Multi Vitamin Face Cream 80 Gram,Fair & Lovely Skin Brightening Cream,235,240,FALSE,FALSE
Smoothing Shampoo,-1,FRNG3W4ACDWKYBY4,Fair & Lovely Advanced Multi Vitamin Face Cream 25 Gram Pack 2  (50 g),Fair & Lovely Skin Brightening Cream,205,,FALSE,FALSE
Smoothing Shampoo,-1,FRNG3W4BW3FBEVAZ,Fair & Lovely Advanced multi Vitamin Face Cream 80 Gram pack 2  (160 g),Fair & Lovely Skin Brightening Cream,450,,FALSE,FALSE
Smoothing Shampoo,-1,FRNG4GZMMYFP6GYX,Khadi Essentials Ubtan Foaming Face Wash With Inbuilt Brush for Deep Cleansing For Radiance & Glow  (100 ml),Khadi Essentials Skin Brightening Cream,301,,TRUE,FALSE
Smoothing Shampoo,-1,FCWGECTZMPSSHYBM,"POND's Bright Beauty Foaming Brush Facewash for Glowing Skin, Deep Clean Pores Face Wash",Pond'S Face Wash,319,399,TRUE,FALSE
Smoothing Shampoo,-1,FCWEJFU9MA7DGZHG,GARNIER Men Power White Anti-Pollution Double Action Face Wash  (100 g),Garnier Face Wash,180,,TRUE,FALSE
Smoothing Shampoo,-1,FCWFYFJDZXBCP3ZD,WOW SKIN SCIENCE Foaming Activated Charcoal  with Built-In Face Brush for deep cleansing Face Wash  (100 ml),Wow Skin Science Face Wash,314,,TRUE,FALSE
Smoothing Shampoo,-1,FRNG6HWRHEEBGV8R,AGIFTO Natural Green Tea Mask Stick Deep Cleansing Oil Control Anti Acne Mask,Agifto Skin Brightening Cream,200,800,TRUE,FALSE
Smoothing Shampoo,-1,FCKG69KFHY7ZYUZZ,"Biofresh Herbal D-Tan Facial Kit For Deep Cleanses, Removes Tan, Skin Lightening & Brightening, Suitable Men and Women For All Skin Type - (Set Of 5)",Biofresh Facial Kit,225,250,TRUE,FALSE
Smoothing Shampoo,-1,FRNG5SP4GZUKQUH3,GLAMVEDA MEN Oil Control & Black Head Removing Face Scrub | Paraben Free | 80 gm  (80 g),Glamveda Skin Brightening Cream,199,,TRUE,FALSE
Smoothing Shampoo,-1,FCWGECTZUGFSSHAB,"POND's Pure Detox Foaming Brush Facewash for Clear Glow, Gentle Exfoliation, Deep Clean Face Wash",Pond'S Face Wash,359,449,TRUE,FALSE
Smoothing Shampoo,-1,SCBFSFPEAR4TKFAH,"Bella vita organic Coffee Face & Body Scrub For Skin Brightening De-Tan Ayurveda, Exfoliate Knees, Elbows, Face, Scalp, Arms Etc Scrub  (75 g)",Bella Vita Organic Scrub,233,,TRUE,FALSE
Smoothing Shampoo,-1,FCWFHHKUNU9EFWZQ,WOW SKIN SCIENCE Brightening Vitamin C  For Hyperpigmentation Face Wash,Wow Skin Science Face Wash,184,249,TRUE,FALSE
Smoothing Shampoo,-1,TNREVJEMTX7X3HDJ,Dabur Gulabari Premium Rose Water Women  (250 ml),Dabur Toner,80,,FALSE,FALSE
Smoothing Shampoo,-1,FCWFSNP33DFHZUHM,"MamaEarth ""Vitamin C  with Vitamin C and Turmeric for Skin Illumination - 100ml "" Face Wash  (100 ml)",Mamaearth Face Wash,229,,TRUE,FALSE
Smoothing Shampoo,-1,FCWFG9R6DSGHJEMD,MamaEarth Ubtan Natural  with Turmeric & Saffron Face Wash,Mamaearth Face Wash,398,498,TRUE,FALSE
Smoothing Shampoo,-1,FCPFZAZUQRTM5ZF9,Lakmé 9to5 Matte Moist Clay Face Mask,Lakmé Face Pack,200,250,TRUE,FALSE
Smoothing Shampoo,-1,FCWFFZSAGMMN5SCU,BIOTIQUE Papaya Deep Cleanse  100mlX2 Face Wash,Biotique Face Wash,126,200,TRUE,FALSE
Smoothing Shampoo,-1,FRNG6XZSGB7FUF4R,"Dermatouch Fix it with HA 1% TYROSTAT 3% Hydra Cleansing Face Serum, Helps to Retain Skin Moisture, Improve the Elasticity of Skin, Helps to Reduce Skin Pigmentation  (30 ml)",Dermatouch Skin Brightening Cream,492,,TRUE,FALSE
Smoothing Shampoo,-1,FCWF9RWJGXBYCP6T,MUUCHSTAC Ocean  Face Wash  (100 ml),Muuchstac Face Wash,249,,TRUE,FALSE
Smoothing Shampoo,-1,FRNG6GGV8MFHRJHD,"Organic Harvest Kumkumadi Cream with Saffron and a Combination of Vetiver, Banyan, Manjishtha & Turmeric Oil, for Skin Lightening, Improving Texture, Cream for Women, Ideal for All Skin Type, Paraben & Sulphate Free",Organic Harvest Skin Brightening Cream,633,745,TRUE,FALSE
Smoothing Shampoo,-1,FRNGYFFMBH335EDN,"LA Organo L- Glutathione Face & Body Scrub for Skin Whitening, Brightening & Anti Ageing, Enrich with Vitamin C",La Organo Skin Brightening Cream,399,499,TRUE,FALSE
Smoothing Shampoo,-1,SCBGFVM4HBFYHHFN,Lakmé Orange Walnut Gentle On Skin Deep Cleansing Gel  Scrub  (100 g),Lakmé Scrub,221,,TRUE,FALSE
Smoothing Shampoo,-1,FCWGCHZ6XME9WRAC,Minimalist 5% Aquaporin Booster  with Hyaluronic Acid for Dry Skin Face Wash  (100 ml),Minimalist Face Wash,284,,TRUE,FALSE
Smoothing Shampoo,-1,FRNFGSU9P62NM4NY,NutriGlow Insta Glow Bleach (pack of 2)  (86 g),Nutriglow Skin Brightening Cream,169,,TRUE,FALSE
Smoothing Shampoo,-1,FRNG94XGQYHS9GZT,"7 Days Activated Charcoal Face Scrub- No Parabens & Mineral Oil Face Scrub for Exfoliation, Anti-acne & Pimples, Blackhead Removal Scrub Deep Cleansing Face Scrub with vitamin c  (100 g)",7 Days Skin Brightening Cream,225,,TRUE,FALSE
Smoothing Shampoo,-1,MSCFUMVY374HQGGJ,Glow & Lovely Advanced Multi Vitamin  (110 g),Glow & Lovely Skin Brightening Cream,227,,TRUE,FALSE
Smoothing Shampoo,-1,HOLDKWFXAZXQGG8B,Nuzen Gold Herbal  Hair Oil  (100 ml),Nuzen Hair Oil,396,,TRUE,FALSE
Smoothing Shampoo,-1,HOLFE43CEUYV7W53,WOW SKIN SCIENCE Castor Oil -200mL Hair Oil  (200 ml),Wow Skin Science Hair Oil,289,,TRUE,FALSE
Smoothing Shampoo,-1,HOLFZ3ZVTGVH38UG,MamaEarth Onion Oil for Hair Regrowth & Hair Fall Control Pack of 2 Hair Oil  (300 ml),Mamaearth Hair Oil,638,,TRUE,FALSE
Smoothing Shampoo,-1,HOLFSZGDZ9Z9HGV7,"SESA Ayurvedic Hair Oil with Bhringraj, Promotes Hair Growth & Prevents Hair Fall Hair Oil",Sesa Hair Oil,170,,TRUE,FALSE
Smoothing Shampoo,-1,HOLGCDPY45AQFBX9,"Organic Harvest Vitamin E Rosemary Hair Oil For Hair Regrowth, Hair Fall Control, Healthy Scalp Hair Oil",Organic Harvest Hair Oil,590,695,TRUE,FALSE
Smoothing Shampoo,-1,HOLFPHDHKJDHJ5HX,Nuerma Science Rosemary Essential Oil (Pure & Natural) For Hair Growth Hair Oil  (15 ml),Nuerma Science Hair Oil,199,,TRUE,FALSE
Smoothing Shampoo,-1,HOLG8JQNSYJGZNEZ,Vedix Customised Ayurvedic Hair Oil | Saha Bhringraj Booster Oil | For Hair Growth And Thick Hair | With Bhringraj And Sesame Hair Oil  (10 ml),Vedix Hair Oil,249,,TRUE,FALSE
Smoothing Shampoo,-1,HOLGFXED5CGRMJHV,SKOOKUM 4 x Faster Beard Growth oil with 100% Natural Ingredients Based  Hair Oil,Skookum Hair Oil,179,299,TRUE,FALSE
Smoothing Shampoo,-1,HOLDMVGZMVPEWUYH,Parachute Pure Coconut Hair Oil  (100 ml),Parachute Hair Oil,155,,FALSE,FALSE
Smoothing Shampoo,-1,HOLFW2YHWAFSYFDC,"Sandarbh Onion Hair Oil with 14 Essential Oils for Hair Regrowth, Dandruff Control Hair Oil  (60 ml)",Sandarbh Hair Oil,138,,TRUE,FALSE
Smoothing Shampoo,-1,HOLG7PQEYWKUZGMK,Parachute Advansed Onion Hair Oil for Hair Growth and Hair Fall Control with Natural Coconut Oil Hair Oil  (200 ml),Parachute Advansed Hair Oil,259,,TRUE,FALSE
Smoothing Shampoo,-1,HOLG3YF6QEYYQRMT,"TRUNEXT NATURAL ALOE VERA COCONUT HAIR OIL 200ML - WITH NATURAL HERB EXTRACTS, NO PARABEN AND NO SULPHATE CONTROLS HAIR FALL, FIGHTS DANDRUFF, FOR BEST ENRICHMENT AND NOURISHMENT OF HAIR Hair Oil  (200 ml)",Trunext Hair Oil,269,,TRUE,FALSE
Smoothing Shampoo,-1,HOLETDMXAH8RB5HQ,indulekha Bringha Hair Oil  (100 ml),Indulekha Hair Oil,423,,TRUE,FALSE
Smoothing Shampoo,-1,HOLFH56GN5DEYHGH,Kesh King Scalp and Medicinal Ayurvedic Hair Oil,Kesh King Hair Oil,327,330,TRUE,FALSE
Smoothing Shampoo,-1,HOLG9VP3AUZHYFCF,"MamaEarth Tea Tree Beard Oil for men, with Tea Tree & Salicylic Acid for Itch-Free Beard Hair Oil  (30 ml)",Mamaearth Hair Oil,449,,TRUE,FALSE
Smoothing Shampoo,-1,HOLGFXHDAZKXXGGN,Sandarbh 4 x Faster Beard Growth oil with 100% Natural Ingredients Based  Hair Oil,Sandarbh Hair Oil,179,299,TRUE,FALSE
Smoothing Shampoo,-1,HOLGEJJVYVA8XHXY,Phillauri Onion Oil for Hair Regrowth Aryuvedic Hair Oil 100ml (Pack of 3) Hair Oil  (300 ml),Phillauri Hair Oil,249,,TRUE,FALSE
Smoothing Shampoo,-1,HOLFV5ZFYFUMKXNZ,SESA AYURVEDIC HAIR GROWTH OIL Hair Oil  (200 ml),Sesa Hair Oil,299,,TRUE,FALSE
Smoothing Shampoo,-1,HOLG78ZVBDSE8UH3,Vedix Ayurvedic Niryath Root Stimulating Hair Oil for Dry Scalp - Straight Hair Hair Oil  (100 ml),Vedix Hair Oil,599,,TRUE,FALSE
Smoothing Shampoo,-1,HOLG7ZKFX6VEZGSN,GOOD VIBES 100% Pure Castor Cold Pressed Hair Oil (200 ml) Hair Oil  (200 ml),Good Vibes Hair Oil,190,,TRUE,FALSE
Smoothing Shampoo,-1,HOLF65NGBDMVFQVH,"Parachute Advansed Aloe Vera Enriched Coconut Hair Oil, For Soft and Strong Hair Hair Oil  (325 ml)",Parachute Advansed Hair Oil,120,,TRUE,FALSE
Smoothing Shampoo,-1,HOLETDMXMMYWSZUJ,"Parachute Advansed Jasmine Coconut Hair Oil with Vitamin E for Healthy Shiny Hair, Non-sticky Hair Oil  (500 ml)",Parachute Advansed Hair Oil,190,,TRUE,FALSE
Smoothing Shampoo,-1,HOLG8ZAX8BHKGKZF,CARA MIA Coconut Hair Oil  (500 ml),Cara Mia Hair Oil,,,FALSE,FALSE
Smoothing Shampoo,-1,HOLG6NXG2TGAZRMV,Vedix Customized Ayurvedic Praya Root Oily Stimulating Hair Oil for Scalp & Wavy-Curly Hair Hair Oil  (100 ml),Vedix Hair Oil,599,,TRUE,FALSE
Smoothing Shampoo,-1,HOLFSZKNHBGXVSC8,"WOW SKIN SCIENCE Onion Oil - Black Seed Onion Hair Oil - WITH COMB APPLICATOR - Controls Hair Fall - NO Mineral Oil, Silicones, Cooking Oil & Synthetic Fragrance - 200 ml Hair Oil",Wow Skin Science Hair Oil,411,549,TRUE,FALSE
Smoothing Shampoo,-1,HSYFQFGHSVZMVYV5,THE BEARD STORY Hair Styling Gel For Strong Hold Hair Gel  (100 g),The Beard Story Hair Gel,199,,FALSE,FALSE
Smoothing Shampoo,-1,HSYGGAS3CGYNAG9G,Himalaya Herbals Himalaya Protein hair cream For Extra Nourishment (100mlX4) Hair Cream  (400 ml),Himalaya Herbals Hair Styling,350,,FALSE,FALSE
Smoothing Shampoo,-1,HSYFZTDVRMHSHFQ4,Le Maroco Nourishment hair Gel Pack of 2 Hair Wax (200 g) Hair Wax  (200 g),Le Maroco Hair Wax,159,,TRUE,FALSE
Smoothing Shampoo,-1,HOLFSNSNUWM9ES4Z,Kapiva Organic Castor Cold Pressed Oil - (Helps Strengthen Hair Roots) -250ml Hair Oil,Kapiva Hair Oil,274,399,TRUE,FALSE
Smoothing Shampoo,-1,HOLFSZKQGBBAKGEU,"WOW SKIN SCIENCE Onion Black Seed Hair Oil - WITH COMB APPLICATOR - Controls Hair Fall - NO Mineral Oil, Silicones, Cooking Oil & Synthetic Fragrance Hair Oil  (100 ml)",Wow Skin Science Hair Oil,275,,TRUE,FALSE
Smoothing Shampoo,-1,HOLEZGN3CDNNAPJC,Dabur Anmol Gold 100% Pure Coconut Hair Oil  (600 ml),Dabur Hair Oil,223,,TRUE,FALSE
Smoothing Shampoo,-1,HOLFM425BB6EG3BK,"BEARDO Godfather Lite Beard and Moustache Oil, 30 ml | Non-Sticky, Light Beard Oil for Men| Pleasant Fragrance | Ideal for daily use|Nourishes and Strengthens Beard | Provides Shine to Beard | Prevents dry and flaky beard Hair Oil  (30 ml)",Beardo Hair Oil,267,,TRUE,FALSE
Smoothing Shampoo,-1,HOLGDE5GZUZ9EBZZ,"Parachute Advansed Onion Hair Growth Oil, Control hairfall with Comb Applicator Hair Oil  (200 ml)",Parachute Advansed Hair Oil,299,,TRUE,FALSE
Smoothing Shampoo,-1,HOLFPTNKYN7EGGZW,MamaEarth Onion Hair Oil for Hair Regrowth & Hair Fall Control 250ml Hair Oil,Mamaearth Hair Oil,509,599,TRUE,FALSE
Smoothing Shampoo,-1,HSYG93U9FTYJD7QZ,Men Deserve Pack of 2 Hair Styling Cream (Strong Hold + Nourishment) Hair Cream,Men Deserve Hair Styling,575,700,TRUE,FALSE
Smoothing Shampoo,-1,HSYG7AHTZDHYDMVW,ALZIBA CARES Natural Shine Damage Control & Nourishment Hair Cream  (150 ml),Alziba Cares Hair Styling,299,,FALSE,FALSE
Smoothing Shampoo,-1,HSYFUHA3U25YYMSR,HIMALAYA Since 1930 Protein Hair Cream Extra Nourishment 100ml Pack of 3 Hair Cream  (300 ml),Himalaya Hair Styling,267,,FALSE,FALSE
Smoothing Shampoo,-1,HSYGYNG4SBEK3Z9C,MEN'S CRAFT Hair Wax | Shea Butter | Shikakai | Basil Extract | Eucalyptus Essential Oil | Rosemary Essential Oil | 100% Vegan Hair Wax  (100 g),Men'S Craft Hair Wax,324,,TRUE,FALSE
Smoothing Shampoo,-1,HSYFZ7GP2ZW2EHGZ,"Berina Professional Hair Straightening Cream with (A) Rebonding Cream,125ml and (B)Neutralizing Cream,125ml Enriched with Keratin, Straightens and Protects the Hair, Long- Lasting Silky result, 125ml each For Nourishment and Repair for Natural Curly, Very Frizzy Hair, Suitable All Hair Types. Hair Cream",Berina Hair Styling,425,449,TRUE,FALSE
Smoothing Shampoo,-1,HOLETHDENHDUJXFZ,Kesh King Ayurvedic Scalp And Medicinal Hair Oil  (200 ml),Kesh King Hair Oil,340,,FALSE,FALSE
Smoothing Shampoo,-1,HOLETDMXSG8HYDHM,"HAIR & CARE Triple Blend Damage Repair Non-Sticky Hair Oil with Aloe Vera, For Dry, Rough, & Frizzy Hair, Hair Oil",Hair & Care Hair Oil,112,120,TRUE,FALSE
Smoothing Shampoo,-1,HOLFGVGXFABZEGE2,MamaEarth Onion Oil for Hair Regrowth Hair Oil  (150 ml),Mamaearth Hair Oil,359,,TRUE,FALSE
Smoothing Shampoo,-1,HOLFUFTYBVHWDKXP,Kesh King Ayurvedic  Hair Oil  (300 ml),Kesh King Hair Oil,258,,TRUE,FALSE
Smoothing Shampoo,-1,HOLGC2KTFBETFMD6,Phillauri Adivasi Jadibuti Hair oil (pack of 2) Hair Oil,Phillauri Hair Oil,195,998,TRUE,FALSE
Smoothing Shampoo,-1,HOLG7WJDWEHVU7H7,Vedix Ayurvedic Mens Hair Oil for Hair Growth - Vapra Root Stimulating Hair Oil With Onion + Bhringraj + Valerian - Customized For Dry Scalp & Wavy Hair - - 100ml Hair Oil  (100 ml),Vedix Hair Oil,519,,TRUE,FALSE
Smoothing Shampoo,-1,HSYFUHAYUUYSCJJY,HIMALAYA Since 1930 Protein Hair Cream Extra Nourishment 100ml Pack of 4 Hair Cream,Himalaya Hair Styling,336,360,TRUE,FALSE
Smoothing Shampoo,-1,HSYG3GFRBAGEQAJM,ktein Natural Curl Defining Spray 100ml Hair Spray,Ktein Hair Styling,299,350,TRUE,FALSE
Smoothing Shampoo,-1,HSYGDCDHYUXZFZMF,HIMALAYA Anti Hair Fall (Bhringraja & Amla) Hair Cream (PO3 X 50ML) Hair Cream  (150 ml),Himalaya Hair Styling,119,,FALSE,FALSE
Smoothing Shampoo,-1,HSYGGHJR5CXHREAA,HIMALAYA Extra Nourishment Chickpea & Amla Protein Hair Cream (PO1 X 200 ML) Hair Cream  (200 ml),Himalaya Hair Styling,148,,FALSE,FALSE
Smoothing Shampoo,-1,HSYFPUZRCH8HCDJV,ktein Natural Hair Holding Spray 120ml Hair Spray,Ktein Hair Styling,299,350,TRUE,FALSE
Smoothing Shampoo,-1,HSYGYHFQY4QQYXFR,HIMALAYA Since 1930 Protein Hair Cream Extra Nourishment 100ml Pack of 5 Hair Cream  (500 ml),Himalaya Hair Styling,444,,FALSE,FALSE
