ASIN,Details Tag,Marketplace,Present
SMPFTD9CGCKUHYKB,pack_of,FLIPKART,False
SMPFTD9CGCKUHYKB,Ideal For,FLIPKART,True
SMPFTD9CGCKUHYKB,Hair Type,FLIPKART,True
SMPFTD9CGCKUHYKB,Applied For,FLIPKART,True
SMPFTD9CGCKUHYKB,Country of Origin,FLIPKART,False
SMPFTD9CGCKUHYKB,Container Type,FLIPKART,False
SMPFTD9CGCKUHYKB,Composition,FLIPKART,False
SMPEH27GCVTBTJEE,pack_of,FLIPKART,True
SMPEH27GCVTBTJEE,Ideal For,FLIPKART,True
SMPEH27GCVTBTJEE,Hair Type,FLIPKART,True
SMPEH27GCVTBTJEE,Applied For,FLIPKART,True
SMPEH27GCVTBTJEE,Country of Origin,FLIPKART,False
SMPEH27GCVTBTJEE,Container Type,FLIPKART,True
SMPEH27GCVTBTJEE,Composition,FLIPKART,True
SMPFGGV2WCMPRMBJ,pack_of,FLIPKART,False
SMPFGGV2WCMPRMBJ,Ideal For,FLIPKART,True
SMPFGGV2WCMPRMBJ,Hair Type,FLIPKART,True
SMPFGGV2WCMPRMBJ,Applied For,FLIPKART,True
SMPFGGV2WCMPRMBJ,Country of Origin,FLIPKART,False
SMPFGGV2WCMPRMBJ,Container Type,FLIPKART,True
SMPFGGV2WCMPRMBJ,Composition,FLIPKART,True
SMPFEJW2DRRWGPF6,pack_of,FLIPKART,True
SMPFEJW2DRRWGPF6,Ideal For,FLIPKART,True
SMPFEJW2DRRWGPF6,Hair Type,FLIPKART,True
SMPFEJW2DRRWGPF6,Applied For,FLIPKART,True
SMPFEJW2DRRWGPF6,Country of Origin,FLIPKART,False
SMPFEJW2DRRWGPF6,Container Type,FLIPKART,True
SMPFEJW2DRRWGPF6,Composition,FLIPKART,True
SMPFRGHP978V5TZ2,pack_of,GROCERY,True
SMPFRGHP978V5TZ2,Ideal For,GROCERY,True
SMPFRGHP978V5TZ2,Hair Type,GROCERY,True
SMPFRGHP978V5TZ2,Applied For,GROCERY,True
SMPFRGHP978V5TZ2,Country of Origin,GROCERY,False
SMPFRGHP978V5TZ2,Container Type,GROCERY,True
SMPFRGHP978V5TZ2,Composition,GROCERY,True
SMPF34GDSPR4PTYG,pack_of,FLIPKART,True
SMPF34GDSPR4PTYG,Ideal For,FLIPKART,True
SMPF34GDSPR4PTYG,Hair Type,FLIPKART,True
SMPF34GDSPR4PTYG,Applied For,FLIPKART,True
SMPF34GDSPR4PTYG,Country of Origin,FLIPKART,False
SMPF34GDSPR4PTYG,Container Type,FLIPKART,True
SMPF34GDSPR4PTYG,Composition,FLIPKART,True
SMPF34GDSPR4PTYG,pack_of,FLIPKART,True
SMPF34GDSPR4PTYG,Ideal For,FLIPKART,True
SMPF34GDSPR4PTYG,Hair Type,FLIPKART,True
SMPF34GDSPR4PTYG,Applied For,FLIPKART,True
SMPF34GDSPR4PTYG,Country of Origin,FLIPKART,False
SMPF34GDSPR4PTYG,Container Type,FLIPKART,True
SMPF34GDSPR4PTYG,Composition,FLIPKART,True
SMPF34GDSPR4PTYG,pack_of,FLIPKART,True
SMPF34GDSPR4PTYG,Ideal For,FLIPKART,True
SMPF34GDSPR4PTYG,Hair Type,FLIPKART,True
SMPF34GDSPR4PTYG,Applied For,FLIPKART,True
SMPF34GDSPR4PTYG,Country of Origin,FLIPKART,False
SMPF34GDSPR4PTYG,Container Type,FLIPKART,True
SMPF34GDSPR4PTYG,Composition,FLIPKART,True
SMPGECV7ZPXZWKVE,pack_of,FLIPKART,True
SMPGECV7ZPXZWKVE,Ideal For,FLIPKART,True
SMPGECV7ZPXZWKVE,Hair Type,FLIPKART,True
SMPGECV7ZPXZWKVE,Applied For,FLIPKART,True
SMPGECV7ZPXZWKVE,Country of Origin,FLIPKART,True
SMPGECV7ZPXZWKVE,Container Type,FLIPKART,True
SMPGECV7ZPXZWKVE,Composition,FLIPKART,True
SMPF95SBSFXBA8DU,pack_of,FLIPKART,True
SMPF95SBSFXBA8DU,Ideal For,FLIPKART,True
SMPF95SBSFXBA8DU,Hair Type,FLIPKART,True
SMPF95SBSFXBA8DU,Applied For,FLIPKART,True
SMPF95SBSFXBA8DU,Country of Origin,FLIPKART,False
SMPF95SBSFXBA8DU,Container Type,FLIPKART,True
SMPF95SBSFXBA8DU,Composition,FLIPKART,True
SMPF34GD2AEBWP9G,pack_of,FLIPKART,True
SMPF34GD2AEBWP9G,Ideal For,FLIPKART,True
SMPF34GD2AEBWP9G,Hair Type,FLIPKART,True
SMPF34GD2AEBWP9G,Applied For,FLIPKART,True
SMPF34GD2AEBWP9G,Country of Origin,FLIPKART,False
SMPF34GD2AEBWP9G,Container Type,FLIPKART,True
SMPF34GD2AEBWP9G,Composition,FLIPKART,True
SMPGECV7XZ3HZFHY,pack_of,FLIPKART,True
SMPGECV7XZ3HZFHY,Ideal For,FLIPKART,True
SMPGECV7XZ3HZFHY,Hair Type,FLIPKART,True
SMPGECV7XZ3HZFHY,Applied For,FLIPKART,True
SMPGECV7XZ3HZFHY,Country of Origin,FLIPKART,True
SMPGECV7XZ3HZFHY,Container Type,FLIPKART,True
SMPGECV7XZ3HZFHY,Composition,FLIPKART,True
SMPFVZPKU8QUJ675,pack_of,FLIPKART,False
SMPFVZPKU8QUJ675,Ideal For,FLIPKART,True
SMPFVZPKU8QUJ675,Hair Type,FLIPKART,True
SMPFVZPKU8QUJ675,Applied For,FLIPKART,True
SMPFVZPKU8QUJ675,Country of Origin,FLIPKART,False
SMPFVZPKU8QUJ675,Container Type,FLIPKART,False
SMPFVZPKU8QUJ675,Composition,FLIPKART,False
SMPFB38Y9ZNKGDUH,pack_of,FLIPKART,True
SMPFB38Y9ZNKGDUH,Ideal For,FLIPKART,True
SMPFB38Y9ZNKGDUH,Hair Type,FLIPKART,True
SMPFB38Y9ZNKGDUH,Applied For,FLIPKART,True
SMPFB38Y9ZNKGDUH,Country of Origin,FLIPKART,False
SMPFB38Y9ZNKGDUH,Container Type,FLIPKART,True
SMPFB38Y9ZNKGDUH,Composition,FLIPKART,True
SMPEJWV5KGXNFUWG,pack_of,FLIPKART,True
SMPEJWV5KGXNFUWG,Ideal For,FLIPKART,True
SMPEJWV5KGXNFUWG,Hair Type,FLIPKART,True
SMPEJWV5KGXNFUWG,Applied For,FLIPKART,True
SMPEJWV5KGXNFUWG,Country of Origin,FLIPKART,False
SMPEJWV5KGXNFUWG,Container Type,FLIPKART,True
SMPEJWV5KGXNFUWG,Composition,FLIPKART,True
SMPF3DF8QBY6AKWE,pack_of,FLIPKART,True
SMPF3DF8QBY6AKWE,Ideal For,FLIPKART,True
SMPF3DF8QBY6AKWE,Hair Type,FLIPKART,True
SMPF3DF8QBY6AKWE,Applied For,FLIPKART,True
SMPF3DF8QBY6AKWE,Country of Origin,FLIPKART,False
SMPF3DF8QBY6AKWE,Container Type,FLIPKART,True
SMPF3DF8QBY6AKWE,Composition,FLIPKART,True
SMPEGGWSGTPEPME7,pack_of,FLIPKART,True
SMPEGGWSGTPEPME7,Ideal For,FLIPKART,True
SMPEGGWSGTPEPME7,Hair Type,FLIPKART,True
SMPEGGWSGTPEPME7,Applied For,FLIPKART,True
SMPEGGWSGTPEPME7,Country of Origin,FLIPKART,False
SMPEGGWSGTPEPME7,Container Type,FLIPKART,True
SMPEGGWSGTPEPME7,Composition,FLIPKART,True
SMPF5GF978MV3S8A,pack_of,FLIPKART,True
SMPF5GF978MV3S8A,Ideal For,FLIPKART,True
SMPF5GF978MV3S8A,Hair Type,FLIPKART,True
SMPF5GF978MV3S8A,Applied For,FLIPKART,True
SMPF5GF978MV3S8A,Country of Origin,FLIPKART,False
SMPF5GF978MV3S8A,Container Type,FLIPKART,True
SMPF5GF978MV3S8A,Composition,FLIPKART,True
SMPF5GF978MV3S8A,pack_of,FLIPKART,True
SMPF5GF978MV3S8A,Ideal For,FLIPKART,True
SMPF5GF978MV3S8A,Hair Type,FLIPKART,True
SMPF5GF978MV3S8A,Applied For,FLIPKART,True
SMPF5GF978MV3S8A,Country of Origin,FLIPKART,False
SMPF5GF978MV3S8A,Container Type,FLIPKART,True
SMPF5GF978MV3S8A,Composition,FLIPKART,True
SMPF6JX8CJJVNZPF,pack_of,GROCERY,True
SMPF6JX8CJJVNZPF,Ideal For,GROCERY,True
SMPF6JX8CJJVNZPF,Hair Type,GROCERY,True
SMPF6JX8CJJVNZPF,Applied For,GROCERY,True
SMPF6JX8CJJVNZPF,Country of Origin,GROCERY,False
SMPF6JX8CJJVNZPF,Container Type,GROCERY,True
SMPF6JX8CJJVNZPF,Composition,GROCERY,True
SMPF6JX8CJJVNZPF,pack_of,GROCERY,True
SMPF6JX8CJJVNZPF,Ideal For,GROCERY,True
SMPF6JX8CJJVNZPF,Hair Type,GROCERY,True
SMPF6JX8CJJVNZPF,Applied For,GROCERY,True
SMPF6JX8CJJVNZPF,Country of Origin,GROCERY,False
SMPF6JX8CJJVNZPF,Container Type,GROCERY,True
SMPF6JX8CJJVNZPF,Composition,GROCERY,True
SMPFCQAGXKWCZDSG,pack_of,FLIPKART,True
SMPFCQAGXKWCZDSG,Ideal For,FLIPKART,True
SMPFCQAGXKWCZDSG,Hair Type,FLIPKART,True
SMPFCQAGXKWCZDSG,Applied For,FLIPKART,True
SMPFCQAGXKWCZDSG,Country of Origin,FLIPKART,False
SMPFCQAGXKWCZDSG,Container Type,FLIPKART,True
SMPFCQAGXKWCZDSG,Composition,FLIPKART,True
SMPGAAABMG8RVNQD,pack_of,FLIPKART,True
SMPGAAABMG8RVNQD,Ideal For,FLIPKART,True
SMPGAAABMG8RVNQD,Hair Type,FLIPKART,True
SMPGAAABMG8RVNQD,Applied For,FLIPKART,True
SMPGAAABMG8RVNQD,Country of Origin,FLIPKART,True
SMPGAAABMG8RVNQD,Container Type,FLIPKART,True
SMPGAAABMG8RVNQD,Composition,FLIPKART,True
SMPGAAABMG8RVNQD,pack_of,FLIPKART,True
SMPGAAABMG8RVNQD,Ideal For,FLIPKART,True
SMPGAAABMG8RVNQD,Hair Type,FLIPKART,True
SMPGAAABMG8RVNQD,Applied For,FLIPKART,True
SMPGAAABMG8RVNQD,Country of Origin,FLIPKART,True
SMPGAAABMG8RVNQD,Container Type,FLIPKART,True
SMPGAAABMG8RVNQD,Composition,FLIPKART,True
SMPFBN3CJRUMWY8W,pack_of,FLIPKART,True
SMPFBN3CJRUMWY8W,Ideal For,FLIPKART,True
SMPFBN3CJRUMWY8W,Hair Type,FLIPKART,True
SMPFBN3CJRUMWY8W,Applied For,FLIPKART,True
SMPFBN3CJRUMWY8W,Country of Origin,FLIPKART,False
SMPFBN3CJRUMWY8W,Container Type,FLIPKART,True
SMPFBN3CJRUMWY8W,Composition,FLIPKART,True
SMPFXY4Y7MYCT982,pack_of,FLIPKART,True
SMPFXY4Y7MYCT982,Ideal For,FLIPKART,True
SMPFXY4Y7MYCT982,Hair Type,FLIPKART,True
SMPFXY4Y7MYCT982,Applied For,FLIPKART,True
SMPFXY4Y7MYCT982,Country of Origin,FLIPKART,False
SMPFXY4Y7MYCT982,Container Type,FLIPKART,True
SMPFXY4Y7MYCT982,Composition,FLIPKART,True
SMPF6JX8JMVBWQSU,pack_of,FLIPKART,True
SMPF6JX8JMVBWQSU,Ideal For,FLIPKART,True
SMPF6JX8JMVBWQSU,Hair Type,FLIPKART,True
SMPF6JX8JMVBWQSU,Applied For,FLIPKART,True
SMPF6JX8JMVBWQSU,Country of Origin,FLIPKART,False
SMPF6JX8JMVBWQSU,Container Type,FLIPKART,True
SMPF6JX8JMVBWQSU,Composition,FLIPKART,True
SMPFYGHKZGHVRH3W,pack_of,FLIPKART,False
SMPFYGHKZGHVRH3W,Ideal For,FLIPKART,True
SMPFYGHKZGHVRH3W,Hair Type,FLIPKART,True
SMPFYGHKZGHVRH3W,Applied For,FLIPKART,True
SMPFYGHKZGHVRH3W,Country of Origin,FLIPKART,False
SMPFYGHKZGHVRH3W,Container Type,FLIPKART,False
SMPFYGHKZGHVRH3W,Composition,FLIPKART,False
SMPEE3JPHUBFTNFZ,pack_of,FLIPKART,True
SMPEE3JPHUBFTNFZ,Ideal For,FLIPKART,True
SMPEE3JPHUBFTNFZ,Hair Type,FLIPKART,True
SMPEE3JPHUBFTNFZ,Applied For,FLIPKART,True
SMPEE3JPHUBFTNFZ,Country of Origin,FLIPKART,False
SMPEE3JPHUBFTNFZ,Container Type,FLIPKART,True
SMPEE3JPHUBFTNFZ,Composition,FLIPKART,True
SMPEE3JPHUBFTNFZ,pack_of,FLIPKART,True
SMPEE3JPHUBFTNFZ,Ideal For,FLIPKART,True
SMPEE3JPHUBFTNFZ,Hair Type,FLIPKART,True
SMPEE3JPHUBFTNFZ,Applied For,FLIPKART,True
SMPEE3JPHUBFTNFZ,Country of Origin,FLIPKART,False
SMPEE3JPHUBFTNFZ,Container Type,FLIPKART,True
SMPEE3JPHUBFTNFZ,Composition,FLIPKART,True
SMPECGNC8YAJ6KKA,pack_of,FLIPKART,True
SMPECGNC8YAJ6KKA,Ideal For,FLIPKART,True
SMPECGNC8YAJ6KKA,Hair Type,FLIPKART,True
SMPECGNC8YAJ6KKA,Applied For,FLIPKART,True
SMPECGNC8YAJ6KKA,Country of Origin,FLIPKART,False
SMPECGNC8YAJ6KKA,Container Type,FLIPKART,True
SMPECGNC8YAJ6KKA,Composition,FLIPKART,True
SMPFTCY7YFHDUGS3,pack_of,FLIPKART,False
SMPFTCY7YFHDUGS3,Ideal For,FLIPKART,True
SMPFTCY7YFHDUGS3,Hair Type,FLIPKART,True
SMPFTCY7YFHDUGS3,Applied For,FLIPKART,True
SMPFTCY7YFHDUGS3,Country of Origin,FLIPKART,False
SMPFTCY7YFHDUGS3,Container Type,FLIPKART,False
SMPFTCY7YFHDUGS3,Composition,FLIPKART,False
SMPEK4PZPRMUSQPW,pack_of,FLIPKART,True
SMPEK4PZPRMUSQPW,Ideal For,FLIPKART,True
SMPEK4PZPRMUSQPW,Hair Type,FLIPKART,True
SMPEK4PZPRMUSQPW,Applied For,FLIPKART,True
SMPEK4PZPRMUSQPW,Country of Origin,FLIPKART,False
SMPEK4PZPRMUSQPW,Container Type,FLIPKART,True
SMPEK4PZPRMUSQPW,Composition,FLIPKART,True
SMPFRGHPZXAYBSM9,pack_of,GROCERY,False
SMPFRGHPZXAYBSM9,Ideal For,GROCERY,True
SMPFRGHPZXAYBSM9,Hair Type,GROCERY,True
SMPFRGHPZXAYBSM9,Applied For,GROCERY,True
SMPFRGHPZXAYBSM9,Country of Origin,GROCERY,False
SMPFRGHPZXAYBSM9,Container Type,GROCERY,False
SMPFRGHPZXAYBSM9,Composition,GROCERY,False
SMPF6FE7TPSFZZUR,pack_of,GROCERY,True
SMPF6FE7TPSFZZUR,Ideal For,GROCERY,True
SMPF6FE7TPSFZZUR,Hair Type,GROCERY,True
SMPF6FE7TPSFZZUR,Applied For,GROCERY,True
SMPF6FE7TPSFZZUR,Country of Origin,GROCERY,False
SMPF6FE7TPSFZZUR,Container Type,GROCERY,True
SMPF6FE7TPSFZZUR,Composition,GROCERY,True
SMPF2UK4YDRXTY6H,pack_of,FLIPKART,True
SMPF2UK4YDRXTY6H,Ideal For,FLIPKART,True
SMPF2UK4YDRXTY6H,Hair Type,FLIPKART,True
SMPF2UK4YDRXTY6H,Applied For,FLIPKART,True
SMPF2UK4YDRXTY6H,Country of Origin,FLIPKART,False
SMPF2UK4YDRXTY6H,Container Type,FLIPKART,True
SMPF2UK4YDRXTY6H,Composition,FLIPKART,True
SMPFUHUJBZ4NQR3G,pack_of,FLIPKART,True
SMPFUHUJBZ4NQR3G,Ideal For,FLIPKART,True
SMPFUHUJBZ4NQR3G,Hair Type,FLIPKART,True
SMPFUHUJBZ4NQR3G,Applied For,FLIPKART,True
SMPFUHUJBZ4NQR3G,Country of Origin,FLIPKART,False
SMPFUHUJBZ4NQR3G,Container Type,FLIPKART,False
SMPFUHUJBZ4NQR3G,Composition,FLIPKART,False
SMPETZHUGHCPKWFH,pack_of,FLIPKART,True
SMPETZHUGHCPKWFH,Ideal For,FLIPKART,True
SMPETZHUGHCPKWFH,Hair Type,FLIPKART,True
SMPETZHUGHCPKWFH,Applied For,FLIPKART,True
SMPETZHUGHCPKWFH,Country of Origin,FLIPKART,False
SMPETZHUGHCPKWFH,Container Type,FLIPKART,True
SMPETZHUGHCPKWFH,Composition,FLIPKART,True
SMPEXH68GUSEHJ87,pack_of,FLIPKART,True
SMPEXH68GUSEHJ87,Ideal For,FLIPKART,True
SMPEXH68GUSEHJ87,Hair Type,FLIPKART,True
SMPEXH68GUSEHJ87,Applied For,FLIPKART,True
SMPEXH68GUSEHJ87,Country of Origin,FLIPKART,False
SMPEXH68GUSEHJ87,Container Type,FLIPKART,True
SMPEXH68GUSEHJ87,Composition,FLIPKART,False
SMPFTHHDBVWERWRR,pack_of,FLIPKART,False
SMPFTHHDBVWERWRR,Ideal For,FLIPKART,True
SMPFTHHDBVWERWRR,Hair Type,FLIPKART,True
SMPFTHHDBVWERWRR,Applied For,FLIPKART,True
SMPFTHHDBVWERWRR,Country of Origin,FLIPKART,False
SMPFTHHDBVWERWRR,Container Type,FLIPKART,False
SMPFTHHDBVWERWRR,Composition,FLIPKART,False
SMPFTHHDBVWERWRR,pack_of,FLIPKART,False
SMPFTHHDBVWERWRR,Ideal For,FLIPKART,True
SMPFTHHDBVWERWRR,Hair Type,FLIPKART,True
SMPFTHHDBVWERWRR,Applied For,FLIPKART,True
SMPFTHHDBVWERWRR,Country of Origin,FLIPKART,False
SMPFTHHDBVWERWRR,Container Type,FLIPKART,False
SMPFTHHDBVWERWRR,Composition,FLIPKART,False
SMPG2VPN3GWYSJHG,pack_of,FLIPKART,True
SMPG2VPN3GWYSJHG,Ideal For,FLIPKART,True
SMPG2VPN3GWYSJHG,Hair Type,FLIPKART,True
SMPG2VPN3GWYSJHG,Applied For,FLIPKART,True
SMPG2VPN3GWYSJHG,Country of Origin,FLIPKART,True
SMPG2VPN3GWYSJHG,Container Type,FLIPKART,True
SMPG2VPN3GWYSJHG,Composition,FLIPKART,False
SMPFXVKCCEZPGFDF,pack_of,FLIPKART,True
SMPFXVKCCEZPGFDF,Ideal For,FLIPKART,True
SMPFXVKCCEZPGFDF,Hair Type,FLIPKART,True
SMPFXVKCCEZPGFDF,Applied For,FLIPKART,True
SMPFXVKCCEZPGFDF,Country of Origin,FLIPKART,True
SMPFXVKCCEZPGFDF,Container Type,FLIPKART,False
SMPFXVKCCEZPGFDF,Composition,FLIPKART,False
SMPG4S32BJMTBJEV,pack_of,FLIPKART,True
SMPG4S32BJMTBJEV,Ideal For,FLIPKART,True
SMPG4S32BJMTBJEV,Hair Type,FLIPKART,True
SMPG4S32BJMTBJEV,Applied For,FLIPKART,True
SMPG4S32BJMTBJEV,Country of Origin,FLIPKART,True
SMPG4S32BJMTBJEV,Container Type,FLIPKART,False
SMPG4S32BJMTBJEV,Composition,FLIPKART,False
SMPG4S32BJMTBJEV,pack_of,FLIPKART,True
SMPG4S32BJMTBJEV,Ideal For,FLIPKART,True
SMPG4S32BJMTBJEV,Hair Type,FLIPKART,True
SMPG4S32BJMTBJEV,Applied For,FLIPKART,True
SMPG4S32BJMTBJEV,Country of Origin,FLIPKART,True
SMPG4S32BJMTBJEV,Container Type,FLIPKART,False
SMPG4S32BJMTBJEV,Composition,FLIPKART,False
SMPG2FQQJRZHH3HV,pack_of,FLIPKART,True
SMPG2FQQJRZHH3HV,Ideal For,FLIPKART,True
SMPG2FQQJRZHH3HV,Hair Type,FLIPKART,True
SMPG2FQQJRZHH3HV,Applied For,FLIPKART,True
SMPG2FQQJRZHH3HV,Country of Origin,FLIPKART,True
SMPG2FQQJRZHH3HV,Container Type,FLIPKART,True
SMPG2FQQJRZHH3HV,Composition,FLIPKART,False
SMPD9FYFA5QGANXK,pack_of,FLIPKART,True
SMPD9FYFA5QGANXK,Ideal For,FLIPKART,True
SMPD9FYFA5QGANXK,Hair Type,FLIPKART,True
SMPD9FYFA5QGANXK,Applied For,FLIPKART,True
SMPD9FYFA5QGANXK,Country of Origin,FLIPKART,False
SMPD9FYFA5QGANXK,Container Type,FLIPKART,True
SMPD9FYFA5QGANXK,Composition,FLIPKART,True
SMPFHG88YXBVN52U,pack_of,FLIPKART,True
SMPFHG88YXBVN52U,Ideal For,FLIPKART,True
SMPFHG88YXBVN52U,Hair Type,FLIPKART,True
SMPFHG88YXBVN52U,Applied For,FLIPKART,True
SMPFHG88YXBVN52U,Country of Origin,FLIPKART,True
SMPFHG88YXBVN52U,Container Type,FLIPKART,True
SMPFHG88YXBVN52U,Composition,FLIPKART,True
SMPFHG88YXBVN52U,pack_of,FLIPKART,True
SMPFHG88YXBVN52U,Ideal For,FLIPKART,True
SMPFHG88YXBVN52U,Hair Type,FLIPKART,True
SMPFHG88YXBVN52U,Applied For,FLIPKART,True
SMPFHG88YXBVN52U,Country of Origin,FLIPKART,True
SMPFHG88YXBVN52U,Container Type,FLIPKART,True
SMPFHG88YXBVN52U,Composition,FLIPKART,True
SMPFTGSJKXAS2UZZ,pack_of,FLIPKART,False
SMPFTGSJKXAS2UZZ,Ideal For,FLIPKART,True
SMPFTGSJKXAS2UZZ,Hair Type,FLIPKART,True
SMPFTGSJKXAS2UZZ,Applied For,FLIPKART,True
SMPFTGSJKXAS2UZZ,Country of Origin,FLIPKART,False
SMPFTGSJKXAS2UZZ,Container Type,FLIPKART,False
SMPFTGSJKXAS2UZZ,Composition,FLIPKART,False
SMPG2GDJVYTBVVVR,pack_of,FLIPKART,True
SMPG2GDJVYTBVVVR,Ideal For,FLIPKART,True
SMPG2GDJVYTBVVVR,Hair Type,FLIPKART,True
SMPG2GDJVYTBVVVR,Applied For,FLIPKART,True
SMPG2GDJVYTBVVVR,Country of Origin,FLIPKART,True
SMPG2GDJVYTBVVVR,Container Type,FLIPKART,True
SMPG2GDJVYTBVVVR,Composition,FLIPKART,False
SMPF4UZ2FSUDE2KP,pack_of,FLIPKART,False
SMPF4UZ2FSUDE2KP,Ideal For,FLIPKART,True
SMPF4UZ2FSUDE2KP,Hair Type,FLIPKART,True
SMPF4UZ2FSUDE2KP,Applied For,FLIPKART,True
SMPF4UZ2FSUDE2KP,Country of Origin,FLIPKART,False
SMPF4UZ2FSUDE2KP,Container Type,FLIPKART,True
SMPF4UZ2FSUDE2KP,Composition,FLIPKART,True
SMPG2NYHG22F9QFG,pack_of,FLIPKART,False
SMPG2NYHG22F9QFG,Ideal For,FLIPKART,True
SMPG2NYHG22F9QFG,Hair Type,FLIPKART,True
SMPG2NYHG22F9QFG,Applied For,FLIPKART,True
SMPG2NYHG22F9QFG,Country of Origin,FLIPKART,False
SMPG2NYHG22F9QFG,Container Type,FLIPKART,False
SMPG2NYHG22F9QFG,Composition,FLIPKART,False
SMPFAF5DZZZM2ZEQ,pack_of,FLIPKART,True
SMPFAF5DZZZM2ZEQ,Ideal For,FLIPKART,True
SMPFAF5DZZZM2ZEQ,Hair Type,FLIPKART,True
SMPFAF5DZZZM2ZEQ,Applied For,FLIPKART,True
SMPFAF5DZZZM2ZEQ,Country of Origin,FLIPKART,False
SMPFAF5DZZZM2ZEQ,Container Type,FLIPKART,True
SMPFAF5DZZZM2ZEQ,Composition,FLIPKART,True
SMPFTHHDEAGPG2QB,pack_of,FLIPKART,False
SMPFTHHDEAGPG2QB,Ideal For,FLIPKART,True
SMPFTHHDEAGPG2QB,Hair Type,FLIPKART,True
SMPFTHHDEAGPG2QB,Applied For,FLIPKART,True
SMPFTHHDEAGPG2QB,Country of Origin,FLIPKART,False
SMPFTHHDEAGPG2QB,Container Type,FLIPKART,False
SMPFTHHDEAGPG2QB,Composition,FLIPKART,False
SMPG5GRTSC7YNH7G,pack_of,FLIPKART,True
SMPG5GRTSC7YNH7G,Ideal For,FLIPKART,True
SMPG5GRTSC7YNH7G,Hair Type,FLIPKART,True
SMPG5GRTSC7YNH7G,Applied For,FLIPKART,True
SMPG5GRTSC7YNH7G,Country of Origin,FLIPKART,True
SMPG5GRTSC7YNH7G,Container Type,FLIPKART,True
SMPG5GRTSC7YNH7G,Composition,FLIPKART,False
SMPFQMAXXFQHKRMG,pack_of,GROCERY,True
SMPFQMAXXFQHKRMG,Ideal For,GROCERY,True
SMPFQMAXXFQHKRMG,Hair Type,GROCERY,True
SMPFQMAXXFQHKRMG,Applied For,GROCERY,True
SMPFQMAXXFQHKRMG,Country of Origin,GROCERY,False
SMPFQMAXXFQHKRMG,Container Type,GROCERY,True
SMPFQMAXXFQHKRMG,Composition,GROCERY,False
SMPDFG4K2UFHSXGP,pack_of,FLIPKART,True
SMPDFG4K2UFHSXGP,Ideal For,FLIPKART,True
SMPDFG4K2UFHSXGP,Hair Type,FLIPKART,True
SMPDFG4K2UFHSXGP,Applied For,FLIPKART,True
SMPDFG4K2UFHSXGP,Country of Origin,FLIPKART,True
SMPDFG4K2UFHSXGP,Container Type,FLIPKART,True
SMPDFG4K2UFHSXGP,Composition,FLIPKART,True
SMPFTHHFDY7GGZTU,pack_of,FLIPKART,False
SMPFTHHFDY7GGZTU,Ideal For,FLIPKART,True
SMPFTHHFDY7GGZTU,Hair Type,FLIPKART,True
SMPFTHHFDY7GGZTU,Applied For,FLIPKART,True
SMPFTHHFDY7GGZTU,Country of Origin,FLIPKART,False
SMPFTHHFDY7GGZTU,Container Type,FLIPKART,False
SMPFTHHFDY7GGZTU,Composition,FLIPKART,False
SMPFQMAXRXC5VFW8,pack_of,GROCERY,True
SMPFQMAXRXC5VFW8,Ideal For,GROCERY,True
SMPFQMAXRXC5VFW8,Hair Type,GROCERY,True
SMPFQMAXRXC5VFW8,Applied For,GROCERY,True
SMPFQMAXRXC5VFW8,Country of Origin,GROCERY,False
SMPFQMAXRXC5VFW8,Container Type,GROCERY,True
SMPFQMAXRXC5VFW8,Composition,GROCERY,False
SMPED9GAQZHGZEM9,pack_of,GROCERY,True
SMPED9GAQZHGZEM9,Ideal For,GROCERY,True
SMPED9GAQZHGZEM9,Hair Type,GROCERY,True
SMPED9GAQZHGZEM9,Applied For,GROCERY,True
SMPED9GAQZHGZEM9,Country of Origin,GROCERY,False
SMPED9GAQZHGZEM9,Container Type,GROCERY,True
SMPED9GAQZHGZEM9,Composition,GROCERY,True
SMPFG5TGQJFCBXGU,pack_of,FLIPKART,True
SMPFG5TGQJFCBXGU,Ideal For,FLIPKART,True
SMPFG5TGQJFCBXGU,Hair Type,FLIPKART,True
SMPFG5TGQJFCBXGU,Applied For,FLIPKART,True
SMPFG5TGQJFCBXGU,Country of Origin,FLIPKART,False
SMPFG5TGQJFCBXGU,Container Type,FLIPKART,True
SMPFG5TGQJFCBXGU,Composition,FLIPKART,True
SMPFRP6EWKVJSMGD,pack_of,FLIPKART,True
SMPFRP6EWKVJSMGD,Ideal For,FLIPKART,True
SMPFRP6EWKVJSMGD,Hair Type,FLIPKART,True
SMPFRP6EWKVJSMGD,Applied For,FLIPKART,True
SMPFRP6EWKVJSMGD,Country of Origin,FLIPKART,False
SMPFRP6EWKVJSMGD,Container Type,FLIPKART,True
SMPFRP6EWKVJSMGD,Composition,FLIPKART,True
SMPGFF2VKFU2JFHU,pack_of,FLIPKART,False
SMPGFF2VKFU2JFHU,Ideal For,FLIPKART,True
SMPGFF2VKFU2JFHU,Hair Type,FLIPKART,True
SMPGFF2VKFU2JFHU,Applied For,FLIPKART,True
SMPGFF2VKFU2JFHU,Country of Origin,FLIPKART,False
SMPGFF2VKFU2JFHU,Container Type,FLIPKART,False
SMPGFF2VKFU2JFHU,Composition,FLIPKART,False
SMPD9FYFZTGBBT77,pack_of,FLIPKART,True
SMPD9FYFZTGBBT77,Ideal For,FLIPKART,True
SMPD9FYFZTGBBT77,Hair Type,FLIPKART,True
