ASIN,username,rating,title,date,description,keyword,importance,sentiment_score,magnitude,Marketplace,likes,dislikes,verified
SMPFWPEAG5FEWAZR,Flipkart Customer,4,Value-for-money,2022-05-26 00:00:00,4 star because product cap is break otherwise nice product,star,0.6410090923309326,0.20000000298023224,0.20000000298023224,FLIPKART,0,0,"Certified Buyer , Budaun"
SMPFWPEAG5FEWAZR,Flipkart Customer,4,Value-for-money,2022-05-26 00:00:00,4 star because product cap is break otherwise nice product,product cap,0.22658897936344147,0.30000001192092896,0.30000001192092896,FLIPKART,0,0,"Certified Buyer , Budaun"
SMPFWPEAG5FEWAZR,Flipkart Customer,4,Value-for-money,2022-05-26 00:00:00,4 star because product cap is break otherwise nice product,product,0.13240191340446472,0.5,0.5,FLIPKART,0,0,"Certified Buyer , Budaun"
SMPFWPEA7JAFGBRV,Flipkart Customer,5,Super!,2022-07-26 00:00:00,Great product .  Works well on hair,product,0.6120166182518005,0.8999999761581421,0.8999999761581421,FLIPKART,0,0,"Certified Buyer , Jaipur"
SMPFWPEA7JAFGBRV,Flipkart Customer,5,Super!,2022-07-26 00:00:00,Great product .  Works well on hair,Works,0.2274937778711319,0.4000000059604645,0.4000000059604645,FLIPKART,0,0,"Certified Buyer , Jaipur"
SMPFWPEA7JAFGBRV,Flipkart Customer,5,Super!,2022-07-26 00:00:00,Great product .  Works well on hair,hair,0.16048961877822876,0.4000000059604645,0.4000000059604645,FLIPKART,0,0,"Certified Buyer , Jaipur"
SMPFWPEA7JAFGBRV,Flipkart Customer,5,Terrific,2022-07-26 00:00:00,Must try this. Beautiful product 🥰,product,1.0,0.8999999761581421,0.8999999761581421,FLIPKART,0,0,"Certified Buyer , Khordha"
SMPFWPEA7JAFGBRV,Shabiya  Shabnm,5,Awesome,2022-07-26 00:00:00,Very.  Good product ❤️❤️                  Nice,product,0.6988861560821533,0.8999999761581421,0.8999999761581421,FLIPKART,0,0,"Certified Buyer , Dumka"
SMPFWPEA7JAFGBRV,Shabiya  Shabnm,5,Awesome,2022-07-26 00:00:00,Very.  Good product ❤️❤️                  Nice,Nice,0.3011138439178467,0.8999999761581421,0.8999999761581421,FLIPKART,0,0,"Certified Buyer , Dumka"
SMPFWPAPHFRNZGHH,Shivam Sharma,5,Best in the market!,2022-07-26 00:00:00,👌👌 worthy value for money happy,value,0.7445061206817627,0.8999999761581421,0.8999999761581421,FLIPKART,0,0,"Certified Buyer , Kota"
SMPFWPAPHFRNZGHH,Shivam Sharma,5,Best in the market!,2022-07-26 00:00:00,👌👌 worthy value for money happy,money,0.2554938793182373,0.800000011920929,0.800000011920929,FLIPKART,0,0,"Certified Buyer , Kota"
SMPFWPAPHFRNZGHH,Flipkart Customer,5,Worth every penny,2022-07-26 00:00:00,Product is fine if you use colour in your hair regularly.,Product,0.7283453941345215,0.10000000149011612,0.10000000149011612,FLIPKART,0,0,"Certified Buyer , Ajmer"
SMPFWPAPHFRNZGHH,Flipkart Customer,5,Worth every penny,2022-07-26 00:00:00,Product is fine if you use colour in your hair regularly.,colour,0.20547272264957428,0.0,0.0,FLIPKART,0,0,"Certified Buyer , Ajmer"
SMPFWPAPHFRNZGHH,Flipkart Customer,5,Worth every penny,2022-07-26 00:00:00,Product is fine if you use colour in your hair regularly.,hair,0.06618186831474304,0.0,0.0,FLIPKART,0,0,"Certified Buyer , Ajmer"
SMPFWPAPHFRNZGHH,Sheulee Banerjee,5,Simply awesome,2022-05-26 00:00:00,it's very good for my hair i love it. 👍,hair,1.0,0.800000011920929,0.800000011920929,FLIPKART,0,0,"Certified Buyer , New Town"
SMPFVZPKU8QUJ675,Flipkart Customer,4,Worth the money,2021-06-30 00:00:00,"When I used this shampoo for the first time, I felt really good when I washed my hair, but if I used it 3-4 times, now my hair is falling out again, but I feel much better using this shampoo than before. Overall the shampoo is nice you can use.",shampoo,0.3603253662586212,0.10000000149011612,0.10000000149011612,FLIPKART,4,4,"Certified Buyer , Pulgaon"
SMPFVZPKU8QUJ675,Flipkart Customer,4,Worth the money,2021-06-30 00:00:00,"When I used this shampoo for the first time, I felt really good when I washed my hair, but if I used it 3-4 times, now my hair is falling out again, but I feel much better using this shampoo than before. Overall the shampoo is nice you can use.",hair,0.23385991156101227,0.0,0.10000000149011612,FLIPKART,4,4,"Certified Buyer , Pulgaon"
SMPFVZPKU8QUJ675,Flipkart Customer,4,Worth the money,2021-06-30 00:00:00,"When I used this shampoo for the first time, I felt really good when I washed my hair, but if I used it 3-4 times, now my hair is falling out again, but I feel much better using this shampoo than before. Overall the shampoo is nice you can use.",time,0.12964484095573425,0.10000000149011612,0.10000000149011612,FLIPKART,4,4,"Certified Buyer , Pulgaon"
SMPFVZPKU8QUJ675,Flipkart Customer,4,Worth the money,2021-06-30 00:00:00,"When I used this shampoo for the first time, I felt really good when I washed my hair, but if I used it 3-4 times, now my hair is falling out again, but I feel much better using this shampoo than before. Overall the shampoo is nice you can use.",times,0.08984098583459854,0.10000000149011612,0.10000000149011612,FLIPKART,4,4,"Certified Buyer , Pulgaon"
SMPFVZPKU8QUJ675,Flipkart Customer,4,Worth the money,2021-06-30 00:00:00,"When I used this shampoo for the first time, I felt really good when I washed my hair, but if I used it 3-4 times, now my hair is falling out again, but I feel much better using this shampoo than before. Overall the shampoo is nice you can use.",hair,0.08877667039632797,0.0,0.0,FLIPKART,4,4,"Certified Buyer , Pulgaon"
SMPFVZPKU8QUJ675,Flipkart Customer,4,Worth the money,2021-06-30 00:00:00,"When I used this shampoo for the first time, I felt really good when I washed my hair, but if I used it 3-4 times, now my hair is falling out again, but I feel much better using this shampoo than before. Overall the shampoo is nice you can use.",shampoo,0.06944969296455383,0.10000000149011612,0.10000000149011612,FLIPKART,4,4,"Certified Buyer , Pulgaon"
SMPFVZPKU8QUJ675,Flipkart Customer,4,Worth the money,2021-06-30 00:00:00,"When I used this shampoo for the first time, I felt really good when I washed my hair, but if I used it 3-4 times, now my hair is falling out again, but I feel much better using this shampoo than before. Overall the shampoo is nice you can use.",shampoo,0.028102539479732513,0.8999999761581421,0.8999999761581421,FLIPKART,4,4,"Certified Buyer , Pulgaon"
SMPFVZPKU8QUJ675,Flipkart Customer,5,Super!,2021-02-28 00:00:00,Tresemme hair fall shampoo always right 💞💞💞 thanks Flipkart 👌👌👌👍🙏,hair,0.45747122168540955,0.8999999761581421,0.8999999761581421,FLIPKART,4,0,"Certified Buyer , Nandyal"
SMPFVZPKU8QUJ675,Flipkart Customer,5,Super!,2021-02-28 00:00:00,Tresemme hair fall shampoo always right 💞💞💞 thanks Flipkart 👌👌👌👍🙏,Tresemme,0.29413825273513794,0.8999999761581421,0.8999999761581421,FLIPKART,4,0,"Certified Buyer , Nandyal"
SMPFVZPKU8QUJ675,Flipkart Customer,5,Super!,2021-02-28 00:00:00,Tresemme hair fall shampoo always right 💞💞💞 thanks Flipkart 👌👌👌👍🙏,shampoo,0.2034948468208313,0.8999999761581421,0.8999999761581421,FLIPKART,4,0,"Certified Buyer , Nandyal"
SMPFVZPKU8QUJ675,Flipkart Customer,5,Super!,2021-02-28 00:00:00,Tresemme hair fall shampoo always right 💞💞💞 thanks Flipkart 👌👌👌👍🙏,Flipkart 👌👌👌👍🙏,0.04489568993449211,0.8999999761581421,0.8999999761581421,FLIPKART,4,0,"Certified Buyer , Nandyal"
SMPFVD3Z74QAQQVZ,Bicky Das,5,Super!,2022-06-26 00:00:00,A very good shampoo for hair.,shampoo,0.7445061206817627,0.8999999761581421,0.8999999761581421,FLIPKART,0,0,"Certified Buyer , Dimapur"
SMPFVD3Z74QAQQVZ,Bicky Das,5,Super!,2022-06-26 00:00:00,A very good shampoo for hair.,hair,0.2554938793182373,0.800000011920929,0.800000011920929,FLIPKART,0,0,"Certified Buyer , Dimapur"
SMPFVD3Z74QAQQVZ,Aaru Oki,5,Just wow!,2022-06-26 00:00:00,Awesome shampoo and smell is awesome value for money so thank you Flipkart 👌👌👌👌,shampoo,0.7233624458312988,0.8999999761581421,1.899999976158142,FLIPKART,0,0,"Certified Buyer , Rishikesh"
SMPFVD3Z74QAQQVZ,Aaru Oki,5,Just wow!,2022-06-26 00:00:00,Awesome shampoo and smell is awesome value for money so thank you Flipkart 👌👌👌👌,smell,0.1390700787305832,0.8999999761581421,0.8999999761581421,FLIPKART,0,0,"Certified Buyer , Rishikesh"
SMPFVD3Z74QAQQVZ,Aaru Oki,5,Just wow!,2022-06-26 00:00:00,Awesome shampoo and smell is awesome value for money so thank you Flipkart 👌👌👌👌,money,0.09817729145288467,0.8999999761581421,0.8999999761581421,FLIPKART,0,0,"Certified Buyer , Rishikesh"
SMPFVD3Z74QAQQVZ,Aaru Oki,5,Just wow!,2022-06-26 00:00:00,Awesome shampoo and smell is awesome value for money so thank you Flipkart 👌👌👌👌,Flipkart 👌👌👌👌,0.039390165358781815,0.8999999761581421,0.8999999761581421,FLIPKART,0,0,"Certified Buyer , Rishikesh"
SMPFVD3Z74QAQQVZ,Luxmi Rani,4,Good choice,2022-08-06 00:00:00,Look good baki review after use,baki review,0.5783335566520691,0.5,0.5,FLIPKART,0,0,"Certified Buyer , Hardwar District"
SMPFVD3Z74QAQQVZ,Luxmi Rani,4,Good choice,2022-08-06 00:00:00,Look good baki review after use,use,0.4216664433479309,0.4000000059604645,0.4000000059604645,FLIPKART,0,0,"Certified Buyer , Hardwar District"
SMPFV3G2VFZSDKCF,Ajay kumar,5,Great product,2021-09-26 00:00:00,Very nice product but sometime rate will be high,product,0.6308201551437378,0.4000000059604645,0.4000000059604645,FLIPKART,0,0,"Certified Buyer , Pashchim Champaran District"
SMPFV3G2VFZSDKCF,Ajay kumar,5,Great product,2021-09-26 00:00:00,Very nice product but sometime rate will be high,rate,0.3691798448562622,-0.10000000149011612,0.10000000149011612,FLIPKART,0,0,"Certified Buyer , Pashchim Champaran District"
SMPFV3G2VFZSDKCF,Pradeep Yadav,1,Terrible product,2021-07-31 00:00:00,Waste of money. Doesn't foam at all.,Waste,0.6038125157356262,-0.800000011920929,0.800000011920929,FLIPKART,0,0,"Certified Buyer , Ghazipur District"
SMPFV3G2VFZSDKCF,Pradeep Yadav,1,Terrible product,2021-07-31 00:00:00,Waste of money. Doesn't foam at all.,money,0.29502883553504944,-0.8999999761581421,0.8999999761581421,FLIPKART,0,0,"Certified Buyer , Ghazipur District"
SMPFV3G2VFZSDKCF,Pradeep Yadav,1,Terrible product,2021-07-31 00:00:00,Waste of money. Doesn't foam at all.,foam,0.10115863382816315,-0.10000000149011612,0.10000000149011612,FLIPKART,0,0,"Certified Buyer , Ghazipur District"
SMPFV3G2VFZSDKCF,Flipkart Customer,1,Not recommended at all,2020-10-31 00:00:00,This prodect is nat good . only waste of money.,prodect,0.8577452898025513,0.6000000238418579,0.6000000238418579,FLIPKART,4,0,"Certified Buyer , Deoria"
SMPFV3G2VFZSDKCF,Flipkart Customer,1,Not recommended at all,2020-10-31 00:00:00,This prodect is nat good . only waste of money.,money,0.09811375290155411,-0.699999988079071,0.699999988079071,FLIPKART,4,0,"Certified Buyer , Deoria"
SMPFV3G2VFZSDKCF,Flipkart Customer,1,Not recommended at all,2020-10-31 00:00:00,This prodect is nat good . only waste of money.,waste,0.04414095729589462,-0.699999988079071,0.699999988079071,FLIPKART,4,0,"Certified Buyer , Deoria"
SMPFUHM82QPRBMR8,Flipkart Customer,4,Wonderful,2022-08-25 00:00:00,Best shampoo in the market,shampoo,0.6507119536399841,0.8999999761581421,0.8999999761581421,FLIPKART,0,0,"Certified Buyer , New Delhi"
SMPFUHM82QPRBMR8,Flipkart Customer,4,Wonderful,2022-08-25 00:00:00,Best shampoo in the market,market,0.34928804636001587,0.8999999761581421,0.8999999761581421,FLIPKART,0,0,"Certified Buyer , New Delhi"
SMPFUHM82QPRBMR8,Ashwini Rathod,2,Slightly disappointed,2022-08-23 00:00:00,Whenever I wash my hair with this shampoo...my hair becomes very rough and very dry,hair,0.43786725401878357,-0.30000001192092896,0.30000001192092896,FLIPKART,0,0,"Certified Buyer , Khamgaon"
SMPFUHM82QPRBMR8,Ashwini Rathod,2,Slightly disappointed,2022-08-23 00:00:00,Whenever I wash my hair with this shampoo...my hair becomes very rough and very dry,hair,0.28673669695854187,-0.5,0.5,FLIPKART,0,0,"Certified Buyer , Khamgaon"
SMPFUHM82QPRBMR8,Ashwini Rathod,2,Slightly disappointed,2022-08-23 00:00:00,Whenever I wash my hair with this shampoo...my hair becomes very rough and very dry,shampoo,0.2753960192203522,-0.30000001192092896,0.30000001192092896,FLIPKART,0,0,"Certified Buyer , Khamgaon"
SMPFUHM82QPRBMR8,Gauri Gauri,5,Excellent,2022-08-22 00:00:00,"Great, but using after 3 month of hair fall control wala ( which comes in black colour) jiyada effective tha",hair fall control wala,0.6799073815345764,0.20000000298023224,0.5,FLIPKART,0,0,"Certified Buyer , Begusarai"
SMPFUHM82QPRBMR8,Gauri Gauri,5,Excellent,2022-08-22 00:00:00,"Great, but using after 3 month of hair fall control wala ( which comes in black colour) jiyada effective tha",colour,0.18658989667892456,0.20000000298023224,0.20000000298023224,FLIPKART,0,0,"Certified Buyer , Begusarai"
SMPFUHM82QPRBMR8,Gauri Gauri,5,Excellent,2022-08-22 00:00:00,"Great, but using after 3 month of hair fall control wala ( which comes in black colour) jiyada effective tha",tha,0.13350270688533783,0.4000000059604645,0.4000000059604645,FLIPKART,0,0,"Certified Buyer , Begusarai"
SMPFTZCHXWVWWAM6,TARUN MEHTA,1,Utterly Disappointed,2021-09-26 00:00:00,Very bad experience.. don't buy .. wastage of money 🤑,experience,0.7183170318603516,-0.800000011920929,0.800000011920929,FLIPKART,0,0,"Certified Buyer , Ambala City"
SMPFTZCHXWVWWAM6,TARUN MEHTA,1,Utterly Disappointed,2021-09-26 00:00:00,Very bad experience.. don't buy .. wastage of money 🤑,money,0.18836486339569092,-0.5,0.5,FLIPKART,0,0,"Certified Buyer , Ambala City"
SMPFTZCHXWVWWAM6,TARUN MEHTA,1,Utterly Disappointed,2021-09-26 00:00:00,Very bad experience.. don't buy .. wastage of money 🤑,wastage,0.09331809729337692,-0.699999988079071,0.699999988079071,FLIPKART,0,0,"Certified Buyer , Ambala City"
SMPFTZCHXWVWWAM6,Nanki Vanni,1,Worthless,2021-07-31 00:00:00,No information date on it produces,information,1.0,-0.5,0.5,FLIPKART,0,0,"Certified Buyer , Sri Ganganagar"
SMPFTZCHXWVWWAM6,Flipkart Customer,5,Best in the market!,2020-11-30 00:00:00,"Excellent Shampoo, very happy with the product",Shampoo,0.7815695405006409,0.8999999761581421,0.8999999761581421,FLIPKART,1,0,"Certified Buyer , Bengaluru"
SMPFTZCHXWVWWAM6,Flipkart Customer,5,Best in the market!,2020-11-30 00:00:00,"Excellent Shampoo, very happy with the product",product,0.21843047440052032,0.8999999761581421,0.8999999761581421,FLIPKART,1,0,"Certified Buyer , Bengaluru"
SMPFRP6EWKVJSMGD,Flipkart Customer,2,Slightly disappointed,2022-05-26 00:00:00,Keeps hair smelling fresh but doesn't really work if you hair is too oily. Doesn't leave white cast. Adds a bit volume. But if you have a lot of grease in your hair this doesn't work. Can use as hair perfume though.,hair,0.4825547933578491,-0.30000001192092896,0.30000001192092896,FLIPKART,1,0,"Certified Buyer , Bengaluru"
SMPFRP6EWKVJSMGD,Flipkart Customer,2,Slightly disappointed,2022-05-26 00:00:00,Keeps hair smelling fresh but doesn't really work if you hair is too oily. Doesn't leave white cast. Adds a bit volume. But if you have a lot of grease in your hair this doesn't work. Can use as hair perfume though.,hair,0.26285502314567566,0.0,0.0,FLIPKART,1,0,"Certified Buyer , Bengaluru"
SMPFRP6EWKVJSMGD,Flipkart Customer,2,Slightly disappointed,2022-05-26 00:00:00,Keeps hair smelling fresh but doesn't really work if you hair is too oily. Doesn't leave white cast. Adds a bit volume. But if you have a lot of grease in your hair this doesn't work. Can use as hair perfume though.,cast,0.11203867942094803,0.0,0.0,FLIPKART,1,0,"Certified Buyer , Bengaluru"
SMPFRP6EWKVJSMGD,Flipkart Customer,2,Slightly disappointed,2022-05-26 00:00:00,Keeps hair smelling fresh but doesn't really work if you hair is too oily. Doesn't leave white cast. Adds a bit volume. But if you have a lot of grease in your hair this doesn't work. Can use as hair perfume though.,volume,0.0569770410656929,0.0,0.0,FLIPKART,1,0,"Certified Buyer , Bengaluru"
SMPFRP6EWKVJSMGD,Flipkart Customer,2,Slightly disappointed,2022-05-26 00:00:00,Keeps hair smelling fresh but doesn't really work if you hair is too oily. Doesn't leave white cast. Adds a bit volume. But if you have a lot of grease in your hair this doesn't work. Can use as hair perfume though.,hair perfume,0.027642779052257538,0.20000000298023224,0.20000000298023224,FLIPKART,1,0,"Certified Buyer , Bengaluru"
SMPFRP6EWKVJSMGD,Flipkart Customer,2,Slightly disappointed,2022-05-26 00:00:00,Keeps hair smelling fresh but doesn't really work if you hair is too oily. Doesn't leave white cast. Adds a bit volume. But if you have a lot of grease in your hair this doesn't work. Can use as hair perfume though.,hair,0.02331092581152916,-0.5,0.5,FLIPKART,1,0,"Certified Buyer , Bengaluru"
SMPFRP6EWKVJSMGD,Flipkart Customer,2,Slightly disappointed,2022-05-26 00:00:00,Keeps hair smelling fresh but doesn't really work if you hair is too oily. Doesn't leave white cast. Adds a bit volume. But if you have a lot of grease in your hair this doesn't work. Can use as hair perfume though.,grease,0.01741638593375683,-0.5,0.5,FLIPKART,1,0,"Certified Buyer , Bengaluru"
SMPFRP6EWKVJSMGD,Flipkart Customer,2,Slightly disappointed,2022-05-26 00:00:00,Keeps hair smelling fresh but doesn't really work if you hair is too oily. Doesn't leave white cast. Adds a bit volume. But if you have a lot of grease in your hair this doesn't work. Can use as hair perfume though.,lot,0.017204370349645615,-0.5,0.5,FLIPKART,1,0,"Certified Buyer , Bengaluru"
SMPFRP6EWKVJSMGD,Toniya  James,5,Awesome,2021-11-26 00:00:00,"Good product from dove , volumize the hair nd oil free .. good one",product,0.523071825504303,0.800000011920929,0.800000011920929,FLIPKART,0,1,"Certified Buyer , Kalamassery"
SMPFRP6EWKVJSMGD,Toniya  James,5,Awesome,2021-11-26 00:00:00,"Good product from dove , volumize the hair nd oil free .. good one",dove,0.24472184479236603,0.699999988079071,0.699999988079071,FLIPKART,0,1,"Certified Buyer , Kalamassery"
SMPFRP6EWKVJSMGD,Toniya  James,5,Awesome,2021-11-26 00:00:00,"Good product from dove , volumize the hair nd oil free .. good one",hair,0.17508050799369812,0.699999988079071,0.699999988079071,FLIPKART,0,1,"Certified Buyer , Kalamassery"
SMPFRP6EWKVJSMGD,Toniya  James,5,Awesome,2021-11-26 00:00:00,"Good product from dove , volumize the hair nd oil free .. good one",oil,0.05712584778666496,0.800000011920929,0.800000011920929,FLIPKART,0,1,"Certified Buyer , Kalamassery"
SMPFRP6EWKVJSMGD,Sara Ajaz,4,Value-for-money,2021-02-28 00:00:00,Excellent Packaging and Very Useful 😁😁😁And Most Importantly Pretty Good Quantity😁😁😁Thank you Flipkart 🛍️🛍️🛍️🛍️,Excellent Packaging,0.7564301490783691,0.8999999761581421,0.8999999761581421,FLIPKART,9,0,"Certified Buyer , Jammu"
SMPFRP6EWKVJSMGD,Sara Ajaz,4,Value-for-money,2021-02-28 00:00:00,Excellent Packaging and Very Useful 😁😁😁And Most Importantly Pretty Good Quantity😁😁😁Thank you Flipkart 🛍️🛍️🛍️🛍️,Quantity,0.16889533400535583,0.8999999761581421,0.8999999761581421,FLIPKART,9,0,"Certified Buyer , Jammu"
SMPFRP6EWKVJSMGD,Sara Ajaz,4,Value-for-money,2021-02-28 00:00:00,Excellent Packaging and Very Useful 😁😁😁And Most Importantly Pretty Good Quantity😁😁😁Thank you Flipkart 🛍️🛍️🛍️🛍️,Flipkart 🛍️🛍️🛍️🛍️,0.07467451691627502,0.8999999761581421,0.8999999761581421,FLIPKART,9,0,"Certified Buyer , Jammu"
SMPFKXTYD4FWWPHW,Flipkart Customer,5,Great product,2022-08-19 00:00:00,This is very very good shampoo I love it,shampoo,1.0,0.8999999761581421,1.899999976158142,FLIPKART,0,0,"Certified Buyer , Patra"
SMPFKXTYD4FWWPHW,Flipkart Customer,5,Terrific,2022-08-18 00:00:00,It's very good product 👍,product,1.0,0.8999999761581421,0.8999999761581421,FLIPKART,0,0,"Certified Buyer , Shillong"
SMPFKXTYD4FWWPHW,Flipkart Customer,5,Terrific,2022-08-17 00:00:00,It's very good product 👍,product,1.0,0.8999999761581421,0.8999999761581421,FLIPKART,0,0,"Certified Buyer , Shillong"
SMPFKXTHHKZSYGZK,Flipkart Customer,5,Terrific purchase,2022-08-18 00:00:00,I use this product before 2months ... This sampoo is effective for oily scalp.. Good product... This is 2nd bottle 😊 i purchase,product,0.5292829275131226,0.10000000149011612,0.10000000149011612,FLIPKART,0,0,"Certified Buyer , Bankra"
SMPFKXTHHKZSYGZK,Flipkart Customer,5,Terrific purchase,2022-08-18 00:00:00,I use this product before 2months ... This sampoo is effective for oily scalp.. Good product... This is 2nd bottle 😊 i purchase,bottle,0.297444224357605,0.5,1.0,FLIPKART,0,0,"Certified Buyer , Bankra"
SMPFKXTHHKZSYGZK,Flipkart Customer,5,Terrific purchase,2022-08-18 00:00:00,I use this product before 2months ... This sampoo is effective for oily scalp.. Good product... This is 2nd bottle 😊 i purchase,sampoo,0.08356194943189621,0.30000001192092896,0.30000001192092896,FLIPKART,0,0,"Certified Buyer , Bankra"
SMPFKXTHHKZSYGZK,Flipkart Customer,5,Terrific purchase,2022-08-18 00:00:00,I use this product before 2months ... This sampoo is effective for oily scalp.. Good product... This is 2nd bottle 😊 i purchase,scalp,0.06500642001628876,0.30000001192092896,0.30000001192092896,FLIPKART,0,0,"Certified Buyer , Bankra"
SMPFKXTHHKZSYGZK,Flipkart Customer,5,Terrific purchase,2022-08-18 00:00:00,I use this product before 2months ... This sampoo is effective for oily scalp.. Good product... This is 2nd bottle 😊 i purchase,product,0.02470449171960354,0.8999999761581421,0.8999999761581421,FLIPKART,0,0,"Certified Buyer , Bankra"
SMPFKXTHHKZSYGZK,Bal Krishan Pandey,2,Expected a better product,2022-08-15 00:00:00,It doesn't clean your hair properly...it feel itching after use...,hair,0.5820764303207397,-0.5,0.5,FLIPKART,0,0,"Certified Buyer , Prayagraj"
SMPFKXTHHKZSYGZK,Bal Krishan Pandey,2,Expected a better product,2022-08-15 00:00:00,It doesn't clean your hair properly...it feel itching after use...,use,0.41792356967926025,-0.5,0.5,FLIPKART,0,0,"Certified Buyer , Prayagraj"
SMPFKXTHHKZSYGZK,Flipkart Customer,5,Terrific purchase,2022-08-17 00:00:00,I use this product before 2months ... This sampoo is effective for oily scalp.. Good product... This is 2nd bottle 😊 i purchase,product,0.5292829275131226,0.10000000149011612,0.10000000149011612,FLIPKART,0,0,"Certified Buyer , Bankra"
SMPFKXTHHKZSYGZK,Flipkart Customer,5,Terrific purchase,2022-08-17 00:00:00,I use this product before 2months ... This sampoo is effective for oily scalp.. Good product... This is 2nd bottle 😊 i purchase,bottle,0.297444224357605,0.5,1.0,FLIPKART,0,0,"Certified Buyer , Bankra"
SMPFKXTHHKZSYGZK,Flipkart Customer,5,Terrific purchase,2022-08-17 00:00:00,I use this product before 2months ... This sampoo is effective for oily scalp.. Good product... This is 2nd bottle 😊 i purchase,sampoo,0.08356194943189621,0.30000001192092896,0.30000001192092896,FLIPKART,0,0,"Certified Buyer , Bankra"
SMPFKXTHHKZSYGZK,Flipkart Customer,5,Terrific purchase,2022-08-17 00:00:00,I use this product before 2months ... This sampoo is effective for oily scalp.. Good product... This is 2nd bottle 😊 i purchase,scalp,0.06500642001628876,0.30000001192092896,0.30000001192092896,FLIPKART,0,0,"Certified Buyer , Bankra"
SMPFKXTHHKZSYGZK,Flipkart Customer,5,Terrific purchase,2022-08-17 00:00:00,I use this product before 2months ... This sampoo is effective for oily scalp.. Good product... This is 2nd bottle 😊 i purchase,product,0.02470449171960354,0.8999999761581421,0.8999999761581421,FLIPKART,0,0,"Certified Buyer , Bankra"
SMPFHXFMHPGMFAFY,T I P  KUMAR,2,Slightly disappointed,2022-02-26 00:00:00,"Bad product,seems adultrated, no foam,no smell,no menthol effect",product,0.6232277154922485,-0.5,0.5,FLIPKART,0,0,"Certified Buyer , Visakhapatnam"
SMPFHXFMHPGMFAFY,T I P  KUMAR,2,Slightly disappointed,2022-02-26 00:00:00,"Bad product,seems adultrated, no foam,no smell,no menthol effect",foam,0.20509685575962067,-0.5,0.5,FLIPKART,0,0,"Certified Buyer , Visakhapatnam"
SMPFHXFMHPGMFAFY,T I P  KUMAR,2,Slightly disappointed,2022-02-26 00:00:00,"Bad product,seems adultrated, no foam,no smell,no menthol effect",menthol effect,0.10475575923919678,-0.4000000059604645,0.4000000059604645,FLIPKART,0,0,"Certified Buyer , Visakhapatnam"
SMPFHXFMHPGMFAFY,T I P  KUMAR,2,Slightly disappointed,2022-02-26 00:00:00,"Bad product,seems adultrated, no foam,no smell,no menthol effect",smell,0.06691967695951462,-0.4000000059604645,0.4000000059604645,FLIPKART,0,0,"Certified Buyer , Visakhapatnam"
SMPFHXFMHPGMFAFY,Afrin Taj,1,Utterly Disappointed,2021-12-26 00:00:00,"Please dont buy this product.Bottle is same but inside the shampoo is different,there is no fragrance and color like head n shoulder real shampoo. It is fake shampoo.Waste of money.",Bottle,0.2369295209646225,-0.30000001192092896,0.30000001192092896,FLIPKART,0,0,"Certified Buyer , Bengaluru"
SMPFHXFMHPGMFAFY,Afrin Taj,1,Utterly Disappointed,2021-12-26 00:00:00,"Please dont buy this product.Bottle is same but inside the shampoo is different,there is no fragrance and color like head n shoulder real shampoo. It is fake shampoo.Waste of money.",shampoo,0.16944266855716705,-0.20000000298023224,0.20000000298023224,FLIPKART,0,0,"Certified Buyer , Bengaluru"
SMPFHXFMHPGMFAFY,Afrin Taj,1,Utterly Disappointed,2021-12-26 00:00:00,"Please dont buy this product.Bottle is same but inside the shampoo is different,there is no fragrance and color like head n shoulder real shampoo. It is fake shampoo.Waste of money.",fragrance,0.1654830425977707,-0.30000001192092896,0.30000001192092896,FLIPKART,0,0,"Certified Buyer , Bengaluru"
SMPFHXFMHPGMFAFY,Afrin Taj,1,Utterly Disappointed,2021-12-26 00:00:00,"Please dont buy this product.Bottle is same but inside the shampoo is different,there is no fragrance and color like head n shoulder real shampoo. It is fake shampoo.Waste of money.",color,0.12771505117416382,-0.4000000059604645,0.4000000059604645,FLIPKART,0,0,"Certified Buyer , Bengaluru"
SMPFHXFMHPGMFAFY,Afrin Taj,1,Utterly Disappointed,2021-12-26 00:00:00,"Please dont buy this product.Bottle is same but inside the shampoo is different,there is no fragrance and color like head n shoulder real shampoo. It is fake shampoo.Waste of money.",head,0.12771505117416382,-0.4000000059604645,0.4000000059604645,FLIPKART,0,0,"Certified Buyer , Bengaluru"
SMPFHXFMHPGMFAFY,Afrin Taj,1,Utterly Disappointed,2021-12-26 00:00:00,"Please dont buy this product.Bottle is same but inside the shampoo is different,there is no fragrance and color like head n shoulder real shampoo. It is fake shampoo.Waste of money.",shampoo,0.05384448915719986,-0.30000001192092896,0.30000001192092896,FLIPKART,0,0,"Certified Buyer , Bengaluru"
SMPFHXFMHPGMFAFY,Afrin Taj,1,Utterly Disappointed,2021-12-26 00:00:00,"Please dont buy this product.Bottle is same but inside the shampoo is different,there is no fragrance and color like head n shoulder real shampoo. It is fake shampoo.Waste of money.",shoulder,0.04326513409614563,-0.30000001192092896,0.30000001192092896,FLIPKART,0,0,"Certified Buyer , Bengaluru"
SMPFHXFMHPGMFAFY,Afrin Taj,1,Utterly Disappointed,2021-12-26 00:00:00,"Please dont buy this product.Bottle is same but inside the shampoo is different,there is no fragrance and color like head n shoulder real shampoo. It is fake shampoo.Waste of money.",Waste,0.04238355532288551,-0.800000011920929,0.800000011920929,FLIPKART,0,0,"Certified Buyer , Bengaluru"
