ASIN,Date,Category,BSR,Last Known BSR
B08X2Q1C58,2022-07-20,Home & Kitchen,421326.0,415286.0
B08X2Q1C58,2022-07-21,Home & Kitchen,425939.0,421326.0
B08X2Q1C58,2022-07-22,Home & Kitchen,431328.0,425939.0
B08X2Q1C58,2022-07-23,Home & Kitchen,435609.0,431328.0
B08X2Q1C58,2022-07-24,Home & Kitchen,445295.0,435609.0
B08X2Q1C58,2022-07-25,Home & Kitchen,82117.0,445295.0
B08X2Q1C58,2022-07-26,Home & Kitchen,143412.0,82117.0
B08X2Q1C58,2022-07-27,Home & Kitchen,183474.0,143412.0
B08X2Q1C58,2022-07-28,Home & Kitchen,219987.0,183474.0
B08X2Q1C58,2022-07-29,Home & Kitchen,253971.0,219987.0
B08X2Q1C58,2022-07-30,Home & Kitchen,286381.0,253971.0
B08X2Q1C58,2022-07-31,Home & Kitchen,314043.0,286381.0
B08X2Q1C58,2022-08-02,Home & Kitchen,361268.0,314043.0
B08X2Q1C58,2022-08-03,Home & Kitchen,369447.0,361268.0
B08X2Q1C58,2022-08-04,Home & Kitchen,381500.0,369447.0
B08X2Q1C58,2022-07-01,Air Conditioners,416.0,
B08X2Q1C58,2022-07-02,Air Conditioners,427.0,416.0
B08X2Q1C58,2022-07-03,Air Conditioners,442.0,427.0
B08X2Q1C58,2022-07-04,Air Conditioners,457.0,442.0
B08X2Q1C58,2022-07-05,Air Conditioners,472.0,457.0
B08X2Q1C58,2022-07-06,Air Conditioners,479.0,472.0
B08X2Q1C58,2022-07-07,Air Conditioners,488.0,479.0
B08X2Q1C58,2022-07-08,Air Conditioners,495.0,488.0
B08X2Q1C58,2022-07-09,Air Conditioners,500.0,495.0
B08X2Q1C58,2022-07-10,Air Conditioners,521.0,500.0
B08X2Q1C58,2022-07-11,Air Conditioners,531.0,521.0
B08X2Q1C58,2022-07-13,Air Conditioners,541.0,531.0
B08X2Q1C58,2022-07-14,Air Conditioners,551.0,541.0
B08X2Q1C58,2022-07-15,Air Conditioners,564.0,551.0
B08X2Q1C58,2022-07-16,Air Conditioners,581.0,564.0
B08X2Q1C58,2022-07-17,Air Conditioners,580.0,581.0
B08X2Q1C58,2022-07-18,Air Conditioners,592.0,580.0
B08X2Q1C58,2022-07-19,Air Conditioners,592.0,592.0
B08X2Q1C58,2022-07-20,Air Conditioners,600.0,592.0
B08X2Q1C58,2022-07-21,Air Conditioners,605.0,600.0
B08X2Q1C58,2022-07-22,Air Conditioners,604.0,605.0
B08X2Q1C58,2022-07-23,Air Conditioners,617.0,604.0
B08X2Q1C58,2022-07-24,Air Conditioners,629.0,617.0
B08X2Q1C58,2022-07-25,Air Conditioners,144.0,629.0
B08X2Q1C58,2022-07-26,Air Conditioners,193.0,144.0
B08X2Q1C58,2022-07-27,Air Conditioners,232.0,193.0
B08X2Q1C58,2022-07-28,Air Conditioners,277.0,232.0
B08X2Q1C58,2022-07-29,Air Conditioners,326.0,277.0
B08X2Q1C58,2022-07-30,Air Conditioners,385.0,326.0
B08X2Q1C58,2022-07-31,Air Conditioners,425.0,385.0
B08X2Q1C58,2022-08-02,Air Conditioners,477.0,425.0
B08X2Q1C58,2022-08-03,Air Conditioners,483.0,477.0
B08X2Q1C58,2022-08-04,Air Conditioners,508.0,483.0
B09SGNCGFK,2022-07-01,Home & Kitchen,7969.0,
B09SGNCGFK,2022-07-02,Home & Kitchen,9137.0,7969.0
B09SGNCGFK,2022-07-03,Home & Kitchen,13023.0,9137.0
B09SGNCGFK,2022-07-04,Home & Kitchen,9137.0,13023.0
B09SGNCGFK,2022-07-05,Home & Kitchen,11392.0,9137.0
B09SGNCGFK,2022-07-06,Home & Kitchen,5716.0,11392.0
B09SGNCGFK,2022-07-07,Home & Kitchen,6823.0,5716.0
B09SGNCGFK,2022-07-08,Home & Kitchen,5393.0,6823.0
B09SGNCGFK,2022-07-09,Home & Kitchen,3437.0,5393.0
B09SGNCGFK,2022-07-10,Home & Kitchen,4814.0,3437.0
B09SGNCGFK,2022-07-11,Home & Kitchen,3514.0,4814.0
B09SGNCGFK,2022-07-13,Home & Kitchen,6486.0,3514.0
