Amazon_URL,ASIN,Flipkart_URL,PID,LID,Marketplace,static
www.amazon.in/dp/B08WCV299T,B08WCV299T,,,,,
www.amazon.in/dp/B072KW983F,B072KW983F,,,,,
www.amazon.in/dp/B016GOB854,B016GOB854,,,,,
www.amazon.in/dp/B08QDQN2N5,B08QDQN2N5,,,,,
www.amazon.in/dp/B07BFMBZCL,B07BFMBZCL,,,,,
www.amazon.in/dp/B0842H475V,B0842H475V,,,,,
www.amazon.in/dp/B00005T3E4,B00005T3E4,,,,,
www.amazon.in/dp/B08WB3XGSH,B08WB3XGSH,https://www.flipkart.com/panasonic-lr03egdg-4b-battery/p/itmfb8dd37eb11d7?pid=ACCGYW3GJGMF5TVZ&lid=LSTACCGYW3GJGMF5TVZEL5RQT&marketplace=GROCERY&q=Panasonic+EVOLTA+Alkaline+AAA+Battery%2C+Pack+of+4&store=tyy%2F4mr%2Fw65&srno=s_1_14&otracker=search&otracker1=search&fm=Search&iid=c6a934a7-28d7-4c0c-b8a2-063c79da28bb.ACCGYW3GJGMF5TVZ.SEARCH&ppt=sp&ppn=sp&ssid=2exqhy9t5s0000001644910213891&qH=6ca0f544f033fb5c,ACCGYW3GJGMF5TVZ,LSTACCGYW3GJGMF5TVZEL5RQT,GROCERY,https://www.flipkart.com/panasonic-lr03egdg-4b-battery/p/itmfb8dd37eb11d7
www.amazon.in/dp/B07CJZKPYV,B07CJZKPYV,,,,,
www.amazon.in/dp/B072MB35TY,B072MB35TY,,,,,
www.amazon.in/dp/B07CH4MN56,B07CH4MN56,,,,,
www.amazon.in/dp/B01K4AULRM,B01K4AULRM,,,,,
www.amazon.in/dp/B00411NDT4,B00411NDT4,,,,,
www.amazon.in/dp/B00PIU0SYU,B00PIU0SYU,https://www.flipkart.com/eveready-ultima-alkaline-aa-battery/p/itmfgfy7pqukm83e?pid=ACCEUHMJYU2ZKZGT&lid=LSTACCEUHMJYU2ZKZGTSE9Z1H&marketplace=GROCERY&q=Eveready+ALK+AA&store=tyy%2F4mr%2Fw65&srno=s_1_2&otracker=search&otracker1=search&fm=Search&iid=eef500da-5cd4-4185-a790-e71b21d18635.ACCEUHMJYU2ZKZGT.SEARCH&ppt=sp&ppn=sp&ssid=8emej9rutc0000001644910219828&qH=cd6f20e9a9825f4a,ACCEUHMJYU2ZKZGT,LSTACCEUHMJYU2ZKZGTSE9Z1H,GROCERY,https://www.flipkart.com/eveready-ultima-alkaline-aa-battery/p/itmfgfy7pqukm83e
www.amazon.in/dp/B08WC91VS1,B08WC91VS1,,,,,
www.amazon.in/dp/B07DCQJL85,B07DCQJL85,,,,,
www.amazon.in/dp/B01JJBPPPK,B01JJBPPPK,,,,,
www.amazon.in/dp/B08WCWY6NX,B08WCWY6NX,,,,,
www.amazon.in/dp/B07ZJHYYTM,B07ZJHYYTM,https://www.flipkart.com/panasonic-aa-goldplus-1-5v-r6ndg-1b10-battery-pack-20/p/itmfgqyrvszkpqar?pid=ACCFGPWGX25MDU25&lid=LSTACCFGPWGX25MDU258VGZXI&marketplace=FLIPKART&q=panasonic+gold+plus+AA+battery&store=tyy%2F4mr&srno=s_1_6&otracker=search&otracker1=search&fm=Search&iid=92867046-ae05-4278-bd27-04d355916e1f.ACCFGPWGX25MDU25.SEARCH&ppt=sp&ppn=sp&ssid=1b2asdh8740000001644911491792&qH=5f51c761d255e970,ACCFGPWGX25MDU25,LSTACCFGPWGX25MDU258VGZXI,FLIPKART,https://www.flipkart.com/panasonic-aa-goldplus-1-5v-r6ndg-1b10-battery-pack-20/p/itmfgqyrvszkpqar
www.amazon.in/dp/B07Y24GN3H,B07Y24GN3H,,,,,
www.amazon.in/dp/B00AQKBPE4,B00AQKBPE4,,,,,
www.amazon.in/dp/B078PNHFP2,B078PNHFP2,,,,,
,,https://www.flipkart.com/duracell-81575093-battery/p/itmeshbyvvmvzzzf?pid=ACCESHAQKHZZZ67H&lid=LSTACCFDGYTJV3ZDQAGVMRPQU&marketplace=FLIPKART&q=batteries&store=search.flipkart.com&srno=s_1_3&otracker=search&otracker1=search&fm=Search&iid=635efc53-02a9-42ef-b228-11b617ffd473.ACCFDGYTJV3ZDQAG.SEARCH&ppt=sp&ppn=sp&ssid=5yt5cacyfk0000001644925165907&qH=2876a3dbad0a29a8,ACCESHAQKHZZZ67H,LSTACCFDGYTJV3ZDQAGVMRPQU,FLIPKART,https://www.flipkart.com/duracell-81575093-battery/p/itmeshbyvvmvzzzf
